Rho,Ux,Uy,Uz,Bx,By,Bz,P,Jx,Jy,Jz,U_total,B_total,X,Y
673,3.122211,-9.442516,-0.8357655,-3.157122,-6.277917,-4.009836,7.131731,0.3042848,-0.0005926578,0.0003653784,0.0001297849,9.991347842214795,10.312740356575745,-9.0,-15.125
674,3.317871,-16.4366,1.274627,-7.953227,-4.815656,-3.809007,8.359855,0.3296094,-0.0006395121,0.0002738867,0.0001228584,18.304106459006896,10.372379315152815,-8.0,-15.125
675,3.497076,-31.71235,0.1305052,-12.35353,-3.387999,-3.524473,9.89775,0.3511999,-0.0006383447,0.000188709,7.695596e-05,34.03380492379051,11.039289026664262,-7.0,-15.125
676,3.693171,-59.84938,-6.796789,-14.49049,-2.352006,-3.269194,11.56858,0.3694993,-0.0005610215,0.0001443515,8.477091e-06,61.95255384191212,12.249555291930887,-6.0,-15.125
677,3.988,-104.8386,-22.5491,-13.78307,-1.866609,-3.074947,13.00235,0.3877744,-0.0004175535,0.0001528155,-4.392404e-05,108.11830085325472,13.490761050963359,-5.0,-15.125
678,4.551941,-163.0948,-48.09934,-9.858105,-1.843081,-2.892088,13.87773,0.4103149,-0.000239671,0.0001920373,-7.700773e-05,170.32510833598968,14.29519186737992,-4.0,-15.125
679,5.683197,-220.2466,-78.75181,-2.850156,-2.160065,-2.769229,13.99906,0.4419926,-5.655533e-06,0.0002594652,-0.0001066544,233.91993454825612,14.432885745486452,-3.0,-15.125
680,7.659651,-261.2676,-104.8496,5.361498,-2.690029,-2.833519,12.86573,0.4906015,0.0003278893,0.0003878198,-0.0001213829,281.57226974743804,13.445895075341841,-2.0,-15.125
681,10.36154,-282.8705,-121.2885,13.0117,-3.188927,-3.113491,9.888553,0.5633155,0.0006461272,0.000525081,-0.0001047651,308.05182086686324,10.846499990882727,-1.0,-15.125
682,13.24898,-291.3736,-130.4421,19.27783,-3.496438,-3.505923,5.717095,0.6571966,0.0007233121,0.0005328675,-6.989823e-05,319.82081070324193,7.563183853959785,0.0,-15.125
683,15.85404,-292.3948,-135.7435,23.53292,-3.640224,-3.879344,2.072741,0.758394,0.0005462536,0.0003930492,-3.642423e-05,323.22564128332453,5.709360375172775,1.0,-15.125
684,17.96135,-290.302,-138.4446,25.60505,-3.681977,-4.146042,-0.2072855,0.8484546,0.0003201379,0.0002293939,-4.610309e-06,322.6418712111968,5.5488364701803246,2.0,-15.125
685,19.43255,-289.7479,-137.2936,26.0678,-3.529501,-4.257985,-1.478242,0.910848,0.000168201,0.0001152985,4.682876e-05,321.6875943399279,5.724771871418983,3.0,-15.125
686,20.07422,-299.9945,-125.4959,25.52001,-2.816891,-4.126794,-2.094497,0.9054749,5.445109e-05,2.393148e-05,0.0001552502,326.1858241209451,5.417769034143667,4.0,-15.125
687,17.83834,-339.1815,-86.38886,24.8854,-1.418343,-3.351476,-1.97895,0.6773595,-4.662758e-05,-4.946375e-05,0.0002412574,350.8937277973341,4.142503029175114,5.0,-15.125
688,12.42076,-410.646,-19.80597,25.54075,-0.03791392,-2.233202,-1.417117,0.2943648,-6.944456e-05,-5.924209e-05,0.0001855765,411.91594248608953,2.645155804451368,6.0,-15.125
689,8.441673,-466.526,30.20224,26.62613,0.7196286,-1.62279,-1.097594,0.07626089,-2.678223e-05,-2.065495e-05,6.92084e-05,468.2602212187092,2.087109315506488,7.0,-15.125
690,7.525513,-481.754,44.41439,26.79052,1.067698,-1.483513,-1.115915,0.03940164,-2.647234e-06,4.465344e-06,1.077246e-05,484.5382198722228,2.141507909767788,8.0,-15.125
691,7.617251,-482.1906,46.58541,26.6299,1.353553,-1.468516,-1.179948,0.03825256,-1.068833e-06,3.777204e-06,-2.243793e-07,485.1671121657342,2.319681497268321,9.0,-15.125
692,7.877772,-480.7052,47.51638,26.53975,1.675208,-1.479105,-1.18132,0.03927425,-6.71383e-07,-3.242231e-06,-1.755467e-06,483.7764504452515,2.5277639103937295,10.0,-15.125
693,8.131037,-479.541,48.18648,26.46151,2.017373,-1.494912,-1.126278,0.04018466,1.158848e-06,-8.197591e-06,-1.829701e-06,482.68179896000896,2.7519189381515217,11.0,-15.125
694,8.339221,-478.9092,48.71379,26.3052,2.334131,-1.504986,-1.040823,0.0407108,2.851947e-06,-8.94892e-06,-3.809351e-07,482.09855706882604,2.9658831572882303,12.0,-15.125
695,8.488648,-478.625,49.1602,25.92252,2.575478,-1.499424,-0.9805941,0.04094093,3.548769e-06,-4.543694e-06,3.006726e-06,481.8408377588915,3.1373434700738154,13.0,-15.125
696,8.598554,-478.5402,49.57912,25.35063,2.733869,-1.456714,-0.9816344,0.04100515,1.974008e-06,1.850504e-06,9.526068e-06,481.76910091600035,3.24956327561418,14.0,-15.125
697,8.679907,-478.6013,49.98419,24.85937,2.828018,-1.347857,-1.035022,0.04095247,-7.404268e-07,6.711137e-06,1.804843e-05,481.846045836679,3.299344607836078,15.0,-15.125
698,8.734757,-479.0259,50.34666,24.58381,2.877008,-1.169245,-1.119241,0.04074121,-1.677491e-06,9.636361e-06,2.417796e-05,482.2913670781198,3.3010618470683033,16.0,-15.125
699,8.761225,-479.9871,50.66812,24.47222,2.897646,-0.9620645,-1.216438,0.04042387,-1.249118e-06,1.096297e-05,2.382485e-05,483.27400520043784,3.286585135261256,17.0,-15.125
700,8.762389,-481.0555,51.05762,24.4559,2.903222,-0.7878009,-1.30731,0.04015528,-1.219598e-06,1.051274e-05,1.776439e-05,484.3752323200727,3.279998121253244,18.0,-15.125
701,8.753881,-481.7934,51.78991,24.55542,2.89802,-0.6755898,-1.373986,0.04002393,-1.282375e-06,7.541907e-06,1.039475e-05,485.1907292114561,3.27761788902551,19.0,-15.125
702,8.752099,-482.2218,53.21776,24.83604,2.870734,-0.6189782,-1.404221,0.04006887,-8.861384e-07,2.049956e-06,4.381917e-06,485.7847499227813,3.2551627190775334,20.0,-15.125
703,8.772464,-482.4301,55.14123,25.16246,2.816236,-0.604842,-1.39535,0.04048315,6.368406e-08,-3.246392e-06,2.065908e-07,486.2226918040482,3.200628168838111,21.0,-15.125
704,8.811792,-482.4505,56.79462,25.36457,2.757569,-0.6160897,-1.357177,0.04120306,1.022106e-06,-5.829328e-06,-2.910126e-06,486.44370200720994,3.134594506078273,22.0,-15.125
705,8.846705,-482.2203,57.82688,25.45042,2.715473,-0.6518171,-1.309883,0.04181683,7.330065e-07,-5.62692e-06,-6.565315e-06,486.3415360225783,3.084550634901364,23.0,-15.125
706,8.870961,-481.8689,58.39578,25.47487,2.688601,-0.7216551,-1.273526,0.04219917,-2.527989e-07,-3.823909e-06,-9.243817e-06,486.0624166817831,3.0612464607138397,24.0,-15.125
707,8.885817,-481.6129,58.6866,25.47528,2.670381,-0.8002493,-1.253443,0.04241528,-5.817004e-07,-2.1348e-06,-8.203439e-06,485.84369128048627,3.0565426516835146,25.0,-15.125
708,8.891031,-481.4399,58.81817,25.45873,2.654417,-0.8532153,-1.241567,0.0425044,-4.499982e-07,-1.392016e-06,-4.883302e-06,485.68724645328274,3.0521131324923214,26.0,-15.125
709,8.886945,-481.272,58.86065,25.40128,2.63208,-0.8784176,-1.23122,0.04252128,-1.035383e-07,-1.255422e-06,-1.921973e-06,485.5229542751412,3.035682014768635,27.0,-15.125
710,8.865791,-481.0093,58.84454,25.24489,2.593888,-0.8840304,-1.222718,0.04250374,2.14604e-07,-1.043316e-06,1.247539e-06,485.2524405352473,3.000800561882139,28.0,-15.125
711,8.829877,-480.5794,58.72919,24.96335,2.536789,-0.8586218,-1.217896,0.04248757,1.417776e-07,-5.727377e-07,5.451587e-06,484.7977375211632,2.9420741820647964,29.0,-15.125
712,8.795957,-480.0362,58.51143,24.62157,2.468953,-0.7967867,-1.216112,0.04253775,-9.063522e-09,-2.066438e-07,8.157225e-06,484.21540915211466,2.8652271040966175,30.0,-15.125
713,8.769489,-479.5009,58.27991,24.30052,2.403188,-0.7278762,-1.215502,0.04264717,-6.845425e-09,-1.081164e-07,7.519787e-06,483.640544498379,2.789724258394446,31.0,-15.125
714,8.757491,-479.2484,58.17319,24.15238,2.372346,-0.6968306,-1.215267,0.04270518,-3.368305e-09,-1.141102e-07,6.443176e-06,483.3699270713896,2.7550811803105475,32.0,-15.125
715,1.572636,-111.3411,41.4159,21.15161,-8.26907,-3.022026,0.3550743,0.1217629,-0.0001703014,0.0006466788,2.58861e-05,120.66278600965626,8.811142807155974,-32.0,-14.4375
716,1.564862,-111.5894,40.26432,19.44002,-8.361088,-2.978885,0.4372046,0.1226406,-0.0001621333,0.0006395096,3.443986e-05,120.21365993522865,8.886658328597436,-31.0,-14.4375
717,1.541749,-111.3111,37.17359,16.14276,-8.582999,-2.90582,0.5740342,0.1242924,-0.0001475453,0.0006268849,4.639914e-05,118.4593832379508,9.079712383614948,-30.0,-14.4375
718,1.51299,-110.3325,32.62976,12.99675,-8.819231,-2.876735,0.6845482,0.1258601,-0.0001354876,0.0006158796,4.879292e-05,115.78807064836212,9.301776493214037,-29.0,-14.4375
719,1.488207,-109.5756,27.06973,9.90628,-9.025014,-2.904871,0.8024331,0.1273603,-0.0001264408,0.0006054667,4.703064e-05,113.30364857793106,9.514885816803721,-28.0,-14.4375
720,1.465962,-109.0718,21.11647,7.017947,-9.232925,-2.985531,0.9332511,0.128711,-0.0001235335,0.0005953416,4.666468e-05,111.31852694226468,9.748397664397837,-27.0,-14.4375
721,1.44526,-108.6692,15.143,4.580396,-9.468524,-3.11148,1.076038,0.1300621,-0.0001278988,0.0005848229,4.758831e-05,109.81477817287077,10.024575417763089,-26.0,-14.4375
722,1.428453,-108.0877,9.471828,2.753128,-9.743629,-3.27169,1.228394,0.1316838,-0.0001382585,0.0005734681,4.854233e-05,108.53684227365365,10.351387026141811,-25.0,-14.4375
723,1.418549,-106.913,4.487777,1.573143,-10.05335,-3.449386,1.392567,0.1337271,-0.0001529706,0.0005607329,5.064262e-05,107.01871093551902,10.719484728707114,-24.0,-14.4375
724,1.418703,-104.6502,0.1956405,0.9155734,-10.37911,-3.611649,1.574027,0.136261,-0.0001706793,0.0005483522,5.603802e-05,104.65438791515638,11.10168878540693,-23.0,-14.4375
725,1.431712,-100.919,-3.613389,0.5587458,-10.69669,-3.726417,1.774155,0.1394262,-0.0001905273,0.0005375377,6.50103e-05,100.98521346184468,11.465294875318907,-22.0,-14.4375
726,1.457601,-95.53105,-7.055578,0.3081736,-10.97835,-3.780943,1.990899,0.1433328,-0.0002120383,0.0005283744,7.632038e-05,95.79174111573668,11.78063570101164,-21.0,-14.4375
727,1.493298,-88.32905,-10.30554,0.0373006,-11.20187,-3.77692,2.220344,0.1479804,-0.0002351886,0.0005217162,8.811639e-05,88.92821048423755,12.028172914521805,-20.0,-14.4375
728,1.536214,-79.29787,-13.50942,-0.2144952,-11.36002,-3.723855,2.452402,0.153375,-0.0002589633,0.0005180722,9.847768e-05,80.44067766661419,12.203746393260923,-19.0,-14.4375
729,1.587094,-68.99321,-16.51594,-0.3153394,-11.4536,-3.638406,2.678269,0.1594813,-0.0002820743,0.0005172612,0.0001060094,70.94320784349192,12.312435827942293,-18.0,-14.4375
730,1.646859,-58.01411,-19.11016,-0.2410986,-11.48804,-3.547806,2.898725,0.1661671,-0.0003048731,0.0005192055,0.0001098126,61.081038816089425,12.36788571587161,-17.0,-14.4375
731,1.71674,-46.71318,-21.22841,-0.01071917,-11.45759,-3.488947,3.115433,0.1736454,-0.0003274954,0.0005251145,0.0001111146,51.31049299842193,12.375582513740435,-16.0,-14.4375
732,1.800685,-35.6898,-22.72515,0.3930331,-11.33161,-3.487017,3.332612,0.1825585,-0.0003494432,0.0005357389,0.0001121122,42.31251282517024,12.315477071268209,-15.0,-14.4375
733,1.90507,-25.50201,-23.17457,0.9270364,-11.08025,-3.545405,3.569638,0.193853,-0.0003749499,0.0005489139,0.0001121841,34.47133019208752,12.168983200233658,-14.0,-14.4375
734,2.038719,-16.58426,-21.87924,1.474734,-10.67781,-3.671723,3.858182,0.2087421,-0.0004112744,0.0005609413,0.0001096077,27.49388410348665,11.93242408439932,-13.0,-14.4375
735,2.208159,-9.420872,-18.37524,1.845638,-10.08821,-3.872303,4.224925,0.2281838,-0.000459346,0.0005670128,0.0001072289,20.731827076382537,11.602443828070617,-12.0,-14.4375
736,2.4118,-4.269735,-13.02283,1.790678,-9.277465,-4.097807,4.689839,0.2522994,-0.0005135075,0.0005597028,0.0001102228,13.82140607459346,11.173986257437182,-11.0,-14.4375
737,2.639289,-1.072312,-6.738551,1.092104,-8.225355,-4.254408,5.27554,0.2804702,-0.0005680409,0.0005300634,0.0001187414,6.9101818899187455,10.657756546200941,-10.0,-14.4375
738,2.872245,0.1328052,-0.6703949,-0.6024987,-6.927151,-4.282202,6.023423,0.3111111,-0.0006248251,0.0004679804,0.0001313162,0.9110824477481388,10.12937804519774,-9.0,-14.4375
739,3.083604,-0.9875821,4.260034,-3.921936,-5.384171,-4.155135,7.03327,0.3414439,-0.0006880561,0.0003662713,0.0001414273,5.87407780621711,9.783727874300572,-8.0,-14.4375
740,3.253882,-5.947285,7.837412,-8.357112,-3.728752,-3.87979,8.461205,0.3683138,-0.000743396,0.0002339831,0.0001231667,12.908777893724604,10.02738011514618,-7.0,-14.4375
741,3.394916,-18.41585,9.129187,-11.58945,-2.353002,-3.5501,10.41061,0.3895095,-0.0007463775,0.0001171028,6.881195e-05,23.596629797620867,11.248138912464764,-6.0,-14.4375
742,3.553582,-43.74685,5.040276,-12.21618,-1.587514,-3.267413,12.60333,0.4056227,-0.0006502695,8.05859e-05,1.14175e-05,45.69930328649526,13.116406348602691,-5.0,-14.4375
743,3.827457,-87.20188,-9.502528,-10.16727,-1.384184,-3.017551,14.37147,0.4211838,-0.0004698495,0.0001309804,-2.71639e-05,88.30537522245226,14.749939977652689,-4.0,-14.4375
744,4.431837,-146.9248,-38.15977,-5.36455,-1.563,-2.784281,15.28595,0.4422635,-0.0002582712,0.0002095229,-6.569507e-05,151.89418454369937,15.61587196058744,-3.0,-14.4375
745,5.737616,-207.1518,-74.77181,1.257368,-2.044871,-2.692975,15.28246,0.4758528,2.661748e-06,0.0002983819,-0.0001145407,220.23685610769948,15.652066809494073,-2.0,-14.4375
746,8.026267,-249.9087,-105.5181,8.057498,-2.699093,-2.870938,13.93202,0.5324354,0.0003623879,0.0004377546,-0.0001421705,271.3915087789594,14.478555497800635,-1.0,-14.4375
747,11.0671,-271.894,-124.0838,14.34982,-3.270157,-3.290879,10.61015,0.62021,0.0006964338,0.0005780478,-0.0001247883,299.21406048592104,11.580116338784771,0.0,-14.4375
748,14.2096,-280.1508,-133.7369,19.73777,-3.607568,-3.783168,6.04154,0.7321743,0.0007609993,0.0005758638,-7.934748e-05,311.0620657149034,7.98918722790047,1.0,-14.4375
749,16.91211,-281.335,-138.4903,23.34451,-3.757689,-4.169235,2.113098,0.8438326,0.0005566289,0.0004185317,-3.243199e-05,314.44222293806234,5.997326926519014,2.0,-14.4375
750,18.94782,-280.3535,-139.9103,24.95277,-3.736413,-4.370387,-0.3169046,0.9318173,0.0003180319,0.0002418234,1.619838e-05,314.3177019180003,5.7586016672313045,3.0,-14.4375
751,20.20215,-284.0259,-134.7905,25.09971,-3.305459,-4.383626,-1.664486,0.9817292,0.0001603947,0.0001147771,0.0001063765,315.3873589780416,5.736963460991624,4.0,-14.4375
752,19.91064,-305.3883,-112.5534,24.4622,-2.114555,-3.898155,-2.220711,0.8865717,2.49297e-05,7.388077e-06,0.0002223774,326.3873172433175,4.959688760151286,5.0,-14.4375
753,15.79903,-364.7295,-56.43239,24.56903,-0.5532368,-2.782387,-1.909434,0.5276923,-7.028298e-05,-6.230131e-05,0.0002338948,369.8862798841057,3.4196032774284273,6.0,-14.4375
754,10.26396,-439.202,9.339846,25.84761,0.541186,-1.833211,-1.321169,0.167612,-5.76545e-05,-5.128318e-05,0.0001239253,440.06105084410257,2.323581800513595,7.0,-14.4375
755,7.846516,-476.766,40.92281,26.64004,1.053803,-1.50997,-1.136542,0.04808231,-1.16645e-05,-1.013524e-05,2.958786e-05,479.26004096471235,2.163847933999291,8.0,-14.4375
756,7.63681,-481.8111,46.39584,26.63395,1.357444,-1.469291,-1.177864,0.03864795,-3.933773e-07,2.570604e-06,1.325591e-06,484.771984901271,2.321386193271813,9.0,-14.4375
757,7.861989,-480.8274,47.5209,26.54619,1.675056,-1.478755,-1.183711,0.03919933,-8.522709e-07,-3.170398e-06,-1.807423e-06,483.8986719666485,2.528576810121061,10.0,-14.4375
758,8.130573,-479.5645,48.19126,26.46733,2.018342,-1.495379,-1.125588,0.04016649,1.171083e-06,-8.393444e-06,-2.000646e-06,482.70594232717553,2.752600793494945,11.0,-14.4375
759,8.338947,-478.9088,48.71499,26.3098,2.334418,-1.506903,-1.04003,0.04070881,2.936819e-06,-9.107834e-06,-4.885749e-07,482.09853198716553,2.9668040803249887,12.0,-14.4375
760,8.488576,-478.6234,49.16275,25.92525,2.575254,-1.501013,-0.9781108,0.0409395,3.5774e-06,-4.894985e-06,3.163768e-06,481.83965548996173,3.137144231265378,13.0,-14.4375
761,8.598578,-478.5386,49.58166,25.35116,2.73326,-1.45622,-0.977971,0.04100392,1.987412e-06,1.57619e-06,9.747286e-06,481.7678009286851,3.247724463811701,14.0,-14.4375
762,8.680024,-478.601,49.98444,24.85875,2.827201,-1.346253,-1.032097,0.04095237,-8.026114e-07,6.604226e-06,1.810044e-05,481.8457418040302,3.2970724668740603,15.0,-14.4375
763,8.734898,-479.0279,50.3449,24.58236,2.87627,-1.168406,-1.118085,0.04074215,-1.794922e-06,9.68493e-06,2.410992e-05,482.2930959049586,3.299729649677531,16.0,-14.4375
764,8.761325,-479.9898,50.66659,24.47017,2.897473,-0.9619115,-1.217131,0.04042449,-1.313615e-06,1.1175e-05,2.377078e-05,483.27642262590985,3.2866443967551846,17.0,-14.4375
765,8.762426,-481.0569,51.05727,24.45379,2.90389,-0.7876194,-1.309153,0.04015525,-1.232771e-06,1.076856e-05,1.773699e-05,484.3764793038851,3.2812806994777755,18.0,-14.4375
766,8.753862,-481.7936,51.79022,24.55469,2.898823,-0.6752886,-1.375892,0.04002362,-1.287899e-06,7.62362e-06,1.038506e-05,485.19092395633754,3.279065152491326,19.0,-14.4375
767,8.752054,-482.2215,53.21796,24.83712,2.870893,-0.6187303,-1.405326,0.04006844,-8.960559e-07,1.940347e-06,4.370903e-06,485.7845292500637,3.2557326315075525,20.0,-14.4375
768,8.772436,-482.4296,55.14122,25.16361,2.816076,-0.6049149,-1.39552,0.04048292,5.872361e-08,-3.386145e-06,1.723485e-07,486.22225408498167,3.20057528335423,21.0,-14.4375
769,8.811797,-482.4502,56.79478,25.36493,2.757463,-0.6165882,-1.356923,0.0412031,1.058202e-06,-5.898888e-06,-2.922469e-06,486.4434419222787,3.134489309708559,22.0,-14.4375
770,8.846722,-482.2202,57.82719,25.45043,2.715375,-0.6521692,-1.309727,0.04181691,7.788058e-07,-5.64094e-06,-6.524379e-06,486.34147425293776,3.084472543334215,23.0,-14.4375
771,8.870973,-481.8689,58.39593,25.47486,2.688529,-0.7215427,-1.273559,0.0421992,-2.578546e-07,-3.828474e-06,-9.206948e-06,486.06243417877346,3.061170458867864,24.0,-14.4375
772,8.885823,-481.613,58.68655,25.4753,2.670376,-0.8000398,-1.25354,0.04241528,-6.073776e-07,-2.139515e-06,-8.201063e-06,485.8437854187213,3.056523220026316,25.0,-14.4375
773,8.891034,-481.4399,58.81807,25.45872,2.65447,-0.8530854,-1.241684,0.0425044,-4.615279e-07,-1.394957e-06,-4.894611e-06,485.6872338188161,3.0521705123484106,26.0,-14.4375
774,8.886946,-481.272,58.86055,25.40129,2.632094,-0.8784059,-1.231336,0.04252127,-1.017891e-07,-1.262745e-06,-1.934296e-06,485.5229426751805,3.035737817217885,27.0,-14.4375
775,8.865792,-481.0093,58.84449,25.24498,2.593835,-0.8841023,-1.222788,0.04250374,2.204733e-07,-1.055201e-06,1.244995e-06,485.25243915414836,3.000804454981079,28.0,-14.4375
776,8.829879,-480.5794,58.72922,24.96342,2.536752,-0.8586519,-1.217923,0.04248758,1.427487e-07,-5.811658e-07,5.457017e-06,484.79774475987904,2.94206224081113,29.0,-14.4375
777,8.795957,-480.0362,58.51146,24.62157,2.46896,-0.7967802,-1.216123,0.04253775,-9.920361e-09,-2.089199e-07,8.159156e-06,484.2154127772437,2.8652359972332193,30.0,-14.4375
778,8.769489,-479.5009,58.27991,24.30051,2.403196,-0.7278819,-1.215507,0.04264717,-6.536988e-09,-1.089825e-07,7.51941e-06,483.6405439959291,2.789734815679191,31.0,-14.4375
779,8.757491,-479.2484,58.17319,24.15238,2.372345,-0.6968369,-1.21527,0.04270518,-2.883463e-09,-1.156159e-07,6.443705e-06,483.3699270713896,2.7550832359706687,32.0,-14.4375
780,1.419843,-137.1158,37.03924,21.30029,-8.528926,-2.89239,-0.1309915,0.1192491,-0.0001855943,0.0006538798,8.682609e-05,143.61876710061853,9.00697826125101,-32.0,-13.75
781,1.408697,-136.9836,35.71199,19.32023,-8.657557,-2.837516,-0.03008508,0.1199618,-0.0001798292,0.0006436228,9.529162e-05,142.87450502441993,9.110746147848904,-31.0,-13.75
782,1.381076,-136.1361,32.57336,15.80825,-8.945731,-2.750548,0.1453943,0.1213982,-0.0001693393,0.0006268838,0.0001054766,140.8685993149719,9.360168637751004,-30.0,-13.75
783,1.350942,-134.8103,28.48423,12.81245,-9.222691,-2.712525,0.2931868,0.1229435,-0.0001611649,0.0006146786,0.0001061264,138.38109415590483,9.617784550342154,-29.0,-13.75
784,1.324394,-133.9717,23.56439,9.944652,-9.451513,-2.725147,0.4382981,0.1245527,-0.0001562627,0.0006046229,0.0001036923,136.3913229658075,9.846300289207191,-28.0,-13.75
785,1.297598,-133.9098,18.21826,7.389972,-9.687055,-2.791973,0.5812658,0.1260505,-0.0001562476,0.0005967653,0.0001014002,135.3453036482182,10.098119514840555,-27.0,-13.75
786,1.26976,-134.4428,12.7197,5.357485,-9.949444,-2.90998,0.7235278,0.1275502,-0.0001613436,0.0005908033,9.963774e-05,135.14939839102217,10.391482665476994,-26.0,-13.75
787,1.24416,-135.0004,7.233656,3.819263,-10.23934,-3.063928,0.8673947,0.1293733,-0.0001704849,0.0005866118,9.786397e-05,135.2479964700014,10.72306448690728,-25.0,-13.75
788,1.224533,-134.8713,2.100365,2.737919,-10.55173,-3.234373,1.018281,0.1317222,-0.0001823035,0.0005836571,9.691586e-05,134.91543757952158,11.083188660804705,-24.0,-13.75
789,1.212328,-133.3592,-2.557964,2.005064,-10.87595,-3.389063,1.182241,0.1345986,-0.0001954579,0.0005822291,9.85756e-05,133.39879941779606,11.452935440425305,-23.0,-13.75
790,1.208436,-129.8539,-6.812209,1.383465,-11.19627,-3.501061,1.360075,0.1380579,-0.0002097299,0.0005830698,0.0001030535,130.0398227931579,11.809474757339803,-22.0,-13.75
791,1.214747,-124.1268,-10.71474,0.6892651,-11.48711,-3.565598,1.547042,0.1422753,-0.0002258236,0.0005866487,0.0001087755,124.59030145996789,12.126851372036683,-21.0,-13.75
792,1.23096,-116.1426,-14.40201,-0.1481318,-11.72241,-3.587424,1.735078,0.1473151,-0.0002448597,0.0005922294,0.0001140333,117.03223218340437,12.381235916901028,-20.0,-13.75
793,1.25584,-105.8872,-17.96696,-1.019685,-11.89138,-3.574103,1.916716,0.1531443,-0.000266876,0.0005983724,0.0001177189,107.40554237552561,12.563953628681737,-19.0,-13.75
794,1.291026,-93.72875,-21.23047,-1.736534,-11.99559,-3.536527,2.089297,0.1597037,-0.0002914906,0.0006046566,0.0001190646,96.11881700955622,12.67936767445593,-18.0,-13.75
795,1.338502,-80.31258,-23.9611,-2.186097,-12.04204,-3.492671,2.255545,0.166919,-0.0003191519,0.0006115195,0.00011702,83.839273849192,12.739582462658108,-17.0,-13.75
796,1.398809,-66.31961,-26.08791,-2.261759,-12.02974,-3.472818,2.422189,0.1749478,-0.0003486092,0.0006204035,0.0001119282,71.30207060453631,12.75312153476336,-16.0,-13.75
797,1.473591,-52.5912,-27.59547,-1.854748,-11.93315,-3.501648,2.59544,0.1843182,-0.0003786241,0.0006330587,0.0001065201,59.42040366830576,12.70424796798315,-15.0,-13.75
798,1.567871,-39.75214,-28.12868,-0.9964081,-11.71642,-3.586188,2.786398,0.1958742,-0.0004130267,0.0006482092,0.0001014235,48.70778276850369,12.565797061951463,-14.0,-13.75
799,1.689957,-28.20566,-26.89578,0.1427932,-11.34615,-3.740159,3.01741,0.2107037,-0.0004579979,0.0006614194,9.550406e-05,38.97387109002602,12.321877790169848,-13.0,-13.75
800,1.848689,-18.42118,-23.22655,1.399753,-10.78688,-3.976971,3.317379,0.2298172,-0.0005123656,0.0006669247,9.308469e-05,29.67779988401952,11.96570440462583,-12.0,-13.75
801,2.048771,-10.65157,-17.28487,2.475164,-10.00098,-4.247436,3.723351,0.2537709,-0.000567096,0.000658898,0.0001016859,20.45358431201475,11.485802375267346,-11.0,-13.75
802,2.286509,-4.889671,-9.954085,2.990145,-8.959166,-4.450123,4.263597,0.2826384,-0.0006140549,0.0006329611,0.0001206956,11.486237756397479,10.874213052404942,-10.0,-13.75
803,2.544043,-1.134257,-2.440469,2.672525,-7.658155,-4.527751,4.945135,0.3154554,-0.0006540425,0.0005828615,0.000142492,3.79273222857019,10.178517931911845,-9.0,-13.75
804,2.784802,0.5967542,4.112816,0.9882867,-6.099011,-4.466485,5.800767,0.3497495,-0.0006988701,0.0004944795,0.0001639548,4.271777338119407,9.528710365082727,-8.0,-13.75
805,2.97524,-0.1429425,9.548978,-2.342745,-4.33074,-4.243698,6.972849,0.382743,-0.0007575394,0.0003521235,0.0001718081,9.833202303309703,9.240395275073734,-7.0,-13.75
806,3.113188,-4.828972,14.57929,-5.619362,-2.690378,-3.88544,8.739867,0.4111328,-0.0008167799,0.0001758739,0.0001435853,16.35395660896555,9.935796543517435,-6.0,-13.75
807,3.223604,-16.17726,18.42756,-6.971227,-1.626761,-3.491381,11.23112,0.4311221,-0.0008156819,4.889296e-05,8.946638e-05,25.49267962664437,11.873253517578155,-5.0,-13.75
808,3.362839,-38.97041,16.40717,-6.511451,-1.21117,-3.135165,13.9023,0.4434148,-0.0006926602,4.924423e-05,4.105143e-05,42.78185453089196,14.302801740782293,-4.0,-13.75
809,3.659993,-79.22472,0.6334352,-4.295283,-1.211523,-2.821305,15.85511,0.4554537,-0.0004780256,0.0001455525,-2.958251e-06,79.34360059438372,16.149676869666898,-3.0,-13.75
810,4.394498,-136.6867,-32.94993,-0.2909683,-1.484939,-2.609285,16.74864,0.4762492,-0.0002426397,0.0002486287,-6.393954e-05,140.60240576336702,17.01559149411345,-2.0,-13.75
811,5.978905,-195.934,-74.75894,4.61161,-2.030117,-2.62097,16.63964,0.5153545,3.856171e-05,0.0003476478,-0.0001337067,209.7624809462257,16.966687304957,-1.0,-13.75
812,8.634796,-238.2007,-108.308,9.829644,-2.745025,-2.946087,15.05463,0.5853988,0.0004240777,0.0004959317,-0.0001702065,261.8526651490428,15.58385303123377,0.0,-13.75
813,12.02768,-259.8133,-127.671,15.19874,-3.366561,-3.522767,11.2862,0.6938272,0.0007688588,0.0006402533,-0.0001450737,289.88590306442575,12.293166017873913,1.0,-13.75
814,15.3892,-267.9759,-136.9657,19.92852,-3.725894,-4.091286,6.223233,0.8244872,0.0008037752,0.0006238246,-8.352993e-05,301.6087397054177,8.327636892019306,2.0,-13.75
815,18.08712,-269.9825,-140.5793,22.98005,-3.853997,-4.450207,1.995754,0.9411289,0.0005596072,0.0004434444,-2.017642e-05,305.25591328054975,6.216161938638182,3.0,-13.75
816,19.89769,-271.6256,-139.6927,24.19587,-3.664141,-4.570759,-0.5668375,1.019781,0.0003075468,0.0002522305,5.852935e-05,306.39836346447237,5.88549673820046,4.0,-13.75
