Rho,Ux,Uy,Uz,Bx,By,Bz,P,Jx,Jy,Jz,U_total,B_total,X,Y
32,15.93386,-253.2975,23.91427,-92.90577,-6.622359,40.94181,0.3777371,0.2313085,1.021421e-05,-5.660507e-05,0.0001965722,270.8560464807382,41.47565707879379,0.0,-22.0
33,16.49862,-244.9679,26.41638,-91.09185,-6.523979,41.66569,0.9463527,0.2428198,6.361058e-07,-3.397636e-05,0.0001862902,262.6876896604348,42.183973361945625,1.0,-22.0
34,17.01216,-236.9986,28.34531,-88.93696,-6.633144,42.29236,1.449126,0.254499,-8.139636e-06,-1.051538e-05,0.0001787011,254.7186209427919,42.83389171973768,2.0,-22.0
35,17.48938,-229.015,29.81107,-86.38901,-6.830149,42.89527,1.88388,0.2670304,-1.369611e-05,2.68693e-06,0.0001711319,246.57581221264383,43.476477865502176,3.0,-22.0
36,17.91803,-221.155,30.9414,-83.41494,-7.012316,43.44056,2.280316,0.2799836,-1.953311e-05,4.586133e-06,0.0001529839,238.37985752609973,44.06194128561872,4.0,-22.0
37,18.2251,-214.592,31.79102,-79.44121,-7.179841,43.78592,2.680345,0.2904334,-3.125846e-05,-5.830435e-06,9.436651e-05,231.02229602985184,44.451559661621616,5.0,-22.0
38,18.32678,-210.5961,32.33464,-72.85397,-7.356811,43.43433,3.172493,0.2952992,-6.934316e-05,-3.774e-05,-9.510503e-05,225.17536993175008,44.16705109551316,6.0,-22.0
39,17.6898,-213.7763,31.79307,-59.28082,-7.53984,40.85386,3.963011,0.2804132,-0.0001744486,-8.113863e-05,-0.0005325266,224.11006528397445,41.732391739646566,7.0,-22.0
40,14.99667,-249.5389,25.90782,-34.98403,-8.179009,33.67452,5.008642,0.2015173,-0.0003139575,-6.243689e-05,-0.001011049,253.3076392559121,35.013654195708355,8.0,-22.0
41,10.97476,-318.6665,13.87895,-10.07273,-9.320332,23.98585,5.610409,0.08298342,-0.0002725964,1.960883e-05,-0.0009722836,319.12759731023795,26.3375450253057,9.0,-22.0
42,8.471084,-368.0621,4.119002,2.137944,-10.12448,18.03015,5.455566,0.01801224,-9.855609e-05,6.603548e-05,-0.0004717982,368.091356103934,21.385850571657326,10.0,-22.0
43,7.822515,-381.4602,0.4693958,4.539296,-10.39516,16.47734,5.144446,0.007547511,-1.941259e-05,5.782148e-05,-0.0001145235,381.4874961576495,20.15012182464702,11.0,-22.0
44,7.691823,-383.4261,-0.5511511,4.777752,-10.49623,16.20854,5.001347,0.006623412,-5.693684e-06,4.349593e-05,-1.965674e-05,383.45626196858296,19.947458107711594,12.0,-22.0
45,7.642027,-383.375,-0.9844742,5.031428,-10.57201,16.16688,4.891133,0.006453857,-2.764514e-06,4.04012e-05,-1.608658e-06,383.4092788159536,19.926328974454602,13.0,-22.0
46,7.594474,-382.9831,-1.33976,5.36017,-10.64349,16.18651,4.77604,0.006345389,-2.300519e-06,3.868806e-05,4.293692e-06,383.0229513552634,19.952381898956325,14.0,-22.0
47,7.511779,-382.6202,-1.624701,5.591799,-10.71174,16.24362,4.670746,0.006225852,-2.22662e-06,3.61968e-05,7.158993e-06,382.66450752249784,20.01030816175793,15.0,-22.0
48,7.365677,-382.2539,-1.765657,5.65546,-10.77887,16.31295,4.569214,0.006062899,-2.124208e-06,3.298573e-05,7.860988e-06,382.2998114538683,20.079195520667554,16.0,-22.0
49,7.16425,-381.8818,-1.790964,5.484089,-10.8475,16.38053,4.485401,0.005850831,-1.896779e-06,2.729417e-05,6.869909e-06,381.9253748514875,20.15214235414441,17.0,-22.0
50,6.956787,-381.5107,-1.662883,4.81027,-10.91236,16.4313,4.443255,0.005615746,-1.707444e-06,2.052692e-05,4.734215e-06,381.5446475733011,20.219043880822483,18.0,-22.0
51,6.799462,-381.1709,-1.270871,3.482494,-10.95716,16.46,4.442144,0.005419884,-1.453288e-06,1.463655e-05,2.748625e-06,381.18892675990566,20.266316847970575,19.0,-22.0
52,6.708225,-380.8945,-0.6481291,1.739844,-10.97798,16.4731,4.470934,0.005300101,-1.171374e-06,8.966677e-06,1.140484e-06,380.8990250167682,20.294539150292522,20.0,-22.0
53,6.667713,-380.6383,0.0599644,-0.03896417,-10.98304,16.47489,4.533143,0.005246342,-9.206444e-07,3.080391e-06,-8.046184e-07,380.63830671757916,20.312522088902426,21.0,-22.0
54,6.657887,-380.3335,0.822041,-1.681616,-10.97247,16.46009,4.630345,0.005235329,-7.084885e-07,-2.402659e-06,-3.800777e-06,380.33810590844973,20.31673584826128,22.0,-22.0
55,6.679066,-380.0404,1.677267,-3.249932,-10.9421,16.41627,4.756995,0.005273845,-5.630832e-07,-1.016966e-05,-8.61533e-06,380.05799677779953,20.294148776258762,23.0,-22.0
56,6.768536,-379.8692,2.519183,-4.679248,-10.8918,16.32329,4.957367,0.005420043,-4.896233e-07,-2.637142e-05,-1.665462e-05,379.9063710356447,20.239975079944863,24.0,-22.0
57,6.954674,-379.8068,3.148824,-5.663166,-10.83039,16.14894,5.324072,0.005707817,-4.327632e-07,-4.911463e-05,-2.797063e-05,379.8620695304633,20.16014269138202,25.0,-22.0
58,7.207334,-379.8075,3.480063,-6.059214,-10.77011,15.87457,5.87075,0.006100822,-3.319898e-07,-6.884134e-05,-4.042993e-05,379.8717704292223,20.061479199189176,26.0,-22.0
59,7.469141,-379.979,3.560088,-5.836864,-10.72,15.50132,6.537335,0.006545977,-1.761635e-07,-8.134501e-05,-5.156202e-05,380.0405026427081,19.94858568030889,27.0,-22.0
60,7.705755,-380.4424,3.178312,-4.758392,-10.68014,15.04906,7.27077,0.006991278,-2.934178e-08,-8.217486e-05,-5.485436e-05,380.48543162564715,19.834406814828117,28.0,-22.0
61,7.904165,-380.9736,2.085066,-2.982539,-10.63432,14.62302,7.938934,0.007366542,3.897893e-08,-6.482987e-05,-4.339315e-05,380.9909801242949,19.7471048216987,29.0,-22.0
62,8.05716,-381.2824,0.8789803,-1.336125,-10.55259,14.35414,8.383349,0.00764668,4.752421e-08,-3.662381e-05,-2.261812e-05,381.2857542397085,19.689566559564003,30.0,-22.0
63,8.166113,-381.3482,0.2186352,-0.3897751,-10.418,14.26081,8.588604,0.007863262,5.101977e-08,-1.249036e-05,-4.050136e-06,381.34846186817026,19.63847103327843,31.0,-22.0
64,8.210632,-381.3311,0.04225824,-0.1110924,-10.33745,14.25157,8.640522,0.007959994,5.648245e-08,-2.940281e-06,3.558756e-06,381.33111852363976,19.611954017891332,32.0,-22.0
65,6.773947,-395.8303,-18.55923,15.32762,-7.941543,17.47678,-1.93308,0.1272165,0.0001887021,-0.0002268706,7.175921e-05,396.56147991345216,19.293593306474797,-32.0,-21.3125
66,6.618611,-395.1274,-17.27081,13.26405,-8.030427,17.5731,-1.757784,0.1264848,0.0001987385,-0.0002415354,7.528699e-05,395.7270247673497,19.400809416181197,-31.0,-21.3125
67,6.365855,-393.2711,-14.8363,9.650363,-8.217851,17.75534,-1.471801,0.1255791,0.0002158617,-0.0002585782,7.665187e-05,393.6691547466372,19.620177668854126,-30.0,-21.3125
68,6.205578,-391.1695,-12.79117,6.719847,-8.428015,17.90939,-1.269759,0.1257146,0.0002311881,-0.0002665329,7.308875e-05,391.4362631437235,19.834060979295337,-29.0,-21.3125
69,6.094493,-389.4619,-10.96446,4.076042,-8.668372,18.03713,-1.104078,0.1265653,0.0002478748,-0.0002772882,7.199872e-05,389.63753034466197,20.042398060046807,-28.0,-21.3125
70,6.011589,-388.1477,-9.181947,1.644992,-8.9361,18.16754,-0.9812499,0.1280278,0.0002640208,-0.0002857574,7.386943e-05,388.2597727870875,20.27008249188567,-27.0,-21.3125
71,5.953378,-387.2371,-7.622184,-0.6450383,-9.20484,18.31759,-0.9087548,0.1300604,0.0002786676,-0.0002900782,7.660341e-05,387.31264552006087,20.52045365288553,-26.0,-21.3125
72,5.915352,-386.7523,-6.439898,-2.893315,-9.443541,18.47996,-0.8815729,0.132273,0.0002920008,-0.000290936,7.886969e-05,386.8167332384027,20.771773130820954,-25.0,-21.3125
73,5.894399,-386.7482,-5.678813,-5.242184,-9.645331,18.65963,-0.8907453,0.1345421,0.0003053052,-0.0002895131,8.249332e-05,386.8254123159682,21.02397747872493,-24.0,-21.3125
74,5.890512,-387.474,-5.206986,-8.024205,-9.819363,18.8866,-0.9308656,0.1371463,0.0003193084,-0.0002852149,8.776266e-05,387.59205518829486,21.307042498925853,-23.0,-21.3125
75,5.907395,-389.0544,-4.79835,-11.80607,-9.972054,19.1693,-1.017973,0.1399371,0.0003328931,-0.0002760469,9.173521e-05,389.26306479157176,21.631925307231555,-22.0,-21.3125
76,5.953432,-391.185,-4.278821,-17.0502,-10.10765,19.48168,-1.193822,0.1422911,0.0003477511,-0.0002619063,9.457377e-05,391.57977712618157,21.980119542727333,-21.0,-21.3125
77,6.040611,-393.5526,-3.701277,-23.86783,-10.22691,19.8261,-1.473741,0.1440499,0.0003654098,-0.0002482261,0.0001002702,394.2930657862241,22.357008786802876,-20.0,-21.3125
78,6.178171,-395.8441,-3.258231,-32.09103,-10.33132,20.23967,-1.829358,0.145477,0.0003832783,-0.0002418753,0.0001113706,397.15614282108277,22.797521035048174,-19.0,-21.3125
79,6.377337,-397.6265,-3.063199,-41.28778,-10.42925,20.75753,-2.219124,0.1468524,0.0003991279,-0.0002433661,0.0001266266,399.7760591477334,23.335998341420407,-18.0,-21.3125
80,6.655332,-398.6465,-3.178191,-50.93948,-10.51487,21.39679,-2.598852,0.1483172,0.0004101139,-0.0002467795,0.0001427072,401.90043976456764,23.98205881776842,-17.0,-21.3125
