Rho,Ux,Uy,Uz,Bx,By,Bz,P,Jx,Jy,Jz,U_total,B_total,X,Y
17,31.66651,-374.7183,2.152078,-116.0799,-0.9365064,-2.239723,-0.4806615,0.7348544,-8.959296e-06,-1.623975e-05,-3.362159e-06,392.2919563011942,2.4747603584089126,-15.0,-22.0
18,33.93128,-373.1582,1.508946,-121.2977,-0.8849478,-2.246477,-0.6117419,0.8051858,-7.307679e-06,-1.188703e-05,-2.476896e-06,392.38049285172286,2.4907869584670324,-14.0,-22.0
19,36.84137,-370.5155,1.044135,-126.1935,-0.8379482,-2.248552,-0.7717339,0.8946327,-6.118972e-06,-3.328309e-06,-2.36565e-06,391.4174566883779,2.520657948829323,-13.0,-22.0
20,40.62612,-367.0045,0.6704922,-131.0228,-0.8238595,-2.252057,-0.9697516,1.012716,-5.32055e-06,7.460023e-06,-3.054753e-06,389.69183555712357,2.5866819233705196,-12.0,-22.0
21,45.36283,-362.7989,0.2831934,-135.4148,-0.8426604,-2.264009,-1.199964,1.162888,-4.953324e-06,1.600196e-05,-4.306106e-06,387.24706596532377,2.6973555388760233,-11.0,-22.0
22,50.68169,-358.8558,-0.1984972,-138.2819,-0.9580003,-2.284908,-1.455005,1.325509,-3.875861e-06,2.700622e-05,-5.731031e-06,384.5769213855512,2.8732575055656064,-10.0,-22.0
23,55.4255,-356.4762,-0.694759,-138.4072,-1.38596,-2.311912,-1.761619,1.457699,-5.3934e-08,4.253036e-05,-8.035027e-06,382.40334317098757,3.2201123766888946,-9.0,-22.0
24,58.55743,-357.3024,-1.002146,-131.7597,-2.244871,-2.355416,-2.154322,1.529265,8.329622e-06,3.632699e-05,-9.145446e-06,380.82361781598485,3.9023753816593554,-8.0,-22.0
25,58.77168,-366.318,-0.8679364,-110.1,-3.117913,-2.396661,-2.582569,1.4089,2.205158e-05,-3.140623e-05,5.537233e-06,382.5070462587512,4.7047877810004355,-7.0,-22.0
26,49.7735,-394.6108,0.9260257,-66.69469,-3.474253,-2.22415,-2.599225,0.9050975,4.955821e-05,-0.0001477495,3.741149e-05,400.2083490813668,4.875781755896587,-6.0,-22.0
27,34.89773,-436.652,5.086255,-15.51137,-3.275709,-1.780989,-1.894006,0.3310246,6.288554e-05,-0.0002073985,4.948988e-05,436.9570249958249,4.182038976245678,-5.0,-22.0
28,26.81482,-462.5217,9.170454,13.77517,-3.066084,-1.442863,-1.181592,0.0970995,3.26338e-05,-0.0001305976,2.996859e-05,462.81764822226154,3.588716258815818,-4.0,-22.0
29,25.34321,-467.5578,11.45951,20.84969,-3.05387,-1.313796,-0.8776281,0.07112311,3.122832e-06,-4.263769e-05,1.657142e-05,468.1627134697681,3.4383735964007185,-3.0,-22.0
30,25.12689,-467.9776,12.61733,22.84037,-2.943476,-1.176205,-0.6855234,0.06873755,-1.010012e-06,-2.308326e-05,1.830395e-05,468.7045056534296,3.2430620556117273,-2.0,-22.0
31,24.87302,-467.8375,13.11199,23.7571,-2.694993,-1.019523,-0.5399658,0.06691608,1.596501e-07,-1.146871e-05,1.628557e-05,468.62378352834384,2.931548649220688,-1.0,-22.0
32,24.32219,-467.6311,13.23763,24.14588,-2.353719,-0.9139933,-0.4390214,0.06435034,2.083114e-07,2.32416e-07,1.000892e-05,468.44114257417795,2.562833719355169,0.0,-22.0
33,23.52599,-467.5444,13.00103,24.24355,-1.949807,-0.8576073,-0.3590798,0.06176242,2.968575e-07,1.39537e-05,4.958032e-06,468.35301052627324,2.160133310939473,1.0,-22.0
34,22.59653,-467.5537,11.78565,24.05578,-1.431669,-0.8327473,-0.356342,0.05971749,4.348172e-07,3.094342e-05,1.705316e-06,468.32045063291963,1.6941439762258372,2.0,-22.0
35,21.59431,-467.6675,8.811227,23.08007,-0.8489029,-0.8283646,-0.46818,0.0583656,5.832571e-07,4.207684e-05,-1.281389e-06,468.3195681462611,1.2751535423475755,3.0,-22.0
36,20.55115,-467.9444,4.719292,20.5519,-0.3827514,-0.8518758,-0.5938285,0.05758536,6.316666e-07,4.521172e-05,-4.454074e-06,468.41927138190124,1.10671735336528,4.0,-22.0
37,19.46882,-468.4345,1.204483,16.66599,-0.0665783,-0.8991014,-0.6971623,0.05717126,4.983897e-07,4.626086e-05,-5.396666e-06,468.73242558225843,1.1396715623609024,5.0,-22.0
38,18.3506,-469.1059,-1.093106,12.70496,0.1360563,-0.9381985,-0.7880826,0.05693314,3.093069e-07,4.405549e-05,-3.654677e-06,469.2791880151291,1.2328024686034256,6.0,-22.0
39,17.26338,-469.7929,-2.481496,9.637335,0.239386,-0.9579719,-0.8378747,0.05677099,2.01348e-07,3.864983e-05,-1.763074e-06,469.8982921215081,1.2950095872562875,7.0,-22.0
40,16.3629,-470.3233,-3.276974,7.54602,0.2765988,-0.9671571,-0.8482306,0.05667414,1.363365e-07,3.424911e-05,-7.302589e-07,470.39524604243934,1.3158247995148176,8.0,-22.0
41,15.73893,-470.6599,-3.709189,6.144436,0.2823267,-0.9705249,-0.8392557,0.05665203,6.694099e-08,3.187149e-05,-2.192269e-07,470.71462017320624,1.313764467869104,9.0,-22.0
42,15.35458,-470.8488,-3.932673,5.201896,0.2753554,-0.9715144,-0.8285618,0.05681656,1.887961e-08,3.074712e-05,-1.726191e-07,470.89395632176013,1.3062065235389695,10.0,-22.0
43,15.14752,-470.9293,-4.045678,4.549837,0.260638,-0.9740885,-0.8259798,0.05732368,9.16083e-09,2.99976e-05,-4.445138e-07,470.9686551413971,1.303465842622771,11.0,-22.0
44,15.05748,-470.915,-4.106759,4.070904,0.2447282,-0.9793903,-0.8344437,0.05801296,1.678323e-08,2.94145e-05,-7.817706e-07,470.95050159635815,1.3097303310525492,12.0,-22.0
45,15.03284,-470.8453,-4.147475,3.659591,0.2634759,-0.9872704,-0.8544249,0.05862077,2.322375e-08,2.875637e-05,-1.11413e-06,470.87778742180325,1.3319775907788314,13.0,-22.0
46,15.05913,-470.7972,-4.186544,3.18704,0.319325,-0.997803,-0.8858434,0.05909862,1.272579e-08,2.772051e-05,-1.29596e-06,470.8266006742456,1.3719685899311107,14.0,-22.0
47,15.18681,-470.8021,-4.231524,2.54495,0.3916394,-1.008551,-0.9270298,0.05944571,5.475487e-09,2.626714e-05,-1.110637e-06,470.82799399597627,1.4247599058512983,15.0,-22.0
48,15.40946,-470.9214,-4.269953,1.726338,0.4776742,-1.016055,-0.9731756,0.05965254,1.325466e-08,2.407058e-05,-6.688826e-07,470.9439220538603,1.4858032012369606,16.0,-22.0
49,15.60483,-471.2091,-4.28937,0.8782172,0.551037,-1.019671,-1.016509,0.05972981,1.898259e-08,2.116286e-05,-1.635059e-07,471.22944080697806,1.5416423939069008,17.0,-22.0
50,15.70801,-471.5428,-4.292694,0.1989716,0.586791,-1.019035,-1.050129,0.05962772,1.264669e-08,1.799205e-05,3.218988e-07,471.56238086102167,1.5765553988195278,18.0,-22.0
51,15.74833,-471.8049,-4.271004,-0.2584185,0.5828808,-1.014831,-1.072449,0.05931231,9.713438e-10,1.498577e-05,5.398245e-07,471.8243019592136,1.587381127256665,19.0,-22.0
52,15.75904,-472.0048,-4.179347,-0.5587941,0.5523465,-1.010656,-1.085648,0.05897898,-4.792093e-09,1.21654e-05,3.630718e-07,472.023633322774,1.582764602302645,20.0,-22.0
53,15.75538,-472.1553,-3.935802,-0.7651643,0.5079349,-1.009238,-1.08924,0.05878544,-3.854216e-09,9.252522e-06,-1.44815e-07,472.1723237673712,1.5693957374996308,21.0,-22.0
54,15.73141,-472.2633,-3.45018,-0.9276344,0.4659545,-1.013156,-1.080114,0.05869185,-1.200294e-09,6.345589e-06,-1.502066e-06,472.27681371681,1.5524963540705177,22.0,-22.0
55,15.66856,-472.35,-2.682827,-1.100961,0.449023,-1.033447,-1.058529,0.05865162,-2.082803e-09,3.843019e-06,-5.145457e-06,472.35890187000336,1.5460006468882865,23.0,-22.0
56,15.55959,-472.4379,-1.613543,-1.339036,0.4809772,-1.095725,-1.027439,0.05863312,-5.930668e-09,1.880351e-06,-1.140753e-05,472.44255301023867,1.5772074185933314,24.0,-22.0
57,15.41854,-472.5325,-0.2568232,-1.656438,0.5715122,-1.216356,-0.9898748,0.05861218,-7.791749e-09,4.146142e-07,-1.686836e-05,472.5354730612866,1.6691315805411748,25.0,-22.0
58,15.27816,-472.6126,1.13686,-1.989635,0.693098,-1.366131,-0.9494923,0.0585635,-5.668937e-09,-5.122407e-07,-1.733988e-05,472.61815536101955,1.8022858748057395,26.0,-22.0
59,15.17328,-472.664,2.194082,-2.242936,0.7887361,-1.494291,-0.9102094,0.05849726,-2.75727e-09,-8.899747e-07,-1.356549e-05,472.6744140036805,1.9192423973986636,27.0,-22.0
60,15.11259,-472.6918,2.802919,-2.388545,0.8323259,-1.583553,-0.8750984,0.05844897,-1.209481e-09,-8.603174e-07,-9.428231e-06,472.7061447552566,1.9915330068322668,28.0,-22.0
61,15.084,-472.7032,3.088331,-2.456983,0.8380822,-1.645396,-0.8459628,0.05842537,-6.702579e-10,-7.063101e-07,-6.729737e-06,472.7196736376304,2.0310989217063455,29.0,-22.0
62,15.07341,-472.7059,3.194518,-2.48265,0.8228338,-1.691407,-0.8218507,0.05841644,-5.213611e-10,-7.263236e-07,-5.227993e-06,472.7232132983156,2.052645043635633,30.0,-22.0
63,15.07051,-472.7043,3.224832,-2.490169,0.7980713,-1.729183,-0.7999723,0.05841402,-4.011888e-10,-9.272924e-07,-4.2207e-06,472.721858730445,2.0656590541858497,31.0,-22.0
64,15.07004,-472.7025,3.230378,-2.491636,0.7843557,-1.746732,-0.7892945,0.05841364,-3.095044e-10,-1.045039e-06,-3.727314e-06,472.7201043939525,2.071055854311211,32.0,-22.0
65,23.40393,-395.2364,18.64848,-35.50166,-1.01011,-1.922646,-0.2235419,0.3428147,-8.33735e-06,-5.884753e-05,1.058945e-06,397.26558566534055,2.1833141859273506,-32.0,-21.3125
66,23.41155,-391.4874,18.49321,-37.17996,-1.008955,-1.887808,-0.2287402,0.3443752,-8.200704e-06,-6.093056e-05,2.038115e-06,393.68354372575146,2.152703257763373,-31.0,-21.3125
67,23.54968,-385.0692,18.18061,-40.09229,-1.017305,-1.837846,-0.2427886,0.3511025,-8.071055e-06,-6.535715e-05,1.752813e-06,387.57736658124946,2.1146001246171724,-30.0,-21.3125
68,23.72689,-379.9116,17.82837,-42.60927,-1.036907,-1.809318,-0.2500813,0.3594569,-8.501705e-06,-7.042579e-05,1.077172e-07,382.7090598370384,2.1003210250775215,-29.0,-21.3125
69,23.81573,-375.1502,17.38954,-45.2686,-1.057229,-1.788789,-0.2486663,0.366706,-9.475368e-06,-7.504457e-05,-7.857653e-07,378.2714829423593,2.092685875547902,-28.0,-21.3125
70,23.90236,-370.925,16.84188,-48.20745,-1.077801,-1.778912,-0.2506142,0.3760436,-1.064363e-05,-7.869581e-05,-1.540557e-06,374.4235072513969,2.0949917366392263,-27.0,-21.3125
71,23.97196,-367.5641,16.1653,-51.6662,-1.09734,-1.776017,-0.2548503,0.3873413,-1.186347e-05,-8.193398e-05,-1.881629e-06,371.5293807430847,2.103173824318639,-26.0,-21.3125
72,23.99644,-365.3095,15.35003,-55.87033,-1.112703,-1.778051,-0.2602527,0.3992865,-1.320799e-05,-8.439456e-05,-2.071928e-06,369.8758548291032,2.113599960415237,-25.0,-21.3125
73,23.96953,-364.124,14.40788,-60.78993,-1.119847,-1.784436,-0.2661961,0.4107721,-1.478925e-05,-8.582306e-05,-2.424554e-06,369.44456955204976,2.1234710982634564,-24.0,-21.3125
74,23.92237,-363.7728,13.36058,-66.06864,-1.115189,-1.796787,-0.2703297,0.4225617,-1.66452e-05,-8.613269e-05,-3.514069e-06,369.9651609398188,2.1319400028593884,-23.0,-21.3125
75,23.91574,-364.2033,12.20633,-71.3056,-1.098293,-1.822862,-0.268537,0.4375917,-1.928829e-05,-8.489472e-05,-5.740535e-06,371.3186324631702,2.1450374134876995,-22.0,-21.3125
76,24.06376,-365.6021,10.92081,-76.47924,-1.074177,-1.870821,-0.2582205,0.4580306,-2.250162e-05,-8.116714e-05,-8.408216e-06,373.6753052670777,2.172672379349968,-21.0,-21.3125
77,24.44481,-367.6827,9.493204,-81.89417,-1.052639,-1.93814,-0.243684,0.4832371,-2.448795e-05,-7.411611e-05,-1.039208e-05,376.81208032846365,2.2189676464015875,-20.0,-21.3125
78,25.03104,-369.8302,7.951757,-87.65934,-1.043032,-2.015843,-0.2378285,0.5127673,-2.355437e-05,-6.405394e-05,-1.106206e-05,380.16018618559025,2.282126453351183,-19.0,-21.3125
79,25.83147,-371.5841,6.370021,-93.5691,-1.047207,-2.091812,-0.2550325,0.5479557,-1.981638e-05,-5.268876e-05,-1.013087e-05,383.23686802702116,2.353159901122159,-18.0,-21.3125
80,26.9076,-372.7108,4.867959,-99.44383,-1.056661,-2.152741,-0.3017639,0.5903138,-1.531019e-05,-4.216328e-05,-8.087254e-06,385.77987607771166,2.4169997379696193,-17.0,-21.3125
81,28.30082,-373.2267,3.585165,-105.2708,-1.055149,-2.19464,-0.3744281,0.6406082,-1.162443e-05,-3.393093e-05,-5.968022e-06,387.80531756747126,2.463733050448163,-16.0,-21.3125
82,30.02812,-373.1175,2.594394,-111.0318,-1.025028,-2.220774,-0.4642776,0.6990525,-8.841511e-06,-2.81067e-05,-4.298676e-06,389.2961087626195,2.4895929887677943,-15.0,-21.3125
83,32.15419,-372.122,1.868018,-116.5486,-0.9602446,-2.235186,-0.5631668,0.7676359,-6.718037e-06,-2.245411e-05,-3.208605e-06,389.9510848006559,2.497054863443613,-14.0,-21.3125
84,34.84887,-370.0867,1.333651,-121.6884,-0.8812891,-2.242808,-0.6697135,0.8524886,-5.144555e-06,-1.230941e-05,-2.784864e-06,389.5818409993461,2.5010746439730784,-13.0,-21.3125
85,38.34824,-367.1042,0.9096817,-126.6545,-0.8247422,-2.249431,-0.8056899,0.9625882,-4.108696e-06,3.712674e-06,-3.171861e-06,388.33964972519266,2.527701670526775,-12.0,-21.3125
86,42.88651,-363.3914,0.4958127,-131.5726,-0.8100121,-2.262607,-1.008813,1.10606,-3.60639e-06,2.171201e-05,-4.539381e-06,386.47756014412204,2.6063794250961254,-11.0,-21.3125
87,48.4466,-359.4887,0.00055908,-135.9198,-0.8864841,-2.289466,-1.29514,1.278379,-2.864695e-06,4.292544e-05,-7.116047e-06,384.3257959857009,2.7757694868826572,-10.0,-21.3125
88,54.30109,-356.4089,-0.5272423,-138.2434,-1.273811,-2.338037,-1.661474,1.447637,1.868409e-07,7.396204e-05,-1.198576e-05,382.2810741159087,3.1383924754189048,-9.0,-21.3125
89,59.09536,-355.6845,-0.8861159,-135.4048,-2.20889,-2.429169,-2.135027,1.568474,7.965171e-06,9.213441e-05,-1.692629e-05,380.5873206041923,3.916426605132541,-8.0,-21.3125
90,61.33078,-361.3392,-0.8402309,-121.8894,-3.329101,-2.54779,-2.677087,1.552552,2.259328e-05,4.013128e-05,-9.283015e-06,381.3446594315506,4.974026754840589,-7.0,-21.3125
91,56.63102,-382.0628,0.543936,-90.48661,-3.943479,-2.528099,-2.964002,1.208375,5.416673e-05,-9.083724e-05,2.303163e-05,392.632277837042,5.543249862061605,-6.0,-21.3125
92,43.08277,-420.2107,4.31323,-40.55418,-3.833149,-2.149667,-2.514343,0.6065666,8.404403e-05,-0.0002077621,5.630332e-05,422.1851227400076,5.063202562483453,-5.0,-21.3125
93,30.49004,-453.6876,8.700365,2.331627,-3.351955,-1.630712,-1.655958,0.1883499,6.039691e-05,-0.0001762659,5.221947e-05,453.77700606064246,4.078850432013044,-4.0,-21.3125
94,25.87064,-466.1563,11.3947,19.21994,-3.050872,-1.333406,-1.121304,0.07840399,1.447531e-05,-6.370619e-05,2.886963e-05,466.69148407849013,3.513276843864713,-3.0,-21.3125
95,25.17095,-467.8634,12.61576,22.7382,-2.906882,-1.172548,-0.8918304,0.06909515,-1.676303e-07,-1.4181e-05,1.928227e-05,468.5854716048905,3.258863795342198,-2.0,-21.3125
96,24.87697,-467.8309,13.11382,23.74123,-2.647452,-1.022496,-0.7409532,0.06694297,1.825093e-07,-3.231183e-06,1.585012e-05,468.61644152944024,2.933174356718373,-1.0,-21.3125
97,24.3413,-467.6302,13.23902,24.12335,-2.287073,-0.917167,-0.6316748,0.06444498,5.367486e-07,6.369571e-06,9.959269e-06,468.43912263796125,2.543798589938488,0.0,-21.3125
98,23.54089,-467.5351,13.00232,24.21734,-1.864223,-0.8611719,-0.5408106,0.06183654,6.808602e-07,1.842535e-05,4.889722e-06,468.34240638027643,2.12353962528392,1.0,-21.3125
99,22.60742,-467.5429,11.78694,24.02841,-1.340386,-0.8367679,-0.5191802,0.05976786,8.73463e-07,3.215647e-05,1.643802e-06,468.308295658001,1.663238776465499,2.0,-21.3125
100,21.60066,-467.6535,8.812558,23.0569,-0.7605515,-0.8326829,-0.6100302,0.05839313,1.055445e-06,3.945801e-05,-1.294893e-06,468.3044713414163,1.2821607703469562,3.0,-21.3125
101,20.55185,-467.9241,4.720417,20.54193,-0.291736,-0.855931,-0.716392,0.05759275,1.068814e-06,4.033252e-05,-4.37381e-06,468.3985659516784,1.1536660123800995,4.0,-21.3125
102,19.46589,-468.4072,1.205241,16.66705,0.02778663,-0.9019723,-0.7966657,0.05716728,8.086463e-07,3.941212e-05,-5.247404e-06,468.7051825757963,1.2037451409374564,5.0,-21.3125
103,18.3473,-469.0724,-1.092493,12.711,0.2257754,-0.9397527,-0.8650189,0.05692596,4.89934e-07,3.511826e-05,-3.529891e-06,469.245862532335,1.2970610493572228,6.0,-21.3125
104,17.26111,-469.7548,-2.480941,9.645871,0.3196514,-0.9588167,-0.8954789,0.05676423,3.226682e-07,2.832222e-05,-1.694697e-06,469.86037289670867,1.350329197664799,7.0,-21.3125
105,16.36142,-470.2839,-3.276523,7.555986,0.3488461,-0.9676226,-0.8908854,0.05666856,2.196818e-07,2.336163e-05,-6.827328e-07,470.35600891942664,1.3607585728001605,8.0,-21.3125
106,15.73785,-470.6211,-3.708869,6.154703,0.3478155,-0.970627,-0.8706963,0.05664735,1.005683e-07,2.082808e-05,-1.805818e-07,470.67595630485243,1.3495200783993322,9.0,-21.3125
107,15.35377,-470.8116,-3.932463,5.211643,0.3342068,-0.9713843,-0.8512489,0.05681316,2.181521e-08,1.967352e-05,-1.551798e-07,470.85686591847195,1.3341313028348971,10.0,-21.3125
108,15.14694,-470.8934,-4.045547,4.558698,0.3126883,-0.9739392,-0.8415743,0.05732156,7.996139e-09,1.898754e-05,-4.461345e-07,470.9328427085378,1.3246051640673986,11.0,-21.3125
109,15.05709,-470.8813,-4.106684,4.07893,0.2913776,-0.9793144,-0.8442509,0.05801154,2.210731e-08,1.914066e-05,-7.886631e-07,470.91687293312265,1.3254120800641322,12.0,-21.3125
110,15.03252,-470.8147,-4.14744,3.667334,0.3053485,-0.9872569,-0.8595275,0.05861946,3.787278e-08,1.933559e-05,-1.11442e-06,470.84724946983727,1.3441359366917134,13.0,-21.3125
111,15.05879,-470.7685,-4.18654,3.195181,0.3556791,-0.9977549,-0.8872489,0.05909726,2.246952e-08,1.884627e-05,-1.291269e-06,470.79795761137746,1.381750003872636,14.0,-21.3125
112,15.18652,-470.775,-4.231526,2.553901,0.422769,-1.008484,-0.9257112,0.05944479,8.985656e-09,1.815373e-05,-1.112069e-06,470.8009439748464,1.4327298529110224,15.0,-21.3125
113,15.40927,-470.8973,-4.269931,1.73615,0.5038758,-1.016047,-0.9700016,0.05965209,2.515262e-08,1.669692e-05,-6.743926e-07,470.91985907886414,1.4923623661956904,16.0,-21.3125
114,15.60471,-471.1883,-4.289327,0.8880737,0.5732703,-1.019708,-1.01207,0.05972946,3.632327e-08,1.454114e-05,-1.63845e-07,471.2086597866168,1.546844829653605,17.0,-21.3125
115,15.70793,-471.5245,-4.292645,0.2078749,0.6061883,-1.019047,-1.044681,0.05962739,2.370448e-08,1.216917e-05,3.274519e-07,471.544085015728,1.5802782777178486,18.0,-21.3125
116,15.74831,-471.7889,-4.270971,-0.2508358,0.5996941,-1.01479,-1.066412,0.05931223,2.59403e-09,9.908355e-06,5.450498e-07,471.80829822618784,1.5895490905973337,19.0,-21.3125
117,15.75905,-471.9909,-4.179353,-0.5525753,0.5664967,-1.010594,-1.079467,0.05897921,-6.350716e-09,7.68895e-06,3.640915e-07,472.00972660928375,1.583498578476119,20.0,-21.3125
118,15.75543,-472.1434,-3.935853,-0.7601856,0.5195922,-1.009189,-1.083038,0.05878588,-3.401909e-09,5.286145e-06,-1.466307e-07,472.1604165795181,1.5688880780558696,21.0,-21.3125
119,15.73149,-472.2532,-3.45026,-0.9236958,0.4755687,-1.013129,-1.074009,0.05869243,2.730342e-09,2.863833e-06,-1.50338e-06,472.26670687042775,1.5511580484082497,22.0,-21.3125
120,15.66866,-472.3417,-2.682938,-1.097795,0.4571667,-1.033423,-1.05268,0.05865228,2.745094e-09,8.422519e-07,-5.144619e-06,472.35059528814384,1.544376790462059,23.0,-21.3125
121,15.55969,-472.4312,-1.613702,-1.336267,0.4880421,-1.095687,-1.021955,0.05863381,-3.205273e-09,-6.641725e-07,-1.140625e-05,472.43584577917045,1.57578777611911,24.0,-21.3125
122,15.41864,-472.5272,-0.2570125,-1.653696,0.5774465,-1.216313,-0.9848267,0.05861286,-6.865029e-09,-1.748245e-06,-1.686891e-05,472.53016359352716,1.668156288650479,25.0,-21.3125
123,15.27826,-472.6085,1.136702,-1.986893,0.6978159,-1.366102,-0.9449296,0.05856413,-4.849218e-09,-2.368585e-06,-1.734188e-05,472.61404349371617,1.8016863360898783,26.0,-21.3125
124,15.17336,-472.661,2.193983,-2.240458,0.7924496,-1.49428,-0.906174,0.0584978,-1.854459e-09,-2.468672e-06,-1.356716e-05,472.6714018580499,1.9188539301406349,27.0,-21.3125
125,15.11265,-472.6896,2.80286,-2.386525,0.8352344,-1.58355,-0.871627,0.05844938,-5.875213e-10,-2.180921e-06,-9.428972e-06,472.7039342695544,1.9912259370981384,28.0,-21.3125
126,15.08404,-472.7017,3.088294,-2.455496,0.8402485,-1.645395,-0.8431,0.05842563,-4.165885e-10,-1.795693e-06,-6.729907e-06,472.71816572174004,2.0308027619090065,29.0,-21.3125
127,15.07344,-472.7048,3.194495,-2.481685,0.8242931,-1.691406,-0.8197037,0.0584166,-5.664701e-10,-1.611778e-06,-5.227982e-06,472.72210811615764,2.0523711962842635,30.0,-21.3125
128,15.07053,-472.7036,3.22482,-2.489668,0.7988595,-1.729182,-0.7986497,0.05841413,-5.743479e-10,-1.640541e-06,-4.220733e-06,472.72115603571484,2.0654510967762807,31.0,-21.3125
129,15.07005,-472.7022,3.230371,-2.491347,0.7848188,-1.746731,-0.7883994,0.05841374,-4.898992e-10,-1.680378e-06,-3.727401e-06,472.71980283410176,2.0708895067373345,32.0,-21.3125
130,21.54741,-393.6608,18.01726,-31.87174,-1.534884,-1.957893,-0.2227629,0.3260454,-3.066982e-06,-0.000154342,5.008151e-06,395.3596526267889,2.497766442748683,-32.0,-20.625
131,21.53552,-389.6769,17.88339,-33.54342,-1.550228,-1.92285,-0.2198034,0.3267911,-3.312212e-06,-0.0001583685,6.063024e-06,391.5265802685668,2.4796920190087235,-31.0,-20.625
132,21.6374,-382.837,17.599,-36.46377,-1.590092,-1.872036,-0.2209298,0.3322254,-3.788754e-06,-0.0001664031,6.156687e-06,384.97207677000796,2.4661146222931407,-30.0,-20.625
133,21.78301,-377.2222,17.27012,-38.98008,-1.641795,-1.838247,-0.2218295,0.339476,-4.724424e-06,-0.0001751098,5.130557e-06,379.6238820918157,2.474641627004656,-29.0,-20.625
134,21.83562,-371.8934,16.8813,-41.54021,-1.695512,-1.80782,-0.2181761,0.3449741,-6.363162e-06,-0.000183526,4.571746e-06,374.58679675089206,2.4880865951882,-28.0,-20.625
135,21.8731,-367.0081,16.41676,-44.20854,-1.746896,-1.78771,-0.2197409,0.3516814,-8.38831e-06,-0.00019044,3.726027e-06,370.0254727494301,2.509151000248652,-27.0,-20.625
136,21.90273,-362.903,15.85361,-47.17895,-1.792429,-1.77588,-0.2259062,0.3599332,-1.053779e-05,-0.0001962431,3.17996e-06,366.30011968621386,2.533295305652193,-26.0,-20.625
