Rho,Ux,Uy,Uz,Bx,By,Bz,P,Jx,Jy,Jz,U_total,B_total,X,Y
56,11.0489,-477.0769,-7.012445,46.55976,-1.116753,-0.7290882,-0.7770921,0.03684708,1.750223e-08,6.322431e-06,-6.219709e-06,479.3947790180298,1.5435604938811598,24.0,-22.0
57,10.78334,-476.3187,-8.350476,44.55897,-1.204251,-0.7704741,-0.7686989,0.03478978,1.692907e-08,6.048967e-06,-4.158899e-06,478.47124911177,1.6231909341272888,25.0,-22.0
58,10.52302,-476.0064,-9.776248,42.38847,-1.298492,-0.7959091,-0.7707667,0.03271388,1.284391e-08,6.018379e-06,-2.250128e-06,477.9900106224589,1.7069370449303924,26.0,-22.0
59,10.33139,-475.9737,-10.80467,40.79133,-1.38609,-0.806691,-0.7785683,0.03118056,8.741597e-09,5.178741e-06,-4.550878e-07,477.8405974680969,1.7827407145588756,27.0,-22.0
60,10.22115,-476.0749,-11.37685,39.89998,-1.44113,-0.8033412,-0.7818342,0.03030599,5.243233e-09,3.608871e-06,2.398886e-06,477.87943200135004,1.825781333239849,28.0,-22.0
61,10.16836,-476.1953,-11.6372,39.49067,-1.41977,-0.7683476,-0.777391,0.02989276,2.159233e-09,2.145599e-06,6.65648e-06,477.9716531165618,1.7917705361476286,29.0,-22.0
62,10.14768,-476.2614,-11.72496,39.34192,-1.31736,-0.6967084,-0.7680842,0.02973385,9.987737e-10,1.086207e-06,9.223998e-06,478.02738675336167,1.6765420670296944,30.0,-22.0
63,10.14151,-476.2887,-11.74011,39.30185,-1.199526,-0.6205274,-0.7566777,0.02968682,8.338351e-10,3.900654e-07,8.318707e-06,478.05166179391597,1.548056207152715,31.0,-22.0
64,10.14035,-476.2959,-11.73919,39.29542,-1.146873,-0.5864594,-0.7507472,0.02967807,6.550115e-10,1.283403e-07,7.130682e-06,478.05828407385906,1.4909304692993568,32.0,-22.0
65,10.50005,-422.2762,-7.383381,-23.0561,-1.220898,-2.47947,-0.4246002,0.2199001,-1.199727e-05,-9.054793e-05,-9.138802e-06,422.96960546668265,2.796184675078533,-32.0,-21.3125
66,10.65898,-422.2025,-7.560846,-24.61389,-1.157611,-2.497737,-0.4015217,0.2244278,-1.21463e-05,-9.325372e-05,-1.030297e-05,422.9869513110514,2.7820807004939465,-31.0,-21.3125
67,10.95005,-421.2448,-7.850743,-27.29646,-1.047095,-2.539516,-0.3683422,0.2327891,-1.250335e-05,-9.613385e-05,-1.19207e-05,422.2012700374356,2.7715023776973093,-30.0,-21.3125
68,11.24206,-419.7516,-8.036982,-29.55068,-0.9463193,-2.591323,-0.3495722,0.2414238,-1.307094e-05,-9.705956e-05,-1.260413e-05,420.8672492255613,2.780768927993538,-29.0,-21.3125
69,11.57123,-418.4157,-8.155002,-31.91997,-0.8328427,-2.649399,-0.334625,0.2513447,-1.374779e-05,-9.839212e-05,-1.307691e-05,419.7107176960232,2.797305116495033,-28.0,-21.3125
70,11.93404,-416.8496,-8.217762,-34.49317,-0.7099718,-2.713661,-0.3240378,0.2624797,-1.437094e-05,-9.942123e-05,-1.368075e-05,418.3549920929563,2.8236530373870443,-27.0,-21.3125
71,12.34202,-415.023,-8.219723,-37.2923,-0.5829722,-2.785458,-0.3160531,0.2753332,-1.490793e-05,-0.0001001831,-1.425879e-05,416.7761629633906,2.863306203981064,-26.0,-21.3125
72,12.7926,-412.9078,-8.155297,-40.37846,-0.4551079,-2.862033,-0.3080363,0.2899063,-1.524882e-05,-0.0001006324,-1.457655e-05,414.9575643387765,2.9143168077354082,-25.0,-21.3125
73,13.28658,-410.499,-8.031323,-43.78699,-0.3282538,-2.941201,-0.297522,0.3063214,-1.5316e-05,-0.0001006738,-1.463202e-05,412.9058387131265,2.974379468073877,-24.0,-21.3125
74,13.82442,-407.7855,-7.853906,-47.52933,-0.202724,-3.020306,-0.2826728,0.3246854,-1.506267e-05,-0.000100118,-1.441158e-05,410.62115758927445,3.0402712486999977,-23.0,-21.3125
75,14.40706,-404.781,-7.634349,-51.58962,-0.07803402,-3.096861,-0.262701,0.3451268,-1.449308e-05,-9.868697e-05,-1.399208e-05,408.12673293647185,3.10896271720961,-22.0,-21.3125
76,15.03641,-401.522,-7.389346,-55.92906,0.04603612,-3.169365,-0.2378671,0.3678291,-1.367286e-05,-9.615542e-05,-1.350555e-05,405.46587855304335,3.178612053213173,-21.0,-21.3125
77,15.71538,-398.063,-7.135007,-60.4968,0.1685499,-3.237486,-0.2092145,0.3930617,-1.262721e-05,-9.236803e-05,-1.307464e-05,402.69706120622493,3.2486143778534657,-20.0,-21.3125
78,16.44679,-394.4678,-6.883394,-65.24841,0.2867528,-3.301792,-0.1782968,0.4211759,-1.133947e-05,-8.72199e-05,-1.27635e-05,399.88696072431185,3.3190130051661564,-19.0,-21.3125
79,17.23251,-390.8043,-6.640264,-70.16164,0.395844,-3.363165,-0.1469465,0.4525984,-9.805116e-06,-8.067741e-05,-1.252951e-05,397.10798245813356,3.3895670171016308,-18.0,-21.3125
80,18.07358,-387.1438,-6.406116,-75.2437,0.4893638,-3.421619,-0.1171389,0.4878238,-7.930509e-06,-7.276114e-05,-1.223694e-05,394.44007731255635,3.4584208870241127,-17.0,-21.3125
81,18.97192,-383.5605,-6.178516,-80.52267,0.5600282,-3.475788,-0.09127306,0.5274038,-5.458299e-06,-6.353171e-05,-1.175204e-05,391.9703198000343,3.5217984861745006,-16.0,-21.3125
82,19.93437,-380.1193,-5.954986,-86.02456,0.6032571,-3.523638,-0.07243464,0.5719372,-2.163199e-06,-5.344996e-05,-1.104083e-05,389.7773326066355,3.575638496942377,-15.0,-21.3125
83,20.97931,-376.8466,-5.734753,-91.75689,0.6196583,-3.563609,-0.06527113,0.6220864,1.567623e-06,-4.31054e-05,-1.024064e-05,387.8989226409415,3.617671327532584,-14.0,-21.3125
84,22.14407,-373.6947,-5.519756,-97.70816,0.6142427,-3.596114,-0.07780631,0.6788145,4.942335e-06,-3.244673e-05,-9.728342e-06,386.2966231343152,3.6490250502531643,-13.0,-21.3125
85,23.48935,-370.4926,-5.31598,-103.8707,0.5852717,-3.625691,-0.1202798,0.7439484,7.200903e-06,-1.988197e-05,-1.024897e-05,384.8144340024298,3.6745945926850125,-12.0,-21.3125
86,25.09038,-366.9397,-5.131433,-110.2446,0.516751,-3.663839,-0.1983572,0.8205472,7.181362e-06,-2.761943e-06,-1.249109e-05,383.1774352305776,3.705414064947916,-11.0,-21.3125
87,26.98843,-362.7765,-4.978321,-116.6181,0.3799654,-3.725978,-0.3031109,0.911081,4.89761e-06,1.869469e-05,-1.588644e-05,381.0923167420711,3.757547335614013,-10.0,-21.3125
88,29.05093,-358.3251,-4.879286,-122.4066,0.160106,-3.813544,-0.4079614,1.009344,3.780885e-06,4.012986e-05,-1.78373e-05,378.6872858249136,3.838643546236347,-9.0,-21.3125
89,30.92605,-354.7141,-4.903825,-126.3846,-0.1577519,-3.897018,-0.471962,1.095961,7.236098e-06,5.054432e-05,-1.419472e-05,376.5889102929089,3.928661742084906,-8.0,-21.3125
90,32.24139,-353.1683,-5.276754,-125.8585,-0.5526193,-3.913211,-0.4574794,1.151396,1.961996e-05,3.733623e-05,-5.723672e-08,374.96140372032494,3.978428813322899,-7.0,-21.3125
91,32.25331,-355.758,-6.231198,-117.4369,-0.9155502,-3.759567,-0.3472336,1.128781,5.121123e-05,8.903167e-07,3.074377e-05,374.6918839181404,3.8849900088903704,-6.0,-21.3125
92,29.4288,-371.1934,-7.787719,-92.69006,-1.129183,-3.287298,-0.1373511,0.9281804,0.0001038017,-3.939964e-05,7.396222e-05,382.67040125098066,3.4785410322381147,-5.0,-21.3125
93,22.8831,-407.5419,-9.624284,-41.71531,-1.143114,-2.471317,0.1217974,0.5365768,0.000133946,-5.878707e-05,9.609335e-05,409.78432642857234,2.7256103790035286,-4.0,-21.3125
94,15.68186,-449.1669,-11.00554,16.1999,-1.036767,-1.693708,0.3214254,0.1858097,9.522923e-05,-3.964487e-05,7.082695e-05,449.5936640193138,2.011677630565633,-3.0,-21.3125
95,12.07983,-471.0507,-11.56303,46.76255,-1.005068,-1.32788,0.3822705,0.05293316,3.305524e-05,-1.578635e-07,2.823533e-05,473.50734072004985,1.7086713300673861,-2.0,-21.3125
96,11.43701,-475.12,-11.66148,52.67848,-1.060231,-1.245265,0.3497953,0.03835159,4.927034e-06,2.179891e-05,7.142208e-06,478.17363663307583,1.6724626888179268,-1.0,-21.3125
97,11.3827,-475.1747,-11.64282,53.21421,-1.103939,-1.214033,0.2852705,0.03762549,1.189873e-07,3.130451e-05,4.650268e-06,478.28684167930703,1.665513944396819,0.0,-21.3125
98,11.38552,-474.9916,-11.54108,53.3092,-1.145147,-1.172324,0.1715363,0.0375357,-9.626659e-08,4.116482e-05,6.817907e-06,478.11304876855894,1.6477651273172065,1.0,-21.3125
99,11.38928,-474.9108,-11.327,53.35019,-1.187616,-1.10628,0.03507592,0.03738732,-2.202463e-08,4.690604e-05,9.965533e-06,478.03222868199595,1.623427707666666,2.0,-21.3125
100,11.38581,-474.9046,-11.07245,53.36717,-1.223906,-1.014104,-0.1003962,0.03716319,-3.674256e-08,5.040475e-05,1.266776e-05,478.0220006275563,1.592618038522244,3.0,-21.3125
101,11.36923,-475.0226,-10.88008,53.36693,-1.245543,-0.9048708,-0.2378031,0.03695593,-6.04467e-09,5.230669e-05,1.383241e-05,478.1347883904614,1.5577929399991675,4.0,-21.3125
102,11.33381,-475.3777,-10.77124,53.32757,-1.249832,-0.7942157,-0.3600939,0.03678109,2.103096e-08,5.168811e-05,1.327379e-05,478.480727919665,1.523983668930773,5.0,-21.3125
103,11.25916,-475.936,-10.72216,53.2022,-1.24609,-0.6940229,-0.4584671,0.03654538,3.730394e-08,4.936945e-05,1.165288e-05,479.02037002188706,1.4981989706333467,6.0,-21.3125
104,11.12647,-476.5269,-10.70859,52.99026,-1.248921,-0.6093124,-0.5309137,0.03620785,3.886365e-08,4.641492e-05,9.732532e-06,479.5837027863496,1.4875935674378435,7.0,-21.3125
105,10.9795,-477.0279,-10.72852,52.7485,-1.269087,-0.5398406,-0.5831851,0.03588978,3.699159e-08,4.357856e-05,8.028314e-06,480.05533303156875,1.4973692089258983,8.0,-21.3125
106,10.87619,-477.4089,-10.79591,52.52744,-1.312005,-0.4823804,-0.6242812,0.03569769,3.963709e-08,4.114523e-05,6.737005e-06,480.4112211687938,1.530939249938612,9.0,-21.3125
107,10.82348,-477.7029,-10.86896,52.34809,-1.374443,-0.4335014,-0.6611599,0.03561848,4.192081e-08,3.885528e-05,5.711652e-06,480.6854662734663,1.5856069618347954,10.0,-21.3125
108,10.80465,-477.989,-10.90157,52.19781,-1.447687,-0.392304,-0.6960114,0.03561168,3.923148e-08,3.615021e-05,4.616862e-06,480.95419711055746,1.6535210755581433,11.0,-21.3125
109,10.80445,-478.3842,-10.89745,52.03323,-1.52492,-0.3607821,-0.7266681,0.03569912,2.486814e-08,3.268676e-05,3.321787e-06,481.32904987168126,1.7273075168128054,12.0,-21.3125
110,10.82115,-478.9427,-10.8189,51.79177,-1.603362,-0.3401908,-0.7489883,0.03596012,-3.628684e-09,2.851976e-05,2.074287e-06,481.8563540311914,1.8020774003869895,13.0,-21.3125
111,10.86128,-479.5171,-10.5323,51.41192,-1.672404,-0.3285684,-0.7603658,0.03640774,-4.244144e-08,2.470299e-05,1.148314e-06,482.3803105992059,1.866292710831878,14.0,-21.3125
112,10.93689,-479.9057,-9.820407,50.8734,-1.678677,-0.3227116,-0.7629945,0.03701068,-7.616529e-08,2.194397e-05,6.143059e-07,482.6945453531619,1.8719668410882202,15.0,-21.3125
113,11.05715,-480.0767,-8.680715,50.24736,-1.589301,-0.3195196,-0.7631083,0.03773391,-8.293391e-08,1.955533e-05,3.638096e-07,482.77716379585604,1.7917323240132859,16.0,-21.3125
114,11.19279,-480.1063,-7.522871,49.69046,-1.433822,-0.317567,-0.7659773,0.03842095,-6.574623e-08,1.742925e-05,7.992025e-08,482.7295254102283,1.6563259194036328,17.0,-21.3125
115,11.29571,-480.0147,-6.70198,49.29196,-1.255049,-0.3187892,-0.7724178,0.03889902,-3.961406e-08,1.555932e-05,-9.694529e-07,482.58545986452185,1.5077810862968404,18.0,-21.3125
116,11.35266,-479.8058,-6.234067,49.01978,-1.100406,-0.3335234,-0.7802547,0.03915566,-1.3213e-08,1.367191e-05,-4.180261e-06,482.34366185972516,1.389578576423676,19.0,-21.3125
117,11.37672,-479.558,-6.014601,48.81991,-1.002556,-0.3861377,-0.7870859,0.03925866,4.057863e-09,1.174592e-05,-9.312248e-06,482.0740963810411,1.3318127009741647,20.0,-21.3125
118,11.37975,-479.2904,-5.944134,48.62608,-0.9643434,-0.4830961,-0.7903901,0.03925385,7.860407e-09,9.656814e-06,-1.261155e-05,481.787417765695,1.3371823155937936,21.0,-21.3125
119,11.35167,-478.8709,-5.978957,48.33927,-0.975165,-0.5885581,-0.7876057,0.03904122,9.786272e-09,7.493904e-06,-1.1687e-05,481.3416373198466,1.3847996797273965,22.0,-21.3125
120,11.24954,-478.0881,-6.239465,47.77189,-1.024546,-0.6706574,-0.7780238,0.0383184,1.652344e-08,5.629575e-06,-8.759222e-06,480.50943357989166,1.4507918140302556,23.0,-21.3125
121,11.04921,-477.0735,-7.012556,46.55534,-1.100767,-0.729157,-0.7653888,0.03684879,2.122207e-08,4.582884e-06,-6.220526e-06,479.39096781898047,1.5261644518542032,24.0,-21.3125
122,10.78362,-476.3158,-8.350518,44.55443,-1.191268,-0.7705431,-0.7576842,0.03479125,2.010637e-08,4.472027e-06,-4.157215e-06,478.4679401100279,1.6083971722529389,25.0,-21.3125
123,10.52324,-476.0038,-9.776279,42.38399,-1.28798,-0.7959591,-0.7606115,0.03271505,1.457939e-08,4.624462e-06,-2.247294e-06,477.98702477561665,1.6943946480100378,26.0,-21.3125
124,10.33154,-475.9712,-10.80469,40.78721,-1.377764,-0.8067222,-0.7694695,0.03118136,9.420854e-09,3.954011e-06,-4.525704e-07,477.8377559957147,1.772319852368384,27.0,-21.3125
125,10.22125,-476.0728,-11.37685,39.89645,-1.43476,-0.8033573,-0.7739755,0.0303065,5.314654e-09,2.52387e-06,2.400932e-06,477.87704520971187,1.8174039957212431,28.0,-21.3125
126,10.16842,-476.1938,-11.63719,39.48798,-1.414987,-0.7683508,-0.7709207,0.02989305,1.924032e-09,1.243955e-06,6.657653e-06,477.96993620312196,1.7851806316779626,29.0,-21.3125
127,10.14771,-476.2604,-11.72495,39.34016,-1.314156,-0.6967086,-0.7631993,0.02973398,9.757647e-10,3.652488e-07,9.224172e-06,478.02624535634874,1.6717900697068546,30.0,-21.3125
128,10.14152,-476.2882,-11.7401,39.30095,-1.197825,-0.6205292,-0.7535963,0.02968686,1.005411e-09,-1.527752e-07,8.318698e-06,478.0510894017004,1.545234157676865,31.0,-21.3125
129,10.14035,-476.2956,-11.73919,39.29491,-1.145866,-0.5864613,-0.74862,0.02967809,8.130588e-10,-3.202753e-07,7.13081e-06,478.05794325910347,1.48908617976049,32.0,-21.3125
130,9.728782,-418.1484,-7.658278,-19.21611,-1.994237,-2.443388,-0.530708,0.2098366,-1.318228e-05,-0.0002165738,-1.25662e-05,418.65975747379565,3.198245943009543,-32.0,-20.625
131,9.864265,-418.1437,-7.824121,-20.62897,-1.942304,-2.460455,-0.5117439,0.2140565,-1.328531e-05,-0.0002202793,-1.348788e-05,418.7253576300026,3.176202993296904,-31.0,-20.625
132,10.11038,-417.3564,-8.099686,-23.03135,-1.850611,-2.49967,-0.4849402,0.2217026,-1.353326e-05,-0.0002251825,-1.468311e-05,418.0698657127551,3.147741758752938,-30.0,-20.625
133,10.35404,-416.0383,-8.287621,-24.95677,-1.76366,-2.54809,-0.4679386,0.2293232,-1.402538e-05,-0.000227768,-1.503631e-05,416.8685549397586,3.1340430400793737,-29.0,-20.625
134,10.62875,-414.8515,-8.418934,-26.91822,-1.661272,-2.602541,-0.4519904,0.2379719,-1.462711e-05,-0.0002298484,-1.525258e-05,415.8091341828781,3.1204710600095558,-28.0,-20.625
135,10.93365,-413.4427,-8.501474,-29.04735,-1.545379,-2.663888,-0.4402687,0.2476356,-1.511007e-05,-0.0002306315,-1.564481e-05,414.54901976181924,3.1110017773033642,-27.0,-20.625
