Rho,Ux,Uy,Uz,Bx,By,Bz,P,Jx,Jy,Jz,U_total,B_total,X,Y
23,15.21968,-282.9973,9.581058,-126.7175,-4.594357,-2.92764,-1.573254,0.2766549,-2.022248e-05,-5.413565e-05,-7.177492e-06,310.2202335211863,5.670477965883035,-9.0,-22.0
24,16.99282,-284.1754,11.59098,-133.4243,-4.576572,-2.971056,-1.70494,0.314872,-1.458429e-05,-9.765658e-06,-6.122241e-06,314.1529127877226,5.716555381514291,-8.0,-22.0
25,19.07414,-283.9594,13.36718,-139.8314,-4.835497,-3.015324,-1.978342,0.3607093,-1.151556e-05,4.621449e-05,-7.210153e-06,316.80347658362655,6.03225058588824,-7.0,-22.0
26,21.45212,-281.988,14.89821,-145.9517,-5.415336,-3.077328,-2.446885,0.4137259,-1.006854e-05,0.0001133368,-1.226133e-05,317.86960776094037,6.692014481133839,-6.0,-22.0
27,23.87025,-279.0189,16.39885,-150.9495,-6.25962,-3.196272,-3.031936,0.4675441,-1.040034e-05,0.0001535168,-2.00229e-05,317.65739467039407,7.6545171729169175,-5.0,-22.0
28,25.78484,-276.8545,18.2415,-153.7703,-7.0386,-3.371463,-3.511476,0.508812,-8.803201e-06,0.0001189478,-2.248757e-05,317.21675815535025,8.557985535097906,-4.0,-22.0
29,26.83216,-277.4496,20.81042,-154.0778,-7.422334,-3.520886,-3.762591,0.5298257,-2.104002e-06,2.219781e-05,-1.388231e-05,318.04295711990915,9.03574962390133,-3.0,-22.0
30,26.75872,-284.2048,24.26011,-149.0193,-7.422414,-3.559307,-3.593947,0.508012,8.233014e-06,-9.383284e-05,2.293181e-05,321.81931740146064,8.982057166732686,-2.0,-22.0
31,23.2945,-305.2729,28.28589,-127.734,-6.864888,-3.128337,-2.746044,0.3748996,4.613563e-05,-0.0002213228,9.275911e-05,332.12589450914857,8.028320950737395,-1.0,-22.0
32,16.23402,-345.6275,32.00838,-83.65776,-5.674943,-2.081436,-1.349835,0.1637023,8.204589e-05,-0.0002878686,0.0001243786,357.0455516522955,6.193497267503232,0.0,-22.0
33,10.93842,-381.02,34.3994,-45.41856,-4.60461,-1.175024,-0.2295811,0.03435164,5.095976e-05,-0.0001861788,8.252369e-05,385.2562844559886,4.7577118590928995,1.0,-22.0
34,9.473269,-392.7061,35.35284,-33.62915,-4.330105,-0.7840878,0.1116316,0.009048438,7.794235e-06,-2.684953e-05,3.880826e-05,395.72569287702066,4.401938732337423,2.0,-22.0
35,9.331205,-393.651,35.62382,-32.73871,-4.424526,-0.5549095,0.07199907,0.007790903,-1.011395e-06,2.737894e-05,2.811384e-05,396.6131484013818,4.459768911496101,3.0,-22.0
36,9.31666,-393.2403,35.71349,-32.78624,-4.438862,-0.3295014,0.02270695,0.007773529,-1.12504e-06,2.382766e-05,2.668131e-05,396.21752162847076,4.451132735970055,4.0,-22.0
37,9.256172,-392.6769,35.71149,-32.63799,-4.433351,-0.1227323,-0.0199434,0.007757575,-6.475497e-07,2.734351e-05,2.28273e-05,395.6459233997871,4.435094367188578,5.0,-22.0
38,9.126012,-391.9675,35.45989,-32.19793,-4.418127,0.04071121,-0.09114261,0.007637304,-6.610548e-07,3.032164e-05,1.678506e-05,394.88306060319553,4.419254526060507,6.0,-22.0
39,9.011357,-391.0408,34.3961,-31.63287,-4.398839,0.1505198,-0.1545742,0.007394188,-5.662351e-07,2.889666e-05,9.897454e-06,393.8231042286459,4.404126921583741,7.0,-22.0
40,8.965009,-390.1946,31.92941,-31.1969,-4.379456,0.2033544,-0.187785,0.007126098,-5.036399e-07,2.466945e-05,2.1324e-06,392.73981165870885,4.38819451188759,8.0,-22.0
41,8.956445,-389.6285,28.58974,-30.95614,-4.36436,0.188411,-0.1807934,0.00691824,-4.400748e-07,1.944842e-05,-1.055816e-05,391.9005280032386,4.372164586106584,9.0,-22.0
42,8.964717,-389.3046,25.64392,-30.83676,-4.349364,0.03751496,-0.1404912,0.006784294,-3.704947e-07,1.571088e-05,-2.486206e-05,391.3650316283048,4.351794153449499,10.0,-22.0
43,8.983829,-389.1405,23.50618,-30.77704,-4.312826,-0.2075376,-0.07906381,0.006706077,-2.929206e-07,1.273433e-05,-2.691149e-05,391.06277683973445,4.318540383942413,11.0,-22.0
44,9.005579,-389.069,21.97519,-30.73572,-4.247214,-0.3920495,-0.007779951,0.006668751,-2.30093e-07,1.032885e-05,-1.708068e-05,390.8993223586535,4.26527725943857,12.0,-22.0
45,9.02576,-389.0471,20.89693,-30.67863,-4.149015,-0.4796891,0.06305125,0.006658992,-1.870013e-07,9.869225e-06,-7.371158e-06,390.8139020563519,4.177128506882494,13.0,-22.0
46,9.050313,-389.0756,20.07771,-30.546,-4.008546,-0.5086642,0.1182254,0.006683645,-1.574174e-07,1.157385e-05,-1.307968e-06,390.78893928846566,4.042419763914035,14.0,-22.0
47,9.096185,-389.2502,19.19674,-30.21259,-3.830453,-0.4992595,0.1340562,0.006820539,-1.375638e-07,1.597011e-05,5.909029e-06,390.892611366825,3.8651780422520887,15.0,-22.0
48,9.197793,-389.754,17.70089,-29.43659,-3.62742,-0.4128738,0.09188172,0.007263178,-1.089075e-07,1.996525e-05,1.638348e-05,391.2646353219522,3.651997108651183,16.0,-22.0
49,9.382193,-390.5893,14.49762,-27.7235,-3.419394,-0.2359612,0.01848073,0.008042306,-6.399686e-08,1.809727e-05,2.069352e-05,391.8402413132224,3.4275756085785725,17.0,-22.0
50,9.616479,-391.541,8.072191,-24.60318,-3.224968,-0.08074429,-0.0161928,0.008753853,-2.311887e-08,1.002319e-05,1.295447e-05,392.39626834955106,3.226019288250373,18.0,-22.0
51,9.8177,-392.5474,-1.060144,-20.68201,-3.05379,-0.02801708,0.02018231,0.00909862,2.025404e-09,1.77996e-06,-1.391962e-06,393.09328497152023,3.053985207316607,19.0,-22.0
52,9.940319,-393.6853,-9.440953,-17.44828,-2.904021,-0.1029867,0.09981389,0.00919186,1.561052e-08,-2.36745e-06,-1.599979e-05,394.1848417996265,2.9075603246458748,20.0,-22.0
53,9.998033,-394.9113,-14.8783,-15.54547,-2.767475,-0.2847359,0.1854971,0.009176246,1.624688e-08,-2.684919e-06,-2.157985e-05,395.4971053194965,2.788261390630767,21.0,-22.0
54,10.01897,-396.1158,-17.81849,-14.64789,-2.637183,-0.4493872,0.253341,0.009114441,9.342417e-09,-6.215563e-07,-1.626528e-05,396.7868272472918,2.687166666452574,22.0,-22.0
55,10.02624,-397.3033,-19.13785,-14.33761,-2.51053,-0.5460194,0.2898589,0.009071132,5.53031e-09,1.750893e-06,-1.051307e-05,398.0222814793471,2.585520498465555,23.0,-22.0
56,10.02983,-398.6045,-19.57214,-14.31874,-2.386716,-0.6184299,0.3049772,0.009075114,3.317846e-09,2.126002e-06,-1.09379e-05,399.3415109898008,2.484326850152743,24.0,-22.0
57,10.02768,-400.1483,-19.60261,-14.58464,-2.263594,-0.7217967,0.3224745,0.009148879,1.537097e-09,8.194534e-07,-1.698688e-05,400.893547011712,2.3976734715380115,25.0,-22.0
58,10.00492,-401.9007,-19.29115,-15.07795,-2.142968,-0.8910892,0.347205,0.009312013,3.281878e-10,-2.912061e-07,-2.036422e-05,402.645831600198,2.3466791692529343,26.0,-22.0
59,9.971324,-403.6167,-18.70114,-15.59034,-2.046464,-1.048515,0.3728,0.009533716,-1.955856e-10,-6.215733e-07,-1.390326e-05,404.3503825366129,2.3294588316862352,27.0,-22.0
60,9.952796,-405.0335,-18.04497,-16.22231,-1.996792,-1.114167,0.394708,0.009821677,-4.718493e-10,1.908957e-08,-1.462035e-06,405.75968307150356,2.3204182382529663,28.0,-22.0
61,9.961132,-406.1008,-17.26598,-17.31986,-1.992057,-1.072103,0.4031035,0.01023706,-4.087975e-10,2.7178e-06,1.685742e-05,406.8365167686155,2.29786604604582,29.0,-22.0
62,10.02998,-406.9258,-16.24515,-18.93295,-2.017709,-0.844054,0.3756872,0.01078069,1.320046e-10,6.295448e-06,3.584037e-05,407.68979408352254,2.219170483726034,30.0,-22.0
63,10.14229,-407.6214,-15.09037,-20.65439,-2.059158,-0.4976628,0.321556,0.01134917,3.675859e-10,7.113644e-06,3.89453e-05,408.4232226881437,2.1427081445226834,31.0,-22.0
64,10.19836,-407.9496,-14.50917,-21.47492,-2.082227,-0.3275804,0.2937276,0.01162138,3.131331e-10,6.41304e-06,3.466859e-05,408.772020010244,2.128204431203666,32.0,-22.0
65,1.409851,-225.6175,-6.721199,-18.26952,-13.54015,-0.679009,-1.366598,0.02047169,8.712677e-07,-5.015561e-05,-3.857382e-07,226.45574884130895,13.625868975525378,-32.0,-21.3125
66,1.443092,-227.0455,-6.325465,-19.33218,-13.56992,-0.7012343,-1.342287,0.02115316,1.126139e-06,-5.397493e-05,-1.056037e-06,227.9548283350643,13.65416393413619,-31.0,-21.3125
67,1.506006,-229.2524,-5.658158,-21.46324,-13.62905,-0.7358286,-1.327495,0.02240746,1.677557e-06,-5.917637e-05,-1.026015e-06,230.3244414494705,13.71330341697809,-30.0,-21.3125
68,1.563615,-230.7706,-5.029846,-23.74518,-13.68412,-0.7607145,-1.357819,0.02351592,2.339652e-06,-6.279036e-05,-4.446748e-08,232.04353632104497,13.77234544882139,-29.0,-21.3125
69,1.62371,-232.2534,-4.274836,-26.28099,-13.73556,-0.7820786,-1.412454,0.02466164,3.100341e-06,-6.736319e-05,6.368444e-07,233.77469167933256,13.83012226093081,-28.0,-21.3125
70,1.693483,-233.6132,-3.459829,-29.16949,-13.78794,-0.7979705,-1.494304,0.02599001,3.712699e-06,-7.221424e-05,1.071039e-06,235.45266356066,13.89161584578577,-27.0,-21.3125
71,1.775207,-234.6913,-2.683231,-32.64482,-13.83884,-0.8134444,-1.605525,0.02756645,3.661648e-06,-7.758833e-05,5.470218e-07,236.96601084780443,13.95538945580224,-26.0,-21.3125
72,1.871231,-235.4605,-2.076133,-36.83224,-13.88343,-0.83625,-1.748561,0.02945173,2.378896e-06,-8.414983e-05,-1.070642e-06,238.33290014578617,14.018074339869974,-25.0,-21.3125
73,1.985678,-235.8594,-1.714949,-41.69543,-13.91694,-0.872488,-1.922071,0.03172976,-9.877339e-08,-9.326149e-05,-3.235896e-06,239.5226638573425,14.076107814406118,-24.0,-21.3125
74,2.124951,-235.7989,-1.575951,-47.01121,-13.93208,-0.9222565,-2.117933,0.03451726,-3.165603e-06,-0.0001064489,-5.082264e-06,240.44471033572043,14.122289133518022,-23.0,-21.3125
75,2.296603,-235.3152,-1.55397,-52.47068,-13.91672,-0.9801605,-2.32528,0.03795061,-6.50148e-06,-0.0001244486,-6.346329e-06,241.09921284289442,14.143646532721334,-22.0,-21.3125
76,2.508437,-234.5492,-1.502343,-57.86386,-13.85164,-1.042566,-2.537089,0.04217173,-1.025605e-05,-0.0001475586,-7.206151e-06,241.5860313619752,14.120612421133758,-21.0,-21.3125
77,2.770003,-233.7579,-1.300543,-63.07071,-13.71595,-1.107393,-2.750413,0.04735205,-1.405714e-05,-0.0001769383,-7.795474e-06,242.12055196618266,14.032760787867723,-20.0,-21.3125
78,3.096329,-233.3397,-0.9153888,-67.91478,-13.48736,-1.17398,-2.956517,0.05377452,-1.766863e-05,-0.0002145092,-8.564953e-06,243.02401296002327,13.857420451919939,-19.0,-21.3125
79,3.508964,-233.6041,-0.3886313,-72.21474,-13.13911,-1.24844,-3.137036,0.06185197,-2.212336e-05,-0.0002614423,-1.020301e-05,244.5117486837083,13.565979835271612,-18.0,-21.3125
80,4.037556,-234.7714,0.1959148,-75.95996,-12.63653,-1.34264,-3.277364,0.07216137,-2.854226e-05,-0.0003178441,-1.326255e-05,246.75405602293642,13.123478479389373,-17.0,-21.3125
81,4.719401,-237.1544,0.7709844,-79.38706,-11.93728,-1.470473,-3.361745,0.08542219,-3.76326e-05,-0.0003827685,-1.774587e-05,250.09020203068462,12.488485660285399,-16.0,-21.3125
82,5.592322,-240.944,1.323231,-82.92246,-11.00459,-1.642382,-3.365246,0.1023064,-4.952001e-05,-0.0004510184,-2.296591e-05,254.81737862385083,11.624254829559614,-15.0,-21.3125
83,6.683926,-246.0569,1.899214,-87.04788,-9.827851,-1.861156,-3.260219,0.1231817,-6.249626e-05,-0.0005085521,-2.767615e-05,261.00754484099156,10.520436533837273,-14.0,-21.3125
84,7.989214,-252.3028,2.578667,-92.1175,-8.471959,-2.115425,-3.025669,0.147568,-7.167798e-05,-0.0005289537,-3.015033e-05,268.6056332573591,9.24141683541366,-13.0,-21.3125
85,9.44635,-259.3002,3.455688,-98.25866,-7.112452,-2.374907,-2.666962,0.1740569,-7.035331e-05,-0.0004842484,-2.85545e-05,277.31444204114024,7.958633238213519,-12.0,-21.3125
86,10.95115,-266.4334,4.634949,-105.4073,-5.98925,-2.595786,-2.25835,0.2013607,-5.726188e-05,-0.0003763808,-2.304606e-05,286.5640212606645,6.907196626909936,-11.0,-21.3125
87,12.46807,-272.7334,6.206486,-113.1463,-5.242124,-2.753431,-1.930469,0.2298824,-3.943481e-05,-0.0002458492,-1.659831e-05,295.3372870934488,6.227997821378713,-10.0,-21.3125
88,14.06628,-277.3136,8.156698,-120.8955,-4.827953,-2.85896,-1.765336,0.2618541,-2.437935e-05,-0.0001358465,-1.176816e-05,302.63028002411323,5.882107925285374,-9.0,-21.3125
89,15.84357,-280.0047,10.27245,-128.2786,-4.660052,-2.93378,-1.756548,0.2993245,-1.513502e-05,-5.478563e-05,-8.928963e-06,308.1615720187261,5.780018218605197,-8.0,-21.3125
90,17.88555,-280.9319,12.26263,-135.2324,-4.732165,-2.993909,-1.882024,0.3434126,-1.071314e-05,2.127303e-05,-8.448528e-06,312.0270926408264,5.907528334598321,-7.0,-21.3125
91,20.23679,-280.1689,14.00604,-141.9162,-5.058509,-3.061123,-2.183734,0.3951074,-9.229218e-06,0.0001082556,-1.209913e-05,314.3739644215653,6.302989886313162,-6.0,-21.3125
92,22.77468,-277.869,15.6299,-148.1392,-5.697844,-3.175585,-2.658499,0.4516292,-1.029331e-05,0.0001851509,-1.992368e-05,315.27876159305436,7.043960766043632,-5.0,-21.3125
93,25.08655,-275.2954,17.46327,-152.8599,-6.56846,-3.359174,-3.178189,0.5021067,-1.011177e-05,0.000191236,-2.547196e-05,315.3706899638311,8.033031934058087,-4.0,-21.3125
94,26.66574,-274.6736,19.91019,-154.9395,-7.281308,-3.550448,-3.561914,0.5336278,-2.891738e-06,0.0001063216,-2.089293e-05,315.9877384694636,8.849314014937203,-3.0,-21.3125
95,27.19204,-279.1437,23.21752,-153.0018,-7.564005,-3.655816,-3.610456,0.5317313,1.051718e-05,-2.056614e-05,5.188012e-06,319.1705019074921,9.144099452314427,-2.0,-21.3125
96,25.34543,-295.2561,27.19438,-140.578,-7.309457,-3.437238,-3.085644,0.447316,5.346272e-05,-0.0001694063,6.706002e-05,328.14306784510075,8.646615846574255,-1.0,-21.3125
97,19.74127,-329.5184,31.05889,-106.0323,-6.41547,-2.575453,-1.944489,0.255894,0.000107342,-0.0002947939,0.000124292,347.5483840127617,7.181382244890602,0.0,-21.3125
98,13.20896,-368.8922,33.85074,-61.69739,-5.169781,-1.477058,-0.6798322,0.07934127,8.430636e-05,-0.0002614754,0.0001111113,375.5447985955866,5.419456406640969,1.0,-21.3125
99,9.93213,-389.6677,35.20472,-37.61656,-4.436811,-0.8322888,0.01781083,0.01482439,2.22871e-05,-9.266561e-05,5.842991e-05,393.0588942128164,4.5142345665673735,2.0,-21.3125
100,9.35755,-393.3936,35.61802,-33.31882,-4.38501,-0.5518193,0.09520284,0.008016111,-8.118285e-08,8.811175e-06,3.125622e-05,396.405488907347,4.420619958862847,3.0,-21.3125
101,9.292215,-393.2607,35.71846,-33.11762,-4.435235,-0.327875,0.0217381,0.007751943,-1.354651e-06,1.628253e-05,2.645701e-05,396.26577357087757,4.4473907030799085,4.0,-21.3125
102,9.228913,-392.6834,35.71355,-32.99239,-4.429681,-0.1225235,-0.02632651,0.007725142,-7.883073e-07,1.644459e-05,2.273913e-05,395.6819531986196,4.431453356963383,5.0,-21.3125
103,9.105965,-391.958,35.46006,-32.56424,-4.413338,0.04132166,-0.0958898,0.00760941,-7.607123e-07,1.849006e-05,1.678982e-05,394.90368363182085,4.414572984510869,6.0,-21.3125
104,8.993532,-391.0308,34.39452,-31.98535,-4.393408,0.1510721,-0.160831,0.007368528,-6.776064e-07,1.677044e-05,9.885308e-06,393.84150640745435,4.398945696916866,7.0,-21.3125
105,8.948719,-390.1826,31.92764,-31.53493,-4.374359,0.2039819,-0.193445,0.007103482,-6.148646e-07,1.228999e-05,2.129474e-06,392.754741981347,4.383382968032067,8.0,-21.3125
106,8.941215,-389.6181,28.5901,-31.27292,-4.361107,0.1891151,-0.185973,0.006899276,-5.561085e-07,7.022183e-06,-1.056563e-05,391.91536483142175,4.369165222697124,9.0,-21.3125
107,8.951004,-389.2978,25.64539,-31.12785,-4.343937,0.03822343,-0.1449101,0.006768371,-4.856195e-07,3.819102e-06,-2.488227e-05,391.38140752814843,4.34652143991629,10.0,-21.3125
108,8.972219,-389.138,23.50771,-31.04272,-4.30723,-0.2069362,-0.08276667,0.006692549,-3.988625e-07,1.72557e-06,-2.693368e-05,391.0813801991121,4.312992370203467,11.0,-21.3125
109,8.995786,-389.0701,21.9764,-30.97648,-4.24438,-0.3915441,-0.01086672,0.006656809,-3.242812e-07,6.480967e-08,-1.709628e-05,390.9194893890051,4.2624155654098725,12.0,-21.3125
110,9.017412,-389.0506,20.89777,-30.89104,-4.146137,-0.4792309,0.06037282,0.006647912,-2.714198e-07,4.568848e-07,-7.384206e-06,390.83416240601906,4.174177662208279,13.0,-21.3125
111,9.043432,-389.0811,20.07826,-30.72755,-4.006632,-0.5082253,0.1157998,0.006673893,-2.351746e-07,3.015952e-06,-1.317052e-06,390.8086759922815,4.040396333611856,14.0,-21.3125
112,9.090957,-389.2577,19.19707,-30.36435,-3.82914,-0.4988244,0.1319466,0.006813202,-2.102167e-07,8.260107e-06,5.898567e-06,390.9118548430034,3.8637480283899106,15.0,-21.3125
113,9.194055,-389.761,17.70109,-29.56196,-3.626309,-0.412519,0.09019843,0.007258174,-1.674829e-07,1.305315e-05,1.636537e-05,391.28106929319966,3.6508115050789005,16.0,-21.3125
114,9.379271,-390.5935,14.49773,-27.82435,-3.417916,-0.2357765,0.01777677,0.008038505,-1.059831e-07,1.193144e-05,2.067306e-05,391.851580155453,3.4260846975169605,17.0,-21.3125
115,9.614001,-391.5431,8.072012,-24.68402,-3.222677,-0.08070094,-0.01548386,0.00875071,-5.79096e-08,4.614716e-06,1.294042e-05,392.4034370118316,3.223724466818835,18.0,-21.3125
116,9.815829,-392.5496,-1.060569,-20.74814,-3.050655,-0.02804468,0.02195077,0.009096219,-2.929423e-08,-2.874256e-06,-1.399074e-06,393.09896792057765,3.050862872927083,19.0,-21.3125
117,9.939019,-393.6883,-9.441357,-17.50153,-2.900451,-0.10305,0.1021797,0.009189986,-8.390647e-09,-6.333029e-06,-1.600092e-05,394.1902083147581,2.904079199504223,20.0,-21.3125
118,9.997109,-394.915,-14.8786,-15.58776,-2.76401,-0.2847871,0.1880513,0.009174861,4.60367e-10,-6.037424e-06,-2.157544e-05,395.502475624082,2.7849987906385345,21.0,-21.3125
119,10.01828,-396.1196,-17.81867,-14.68168,-2.63418,-0.449395,0.2557228,0.009113529,-2.256489e-09,-3.455091e-06,-1.626012e-05,396.79187772981356,2.6844467379452404,22.0,-21.3125
120,10.0257,-397.3068,-19.13795,-14.36601,-2.508104,-0.5460054,0.2921403,0.009070426,-3.30579e-09,-6.593816e-07,-1.051034e-05,398.0268039966186,2.5834189607048352,23.0,-21.3125
121,10.02939,-398.6075,-19.57221,-14.3426,-2.38484,-0.6184088,0.3073655,0.009074525,-3.438357e-09,9.770013e-08,-1.093669e-05,399.34536511056956,2.4828138915568543,24.0,-21.3125
122,10.0274,-400.1507,-19.60267,-14.60192,-2.262199,-0.7217745,0.3247816,0.009148523,-3.599259e-09,-8.559497e-07,-1.698637e-05,400.89657450432935,2.3966613928859055,25.0,-21.3125
123,10.00483,-401.9027,-19.29122,-15.08981,-2.141952,-0.8910686,0.3492441,0.009311902,-3.779121e-09,-1.66692e-06,-2.036415e-05,402.64827554854185,2.3460462616058466,26.0,-21.3125
124,9.97128,-403.6183,-18.70119,-15.59941,-2.04569,-1.048498,0.3745236,0.009533685,-3.454021e-09,-1.74195e-06,-1.390347e-05,404.3523317536999,2.3290477794714644,27.0,-21.3125
125,9.952729,-405.0347,-18.045,-16.22857,-1.996213,-1.114154,0.3961049,0.009821629,-2.784471e-09,-8.751387e-07,-1.462409e-06,405.7611325809002,2.320151841774372,28.0,-21.3125
126,9.96108,-406.1016,-17.266,-17.32364,-1.991693,-1.072096,0.4040208,0.01023699,-1.712767e-09,2.00948e-06,1.685686e-05,406.837477110221,2.297708346657086,29.0,-21.3125
127,10.02996,-406.9263,-16.24516,-18.93536,-2.017534,-0.8440524,0.3761712,0.01078064,-1.494051e-10,5.722338e-06,3.58399e-05,407.6904054714131,2.2190927575951394,30.0,-21.3125
128,10.14228,-407.6216,-15.09037,-20.65574,-2.059113,-0.4976639,0.3218309,0.01134915,4.941349e-10,6.656829e-06,3.89452e-05,408.4234905686064,2.1427064270046468,31.0,-21.3125
129,10.19836,-407.9498,-14.50917,-21.47569,-2.082229,-0.3275815,0.2939093,0.01162137,4.142718e-10,6.016343e-06,3.466868e-05,408.7722600606663,2.128231642516796,32.0,-21.3125
130,1.180236,-208.3699,-6.104216,-16.50367,-13.93097,-0.6922059,-1.403055,0.01616639,3.407171e-06,-7.761277e-05,-6.901386e-07,209.11156783509983,14.018546197160383,-32.0,-20.625
131,1.195551,-209.0015,-5.638218,-17.44904,-13.98742,-0.7163204,-1.38243,0.01649488,3.724826e-06,-8.193171e-05,-1.525149e-06,209.80439819362013,14.0738106380879,-31.0,-20.625
132,1.225286,-209.8363,-4.885558,-19.45324,-14.10459,-0.7552895,-1.374108,0.01711835,4.432038e-06,-8.858186e-05,-1.74332e-06,210.79271814073408,14.191479630136325,-30.0,-20.625
133,1.252587,-210.2224,-4.250771,-21.61519,-14.21839,-0.7857107,-1.413068,0.01766668,5.272692e-06,-9.372226e-05,-8.940328e-07,211.37346795326638,14.3100215467629,-29.0,-20.625
134,1.280306,-210.6187,-3.536645,-23.90337,-14.32623,-0.8133468,-1.479521,0.01820391,6.30535e-06,-9.944318e-05,-2.111071e-07,212.00027298308586,14.425372834676104,-28.0,-20.625
135,1.312738,-210.9628,-2.776736,-26.48079,-14.43862,-0.8344723,-1.571622,0.01882062,7.352426e-06,-0.0001054251,5.247852e-07,212.63641617953823,14.54785507333474,-27.0,-20.625
136,1.351479,-211.105,-1.99751,-29.52702,-14.55514,-0.8508956,-1.690898,0.01955518,7.803792e-06,-0.0001118649,7.323655e-07,213.16931294461804,14.677713029900241,-26.0,-20.625
137,1.398327,-211.0157,-1.295823,-33.12897,-14.674,-0.8667156,-1.84104,0.02045171,6.949579e-06,-0.0001193689,6.599345e-08,213.60438538803047,14.814415284204886,-25.0,-20.625
