Rho,Ux,Uy,Uz,Bx,By,Bz,P,Jx,Jy,Jz,U_total,B_total,X,Y
21,1.211036,-124.1425,26.98596,41.70358,-4.898301,8.878458,1.629431,0.08209971,4.615501e-05,-8.348632e-05,5.364558e-05,133.71159608720552,10.270122420308631,-11.0,-22.0
22,1.214524,-130.1087,30.93621,38.10011,-4.53347,8.906324,1.656483,0.08025225,4.863371e-05,-7.043541e-05,5.802354e-05,139.0573309353599,10.130098388622146,-10.0,-22.0
23,1.223714,-141.6226,33.20243,27.74818,-4.344694,8.893441,1.485335,0.07792997,6.057852e-05,-2.698112e-05,4.672078e-05,148.08552826653016,10.00879007854306,-9.0,-22.0
24,1.228311,-164.8931,33.796,0.6666758,-4.44879,8.699593,0.7347789,0.07402714,9.581845e-05,5.599235e-05,1.411602e-05,168.32215689038776,9.798701488546032,-8.0,-22.0
25,1.220419,-203.2406,31.46664,-46.63577,-4.848965,8.31526,-0.8183262,0.06752283,0.000124926,8.636185e-05,-8.675853e-07,210.88334681700806,9.660521114744869,-7.0,-22.0
26,1.236194,-241.1553,26.05136,-93.776,-5.113915,8.020561,-2.332698,0.06178308,0.000113709,-8.424213e-06,5.141995e-05,260.0547831745065,9.794029065770124,-6.0,-22.0
27,1.385466,-261.993,20.78175,-119.9906,-4.46521,8.286326,-3.039355,0.06195956,9.420332e-05,-0.0002005559,0.000166681,288.91167728290685,9.891358740759582,-5.0,-22.0
28,1.692376,-265.247,18.29478,-128.8682,-2.601963,9.293427,-2.69541,0.06644256,8.522107e-05,-0.0003983724,0.0002582223,295.46181302410025,10.020141312666103,-4.0,-22.0
29,2.05283,-257.1111,17.60321,-128.7085,-0.3625416,10.56369,-1.507077,0.07035415,6.409075e-05,-0.0004423896,0.0002500827,288.0657367993703,10.676809631709256,-3.0,-22.0
30,2.38679,-245.7933,15.32403,-124.7185,1.303035,11.59738,-0.273723,0.07245157,3.621279e-05,-0.0003206708,0.0001862268,276.0504962186826,11.673561896711474,-2.0,-22.0
31,2.674233,-235.0349,10.74887,-120.4134,2.257534,12.30374,0.5965533,0.07427848,2.016652e-05,-0.0001807593,0.0001296717,264.30347959088033,12.523352330286682,-1.0,-22.0
32,2.933651,-225.4345,6.233559,-116.9263,2.788791,12.74899,1.167609,0.07772049,1.086259e-05,-9.279149e-05,9.051068e-05,254.03017671085158,13.102572725944396,0.0,-22.0
33,3.192089,-217.0725,3.097307,-114.8939,3.0005,12.99003,1.512315,0.08316136,2.998207e-06,-3.747912e-05,6.003418e-05,245.6230278783165,13.417562234255708,1.0,-22.0
34,3.457573,-210.5386,1.324267,-114.1593,2.837234,13.08285,1.730624,0.08984375,-4.600108e-06,2.129564e-06,3.439059e-05,239.50073392275291,13.498367320629262,2.0,-22.0
35,3.726017,-205.9272,0.5625946,-114.3031,2.408873,13.05766,1.948651,0.09713375,-1.085123e-05,2.153163e-05,1.14553e-05,235.5239412079671,13.420223341119552,3.0,-22.0
36,4.00833,-202.5449,0.4062602,-114.8827,1.954083,12.87098,2.230631,0.1052976,-1.735132e-05,1.665431e-05,-1.117647e-05,232.8575451271659,13.208189928580296,4.0,-22.0
37,4.315809,-199.9059,0.7554126,-115.232,1.589077,12.50882,2.598219,0.1146754,-2.373432e-05,1.884512e-06,-3.343209e-05,230.74087918486885,12.874256696069486,5.0,-22.0
38,4.635813,-197.8938,1.292497,-114.6289,1.235517,11.98823,3.04577,0.1248761,-3.020163e-05,-3.463126e-06,-6.255337e-05,228.6993907778178,12.43064260941843,6.0,-22.0
39,4.915315,-196.7736,1.505567,-110.8973,0.7166691,11.2188,3.521575,0.1337709,-4.271279e-05,9.97725e-06,-0.0001196221,225.87679725071695,11.780347130688458,7.0,-22.0
40,5.083999,-201.8808,1.095972,-98.4645,-0.1230879,9.893896,3.953909,0.1382157,-7.440905e-05,4.822163e-05,-0.0002268803,224.61593069841413,10.655408254507352,8.0,-22.0
41,4.668853,-229.9115,-0.698997,-69.97453,-1.222264,7.563427,4.190284,0.1130491,-0.0001116958,0.0001173382,-0.0003194556,240.32524061732863,8.73257334756949,9.0,-22.0
42,3.351648,-297.9571,-2.61432,-28.49274,-2.133037,4.865695,3.751945,0.05268745,-9.758226e-05,0.0001574954,-0.0002736203,299.32775404592877,6.503993078057433,10.0,-22.0
43,2.209639,-363.8661,-3.489006,0.2607216,-2.520694,3.263057,2.999389,0.01031784,-4.140228e-05,0.0001160309,-0.000126315,363.8829205497707,5.098801192457498,11.0,-22.0
44,1.890228,-387.5047,-4.972932,7.193249,-2.563749,2.872858,2.627544,0.001995814,-8.996688e-06,6.46645e-05,-1.583881e-05,387.6033609322069,4.661556552815915,12.0,-22.0
45,1.853201,-391.4415,-6.431778,7.736004,-2.385005,3.01613,2.422029,0.001582073,-1.805179e-06,5.406846e-05,2.840624e-05,391.57076173838533,4.544393634332968,13.0,-22.0
46,1.821588,-392.5602,-6.472782,7.326265,-1.950369,3.333159,2.16998,0.001503575,-1.070029e-07,5.731456e-05,3.622067e-05,392.6819090430698,4.429751839081057,14.0,-22.0
47,1.756224,-393.0426,-5.055655,5.80833,-1.418071,3.599654,1.894837,0.001345537,-6.986817e-07,5.530225e-05,2.703614e-05,393.11802522859205,4.307997392910772,15.0,-22.0
48,1.68815,-393.4943,-2.907691,3.683974,-0.9752316,3.767684,1.649502,0.001176301,-4.225803e-07,4.773814e-05,1.639182e-05,393.5222871247245,4.226981931058916,16.0,-22.0
49,1.64463,-394.1106,-1.359851,2.028649,-0.6692718,3.861473,1.461186,0.001071188,-1.372999e-07,3.821867e-05,8.479156e-06,394.1181671071094,4.182578510751501,17.0,-22.0
50,1.620336,-394.7842,-0.5747204,1.07232,-0.4807165,3.902195,1.33837,0.00101623,2.802257e-08,2.909806e-05,3.320645e-06,394.78607465735234,4.153245529498256,18.0,-22.0
51,1.607635,-395.3415,-0.2227222,0.5709536,-0.378446,3.914016,1.267459,0.0009900541,8.986867e-08,2.208519e-05,6.871974e-07,395.3419750234495,4.131488223370968,19.0,-22.0
52,1.601893,-395.7176,-0.07955229,0.3266054,-0.3350498,3.913586,1.229529,0.000979463,9.317762e-08,1.725212e-05,-3.702162e-07,395.71774277812483,4.115841992802571,20.0,-22.0
53,1.600025,-395.9568,-0.02898282,0.2176814,-0.329301,3.908949,1.210147,0.0009765306,7.169859e-08,1.410677e-05,-5.395627e-07,395.9568608970373,4.105213416475567,21.0,-22.0
54,1.600575,-396.1074,-0.01598658,0.1764694,-0.3462413,3.905483,1.198139,0.000978388,5.579653e-08,1.23962e-05,-1.843561e-07,396.1074396319512,4.099782624046754,22.0,-22.0
55,1.605686,-396.2055,-0.01865897,0.165329,-0.373387,3.905786,1.183343,0.0009879094,4.830985e-08,1.191847e-05,5.139964e-07,396.2055349336824,4.098156022556243,23.0,-22.0
56,1.618959,-396.2815,-0.03145157,0.1638594,-0.3987109,3.913047,1.158381,0.001004258,3.813805e-08,1.211531e-05,1.710532e-06,396.2815351254133,4.100335809070863,24.0,-22.0
57,1.641398,-396.3582,-0.0439426,0.1602716,-0.4128898,3.932973,1.12207,0.001022326,2.843809e-08,1.214861e-05,3.093916e-06,396.3582348396181,4.110692847996922,25.0,-22.0
58,1.674853,-396.438,-0.04712419,0.1395458,-0.4108415,3.963365,1.080088,0.001043878,2.436678e-08,1.138577e-05,3.707452e-06,396.4380273607964,4.128394718179361,26.0,-22.0
59,1.724078,-396.5472,-0.03805958,0.09923657,-0.3910415,3.993331,1.040986,0.001077786,4.177857e-08,9.841608e-06,3.274333e-06,396.54721424348503,4.145269325686722,27.0,-22.0
60,1.792243,-396.8082,-0.02211979,0.05986622,-0.3543284,4.016072,1.010008,0.001131678,5.585197e-08,8.183791e-06,2.39606e-06,396.80820513251666,4.156260228173227,28.0,-22.0
61,1.871784,-397.28,-0.01076864,0.0337654,-0.3042578,4.031498,0.9849728,0.00119964,4.063057e-08,7.256727e-06,1.675922e-06,397.28000158083194,4.161216210389059,29.0,-22.0
62,1.93712,-397.803,-0.00534017,0.01798439,-0.2460783,4.042796,0.9574285,0.001258059,2.199856e-08,7.473586e-06,1.629153e-06,397.80300044237435,4.1619014116097395,30.0,-22.0
63,1.968924,-398.2106,-0.002702903,0.008305289,-0.1830648,4.057604,0.9183837,0.001289187,1.280148e-08,7.932712e-06,2.174592e-06,398.21060009578287,4.1642636278507545,31.0,-22.0
64,1.975967,-398.376,-0.001724111,0.004490145,-0.150513,4.067213,0.8950563,0.00129739,8.501602e-09,7.989269e-06,2.502163e-06,398.3760000290353,4.167253475696876,32.0,-22.0
65,1.230201,-160.5308,18.29914,-28.03353,-1.455706,6.433948,5.434033,0.08939576,-3.925978e-05,-4.204217e-05,1.353549e-06,163.9843744923293,8.546547927100685,-32.0,-21.3125
66,1.210992,-154.4688,17.56257,-28.1156,-1.783332,6.36054,5.295319,0.0869077,-3.932612e-05,-4.152611e-05,-1.252376e-06,157.98588861605614,8.466235611272877,-31.0,-21.3125
67,1.182444,-143.8647,15.19251,-28.30871,-2.535169,6.288318,5.055407,0.08317631,-3.910279e-05,-4.971604e-05,-1.653634e-06,147.40843709928615,8.457373413970439,-30.0,-21.3125
68,1.159824,-133.9068,11.47631,-28.16027,-3.287665,6.292453,4.848154,0.0803455,-3.645327e-05,-6.265516e-05,1.291206e-07,137.31619563594455,8.59699384186996,-29.0,-21.3125
69,1.133447,-123.4191,7.246818,-27.38521,-3.901088,6.323616,4.641304,0.0772805,-2.999202e-05,-6.984376e-05,-1.398208e-06,126.62835520798343,8.760611264039513,-28.0,-21.3125
70,1.109009,-113.7191,3.080021,-26.14886,-4.449349,6.397474,4.442065,0.07445954,-2.010272e-05,-7.443439e-05,-5.391615e-06,116.72738801785141,8.969744788381774,-27.0,-21.3125
71,1.089617,-105.4004,-0.6649156,-24.47045,-4.935806,6.50177,4.245801,0.07210767,-7.76611e-06,-7.606053e-05,-1.151507e-05,108.20577321066388,9.201196668593548,-26.0,-21.3125
72,1.076643,-98.98539,-3.897777,-22.13758,-5.337808,6.628599,4.047832,0.07040864,5.987854e-06,-7.460382e-05,-1.654014e-05,101.50552963878485,9.424195607471706,-25.0,-21.3125
73,1.069488,-94.37077,-6.812556,-18.93231,-5.658447,6.774734,3.840173,0.06932327,1.956015e-05,-6.971254e-05,-1.74963e-05,96.49189350190063,9.626108865605769,-24.0,-21.3125
74,1.066947,-91.21539,-9.696067,-14.75009,-5.914273,6.94467,3.606778,0.06881267,3.058566e-05,-6.084053e-05,-1.35444e-05,92.90762209382333,9.80897110143123,-23.0,-21.3125
75,1.068661,-89.30991,-12.68577,-9.452151,-6.119685,7.14258,3.330408,0.06884214,3.762952e-05,-4.894952e-05,-7.171417e-06,90.70023121926317,9.977906143178988,-22.0,-21.3125
76,1.075021,-88.68412,-15.35664,-2.787971,-6.287152,7.354845,2.99538,0.06937647,4.117879e-05,-3.563541e-05,-6.483926e-07,90.04705611268388,10.128885752615092,-21.0,-21.3125
77,1.086877,-89.47675,-17.12137,5.737963,-6.427929,7.581931,2.590748,0.07053469,4.50615e-05,-2.374224e-05,7.084922e-06,91.28063497056081,10.272094436740055,-20.0,-21.3125
78,1.103893,-91.64859,-17.7162,15.99685,-6.550462,7.850306,2.140887,0.07233248,5.136635e-05,-1.931829e-05,1.416813e-05,94.7060029847665,10.446016171433442,-19.0,-21.3125
79,1.122539,-94.58058,-16.60277,26.49695,-6.657747,8.128834,1.730595,0.07440971,5.690024e-05,-2.619648e-05,1.551444e-05,99.61539260632264,10.648873009365357,-18.0,-21.3125
80,1.141173,-97.73613,-13.01271,36.02094,-6.739823,8.352494,1.435237,0.07658481,6.058962e-05,-4.05034e-05,1.256132e-05,104.97232896056275,10.828170451998528,-17.0,-21.3125
81,1.160176,-101.15,-7.098602,43.39036,-6.769188,8.511997,1.25931,0.07884611,6.393244e-05,-5.624803e-05,1.105199e-05,110.29250197218308,10.94814417074661,-16.0,-21.3125
82,1.178817,-104.7694,0.04730797,47.14277,-6.706505,8.628984,1.181849,0.08091117,6.654957e-05,-7.208112e-05,1.335017e-05,114.88720632723614,10.992421991812451,-15.0,-21.3125
83,1.195074,-108.4165,7.285823,47.75264,-6.510008,8.716193,1.188266,0.08242671,6.782267e-05,-9.078618e-05,1.903289e-05,118.69092347777452,10.943683139604738,-14.0,-21.3125
84,1.205138,-112.2758,14.16544,46.33749,-6.153488,8.771495,1.277475,0.08318427,6.794344e-05,-0.0001131423,2.672562e-05,122.28523187831678,10.790573732512744,-13.0,-21.3125
85,1.206019,-115.9254,20.62208,43.88872,-5.667608,8.786784,1.419401,0.08293042,6.839601e-05,-0.0001339242,3.528601e-05,125.65901595955938,10.551969138654691,-12.0,-21.3125
86,1.20063,-118.5809,26.06237,41.62885,-5.191458,8.777447,1.538882,0.0815381,7.081942e-05,-0.0001446153,4.272121e-05,128.34967131687327,10.313242449079581,-11.0,-21.3125
87,1.196024,-121.3354,30.00013,39.05154,-4.856895,8.752071,1.543333,0.07923976,7.799108e-05,-0.0001405586,4.348004e-05,130.94773716849215,10.127687425022309,-10.0,-21.3125
88,1.191393,-127.0798,32.53584,31.07376,-4.690151,8.654601,1.359158,0.07596497,9.169362e-05,-0.0001056479,2.974172e-05,134.80888328698225,9.937149759411195,-9.0,-21.3125
89,1.175089,-141.5877,33.79459,8.844778,-4.808411,8.368364,0.668208,0.07074942,0.0001199592,-2.379276e-05,-1.007285e-07,145.83340221783,9.674545690247216,-8.0,-21.3125
90,1.146608,-173.319,32.67861,-33.04782,-5.302817,7.94178,-0.8040676,0.06351153,0.0001384116,2.788027e-05,-1.190507e-05,179.4422629128503,9.583228183094606,-7.0,-21.3125
91,1.144367,-212.5996,28.48466,-80.27039,-5.80128,7.658565,-2.417575,0.05787679,0.0001241801,-4.408148e-05,3.547116e-05,229.02685712865141,9.907226472542655,-6.0,-21.3125
92,1.256824,-240.1774,23.55052,-111.8852,-5.578187,7.871726,-3.368017,0.05859014,0.0001171945,-0.000238492,0.0001407856,266.00396320745,10.21879537608685,-5.0,-21.3125
93,1.522348,-250.9811,20.43963,-125.9299,-4.162986,8.776815,-3.350337,0.06495309,0.000134129,-0.0004780807,0.0002504709,281.5450776443391,10.275587184876102,-4.0,-21.3125
94,1.884173,-249.5922,18.93561,-128.6273,-1.873479,10.1385,-2.396641,0.07147641,0.0001289396,-0.0006005951,0.0002855187,281.4246007942484,10.585036320028477,-3.0,-21.3125
95,2.25501,-242.8256,16.75452,-126.0639,0.3369905,11.40234,-1.028275,0.0750588,8.541791e-05,-0.0005098591,0.0002340195,274.11146061228527,11.453570166036231,-2.0,-21.3125
96,2.577882,-233.8793,12.7223,-122.6632,1.815484,12.26907,0.1493066,0.07690132,4.01449e-05,-0.0003149322,0.0001601713,264.4005380479019,12.403562120615172,-1.0,-21.3125
97,2.857267,-224.3646,7.983332,-119.3135,2.629474,12.80763,0.9473141,0.07936918,1.331822e-05,-0.0001611901,0.0001076833,254.24185061714803,13.109039771761882,0.0,-21.3125
98,3.119672,-215.5559,4.119267,-116.7866,3.002273,13.10859,1.461616,0.08360934,-2.034485e-06,-6.741414e-05,7.107798e-05,245.19466618380446,13.527198390135519,1.0,-21.3125
99,3.382189,-208.4614,1.811571,-115.4723,2.99117,13.23515,1.780356,0.08924626,-1.328462e-05,-1.474306e-06,4.158883e-05,238.31342628298987,13.685246105866566,2.0,-21.3125
100,3.648885,-203.4406,0.7664854,-115.1257,2.669941,13.22164,2.018258,0.09589394,-2.28406e-05,3.571211e-05,1.571035e-05,233.75754967213018,13.63868448889573,3.0,-21.3125
101,3.93119,-199.9536,0.4726786,-115.3524,2.219794,13.0453,2.293311,0.1038423,-3.382807e-05,3.65075e-05,-9.012616e-06,230.84159452702386,13.43006376884179,4.0,-21.3125
102,4.243478,-197.4918,0.7696522,-115.5948,1.812911,12.69622,2.647447,0.1133443,-4.36782e-05,1.791305e-05,-3.088504e-05,228.83566421952014,13.095404697836948,5.0,-21.3125
103,4.583001,-195.7989,1.375954,-115.254,1.452664,12.19475,3.082801,0.1240771,-5.07403e-05,6.400589e-06,-5.598574e-05,227.20604526865063,12.661983346419195,6.0,-21.3125
104,4.909711,-194.9225,1.737049,-112.6986,0.9914802,11.48384,3.562904,0.1344285,-6.268766e-05,1.794154e-05,-0.0001021681,225.1638798462986,12.064654949305764,7.0,-21.3125
105,5.144704,-198.9114,1.552476,-103.7738,0.2722915,10.32785,4.015628,0.1413883,-9.62604e-05,6.039428e-05,-0.0001970501,224.3594366148448,11.084398789192685,8.0,-21.3125
106,4.927469,-222.7245,0.0763195,-82.60852,-0.7500371,8.236341,4.268485,0.124514,-0.0001451552,0.0001401132,-0.000305777,237.55078678359808,9.30697764663064,9.0,-21.3125
107,3.737521,-286.0941,-1.945292,-44.32891,-1.781321,5.495625,3.805787,0.06755631,-0.0001408861,0.0001845159,-0.0003010759,289.5145427738707,6.918020911722875,10.0,-21.3125
108,2.41691,-355.9764,-3.246463,-8.287553,-2.373964,3.54494,2.997845,0.01648031,-7.118253e-05,0.0001299231,-0.0001648664,356.08765832825236,5.214343613622044,11.0,-21.3125
109,1.92781,-386.5997,-4.92182,5.439296,-2.509345,2.928388,2.596904,0.002466456,-1.850486e-05,6.310012e-05,-3.355302e-05,386.66928801390213,4.6493202721241955,12.0,-21.3125
110,1.857958,-391.9756,-6.435483,7.122062,-2.343557,3.023659,2.393785,0.001602901,-2.171591e-06,4.676041e-05,2.481131e-05,392.09311420112334,4.512757448252121,13.0,-21.3125
111,1.822077,-393.1332,-6.501112,6.884783,-1.909564,3.332373,2.149783,0.001503166,1.549976e-06,4.970374e-05,3.586658e-05,393.24722203269744,4.401444243463048,14.0,-21.3125
112,1.757388,-393.5334,-5.065666,5.503442,-1.379871,3.602071,1.880633,0.00134612,9.216693e-08,4.791386e-05,2.713099e-05,393.6044788381236,4.291356422667663,15.0,-21.3125
113,1.688719,-393.9075,-2.902925,3.487243,-0.9422529,3.769188,1.641166,0.001176756,1.319039e-07,4.037599e-05,1.622061e-05,393.93363196552116,4.21758752682839,16.0,-21.3125
114,1.644736,-394.4615,-1.364133,1.90565,-0.6398525,3.861729,1.457473,0.00107132,2.925073e-07,3.141402e-05,8.34735e-06,394.46846178498754,4.176911494983614,17.0,-21.3125
115,1.620277,-395.0744,-0.5814053,0.995358,-0.4544638,3.901852,1.337781,0.001016236,3.513656e-07,2.295121e-05,3.266832e-06,395.0760816665963,4.149776425227682,18.0,-21.3125
116,1.607542,-395.5826,-0.2287355,0.5194831,-0.3551299,3.913544,1.268828,0.0009900575,3.377476e-07,1.656299e-05,6.738534e-07,395.5830072252601,4.129390800032616,19.0,-21.3125
117,1.601803,-395.921,-0.08419328,0.2877711,-0.3144441,3.913117,1.232147,0.0009794827,2.873779e-07,1.22932e-05,-3.72148e-07,395.9211135336361,4.114552949874726,20.0,-21.3125
118,1.599945,-396.1304,-0.03245558,0.184557,-0.3113008,3.908535,1.213712,0.0009765615,2.291846e-07,9.643866e-06,-5.383434e-07,396.13044432208306,4.104467182625492,21.0,-21.3125
119,1.600514,-396.2563,-0.01877857,0.1458936,-0.3307091,3.905146,1.202328,0.0009784283,1.924327e-07,8.397789e-06,-1.827714e-07,396.2563273025015,4.099405616637955,22.0,-21.3125
120,1.605647,-396.3324,-0.02084205,0.1360524,-0.3600111,3.905515,1.187699,0.0009879404,1.696202e-07,8.360764e-06,5.137631e-07,396.3324238999462,4.097960995659818,23.0,-21.3125
121,1.618898,-396.3875,-0.03292564,0.1358836,-0.3871687,3.912793,1.162649,0.001004247,1.507618e-07,8.953177e-06,1.707527e-06,396.3875246582573,4.1001952831919715,24.0,-21.3125
122,1.641305,-396.4444,-0.04493899,0.1345341,-0.4029761,3.932681,1.12616,0.001022288,1.324382e-07,9.342757e-06,3.092254e-06,396.4444253742217,4.11054813018072,25.0,-21.3125
123,1.674764,-396.507,-0.04773526,0.1176573,-0.4024689,3.963071,1.083915,0.001043848,1.052518e-07,8.90415e-06,3.707615e-06,396.50702032989943,4.128290771461382,26.0,-21.3125
124,1.723984,-396.6007,-0.03823746,0.08261771,-0.3841629,3.993035,1.04444,0.00107774,9.716764e-08,7.653059e-06,3.274269e-06,396.6007104485308,4.1452098328747375,27.0,-21.3125
125,1.792129,-396.8465,-0.02205661,0.04835405,-0.348876,4.015787,1.012981,0.001131589,9.168207e-08,6.262701e-06,2.400501e-06,396.84650355881706,4.156247129214768,28.0,-21.3125
126,1.871689,-397.306,-0.01066171,0.02630295,-0.300188,4.031289,0.9873827,0.001199556,5.900933e-08,5.58853e-06,1.685045e-06,397.3060010137239,4.161289275347761,29.0,-21.3125
127,1.937064,-397.82,-0.005213586,0.01367318,-0.243381,4.042665,0.9591713,0.00125801,2.8455e-08,6.051799e-06,1.637501e-06,397.82000026913846,4.162016842364972,30.0,-21.3125
128,1.968891,-398.2196,-0.002605123,0.006333439,-0.1816786,4.057529,0.9193494,0.001289158,1.406633e-08,6.735176e-06,2.181246e-06,398.219600058886,4.164342927620072,31.0,-21.3125
129,1.975943,-398.3812,-0.001653193,0.003479746,-0.1497568,4.067165,0.8956117,0.001297371,8.959619e-09,6.894144e-06,2.508514e-06,398.38120001862745,4.167298711821379,32.0,-21.3125
130,1.224314,-165.7031,19.50626,-28.90937,-1.952009,6.471745,5.592038,0.08915228,-4.466663e-05,-0.0001036021,-2.590688e-05,169.3332902963694,8.77295340661,-32.0,-20.625
131,1.203496,-159.4732,18.8492,-29.00975,-2.326511,6.403552,5.463826,0.08644431,-4.455749e-05,-0.0001075713,-2.853543e-05,163.18259543818544,8.73335709839584,-31.0,-20.625
132,1.171329,-148.7819,16.70583,-29.38188,-3.179919,6.343664,5.243091,0.08222619,-4.474598e-05,-0.0001239814,-2.937317e-05,152.57271510965944,8.822922476466514,-30.0,-20.625
133,1.144945,-138.8532,13.21314,-29.56403,-4.021198,6.358109,5.043193,0.07889856,-4.276082e-05,-0.0001425517,-2.863587e-05,142.5792063687426,9.057007179324415,-29.0,-20.625
134,1.115708,-128.2023,9.064875,-29.1318,-4.688423,6.392354,4.831134,0.0754279,-3.626405e-05,-0.000152748,-3.12169e-05,131.78263715412447,9.283499104012506,-28.0,-20.625
135,1.08912,-118.1807,4.895115,-28.13618,-5.267859,6.463029,4.621224,0.07227538,-2.591195e-05,-0.0001589302,-3.563048e-05,121.58241907589117,9.53293205456212,-27.0,-20.625
136,1.067899,-109.3906,1.065489,-26.49145,-5.766991,6.559837,4.406893,0.06964229,-1.295121e-05,-0.0001615127,-4.11419e-05,112.55769879609133,9.783166796804549,-26.0,-20.625
137,1.053589,-102.4342,-2.388434,-24.04493,-6.163804,6.677105,4.183148,0.06772707,1.418295e-06,-0.0001611119,-4.506381e-05,105.24556335217774,10.003746204364893,-25.0,-20.625
138,1.04552,-97.21654,-5.609427,-20.65879,-6.463587,6.811017,3.944993,0.06649636,1.577065e-05,-0.0001572886,-4.527243e-05,99.54550178237099,10.184835749824687,-24.0,-20.625
139,1.042417,-93.26964,-8.831056,-16.23375,-6.683503,6.964163,3.67893,0.0659098,2.791498e-05,-0.0001491863,-4.069144e-05,95.08284774273032,10.329729163268416,-23.0,-20.625
140,1.04407,-90.30518,-12.21964,-10.58404,-6.845503,7.144118,3.369302,0.06595169,3.691126e-05,-0.0001376404,-3.358316e-05,91.74075996678684,10.452345635700008,-22.0,-20.625
141,1.051485,-88.62955,-15.4717,-3.509852,-6.968666,7.34134,3.00178,0.06663925,4.250688e-05,-0.0001234021,-2.715192e-05,90.03826794843626,10.557853095376728,-21.0,-20.625
