Rho,Ux,Uy,Uz,Bx,By,Bz,P,Jx,Jy,Jz,U_total,B_total,X,Y
11,5.245868,-277.5784,1.273207,-54.57666,-11.03094,1.099682,-3.43805,0.08126666,2.694321e-05,-0.0001384893,1.130889e-05,282.8957423139847,11.606512205965407,-21.0,-22.0
12,5.864988,-280.9428,1.201565,-59.94444,-10.65079,1.221834,-3.556108,0.09210294,3.049519e-05,-0.0001613314,1.393966e-05,287.2692752753117,11.295048032448557,-20.0,-22.0
13,6.577531,-284.1651,1.055898,-65.26982,-10.20929,1.364813,-3.630676,0.1043318,3.459584e-05,-0.0001809663,1.697072e-05,291.56657624190876,10.921269388035668,-19.0,-22.0
14,7.385836,-287.0788,0.826707,-70.47511,-9.730696,1.529043,-3.671579,0.1178233,3.886989e-05,-0.0001929352,1.990831e-05,295.60389372167606,10.512131539012723,-18.0,-22.0
15,8.286415,-289.4691,0.505455,-75.55441,-9.250848,1.710869,-3.691819,0.1323676,4.237548e-05,-0.0001942711,2.211399e-05,299.16731808473855,10.106175784292791,-17.0,-22.0
16,9.272664,-291.1743,0.07325746,-80.5263,-8.822726,1.900802,-3.70888,0.1479114,4.369965e-05,-0.0001805152,2.318525e-05,302.1042259532883,9.757527000663641,-16.0,-22.0
17,10.34005,-292.1731,-0.4711077,-85.50388,-8.493571,2.089948,-3.742893,0.164646,4.234675e-05,-0.0001509275,2.325075e-05,304.4277513649657,9.514088447360262,-15.0,-22.0
18,11.49801,-292.5564,-1.093921,-90.63955,-8.27464,2.273224,-3.808317,0.1830587,3.898682e-05,-0.0001128302,2.259943e-05,306.27760588772526,9.38831682764621,-14.0,-22.0
19,12.77181,-291.9913,-1.722395,-96.00898,-8.154995,2.446875,-3.914469,0.2038511,3.40571e-05,-7.521554e-05,2.160812e-05,307.37535711384936,9.370923554677574,-13.0,-22.0
20,14.20079,-290.3149,-2.294429,-101.4649,-8.106857,2.611345,-4.075136,0.228095,2.81645e-05,-4.477561e-05,2.028381e-05,307.54370664745534,9.441768189590865,-12.0,-22.0
21,15.79022,-287.8152,-2.770726,-106.7686,-8.154313,2.763011,-4.301341,0.2561734,2.19808e-05,-1.789795e-05,1.839682e-05,306.99315989052116,9.624374508838017,-11.0,-22.0
22,17.51966,-284.6374,-3.133752,-111.8495,-8.30469,2.898289,-4.601848,0.2881348,1.58723e-05,1.069128e-05,1.646305e-05,305.8407764353987,9.926981421294442,-10.0,-22.0
23,19.37873,-280.9008,-3.398371,-116.7713,-8.566101,3.018933,-5.037996,0.3244166,1.056775e-05,4.596015e-05,1.499007e-05,304.22416877983846,10.38621425239755,-9.0,-22.0
24,21.354,-276.6302,-3.585954,-121.6832,-9.015269,3.12797,-5.650771,0.3652818,6.927699e-06,9.311922e-05,1.359851e-05,302.231579720535,11.09010749982623,-8.0,-22.0
25,23.37925,-272.0756,-3.717149,-126.3075,-9.655683,3.222213,-6.40489,0.4096784,4.55019e-06,0.0001276903,1.114101e-05,299.98755618908297,12.026532614430394,-7.0,-22.0
26,25.15902,-268.1742,-3.817651,-129.7069,-10.24851,3.285565,-7.141499,0.4500971,1.722166e-06,0.0001046539,5.858664e-06,297.9192103782631,12.916187616952845,-6.0,-22.0
27,26.36552,-265.9459,-3.933151,-131.223,-10.54121,3.288657,-7.665049,0.4770442,-3.451344e-06,3.330603e-05,-7.462255e-06,296.58416534366563,13.44192505931163,-5.0,-22.0
28,26.93633,-266.4992,-4.077913,-128.3879,-10.50266,3.135092,-7.919249,0.4872137,-1.728745e-05,-6.808056e-05,-3.579363e-05,295.84101446805096,13.52217340696624,-4.0,-22.0
29,25.8172,-272.6825,-4.269378,-116.3471,-9.800755,2.682414,-7.474633,0.4416431,-4.466773e-05,-0.0002538197,-7.148228e-05,296.4972530617558,12.614288799694972,-3.0,-22.0
30,20.6731,-297.1577,-4.565448,-84.3693,-7.933665,1.955774,-5.741527,0.2842137,-6.918295e-05,-0.0004831791,-8.586588e-05,308.93643483283205,9.986652320123596,-2.0,-22.0
31,13.54484,-340.634,-4.893423,-36.61712,-5.662876,1.279608,-3.417404,0.09765244,-6.027437e-05,-0.0004721731,-6.184868e-05,342.63140694009843,6.736780486571906,-1.0,-22.0
32,9.661565,-370.1558,-5.083552,-6.685934,-4.400454,0.9537837,-2.065011,0.01358009,-2.559808e-05,-0.0002060488,-2.439355e-05,370.251077632502,4.953581450084645,0.0,-22.0
33,8.955177,-376.0482,-5.134259,-1.151892,-4.218855,0.8887888,-1.813804,0.004805002,-4.249479e-06,-1.057142e-05,-4.600758e-06,376.0850119240313,4.677453152351869,1.0,-22.0
34,8.885346,-376.416,-5.143467,-0.9105247,-4.291911,0.8823898,-1.828217,0.004511881,-6.910572e-07,2.965318e-05,-6.01752e-07,376.45224048212197,4.747787820675439,2.0,-22.0
35,8.869235,-376.3779,-5.144842,-1.036282,-4.28501,0.8814078,-1.84051,0.004488623,-3.127999e-07,2.585885e-05,-2.803207e-07,376.41448814836883,4.746121307984114,3.0,-22.0
36,8.852263,-376.3424,-5.145544,-1.128374,-4.274226,0.8798284,-1.848499,0.00446907,-3.308645e-07,2.830835e-05,-2.98676e-07,376.37926601859965,4.739203990705987,4.0,-22.0
37,8.834004,-376.3019,-5.146583,-1.236453,-4.260268,0.8781872,-1.856688,0.004448691,-2.873313e-07,3.007108e-05,-2.746578e-07,376.3391237649988,4.729522863821661,5.0,-22.0
38,8.817398,-376.2539,-5.147486,-1.360043,-4.244323,0.8766798,-1.863754,0.004430493,-2.40454e-07,3.096827e-05,-2.467547e-07,376.29156726439146,4.71767147781329,6.0,-22.0
39,8.801509,-376.2022,-5.148298,-1.490015,-4.229819,0.8752183,-1.87034,0.004413779,-2.033151e-07,3.105622e-05,-2.235133e-07,376.24037582619576,4.706967979603843,7.0,-22.0
40,8.786775,-376.1478,-5.149061,-1.623428,-4.218743,0.873858,-1.876127,0.004399086,-1.682179e-07,3.03772e-05,-1.993607e-07,376.1865438748347,4.699071485340694,8.0,-22.0
41,8.773246,-376.0928,-5.14973,-1.75569,-4.215467,0.8726005,-1.881271,0.004386271,-1.387471e-07,2.89759e-05,-1.775691e-07,376.1321528110685,4.697954260753318,9.0,-22.0
42,8.761009,-376.0388,-5.150318,-1.883947,-4.206103,0.871459,-1.885768,0.004375096,-1.125568e-07,2.739606e-05,-1.527372e-07,376.07878714072655,4.691147427348025,10.0,-22.0
43,8.750151,-375.9863,-5.150804,-2.006602,-4.191553,0.870443,-1.88967,0.004365584,-8.984e-08,2.561999e-05,-1.290676e-07,376.02693390383996,4.679491454950847,11.0,-22.0
44,8.740575,-375.9367,-5.151216,-2.121146,-4.182244,0.8695433,-1.893005,0.004357492,-7.089075e-08,2.34555e-05,-1.109436e-07,375.9779736813341,4.672337568726803,12.0,-22.0
45,8.732173,-375.8907,-5.151578,-2.22592,-4.172708,0.8687505,-1.895833,0.004350495,-5.511956e-08,2.12544e-05,-9.401781e-08,375.9325894654871,4.664804631322008,13.0,-22.0
46,8.724897,-375.8487,-5.15188,-2.320961,-4.164488,0.8680617,-1.898339,0.004344532,-4.200397e-08,1.90292e-05,-7.902488e-08,375.8911731062435,4.6583454547802585,14.0,-22.0
47,8.718632,-375.8109,-5.152133,-2.405838,-4.157176,0.8674664,-1.900411,0.004339394,-3.165876e-08,1.682813e-05,-6.589394e-08,375.8539145595559,4.6525447036031755,15.0,-22.0
48,8.713283,-375.7775,-5.152342,-2.48072,-4.150798,0.8669569,-1.901702,0.00433501,-2.337812e-08,1.4722e-05,-5.448271e-08,375.8210080690718,4.647279720445672,16.0,-22.0
49,8.708747,-375.7481,-5.15251,-2.546114,-4.145278,0.8665237,-1.902519,0.004331255,-1.68578e-08,1.278615e-05,-4.465811e-08,375.7920511525105,4.642603963866258,17.0,-22.0
50,8.70493,-375.7226,-5.152643,-2.602895,-4.140551,0.8661583,-1.903158,0.004328056,-1.188947e-08,1.10187e-05,-3.618402e-08,375.7669449845562,4.638577708438643,18.0,-22.0
51,8.701745,-375.7005,-5.152742,-2.651779,-4.136538,0.8658528,-1.903573,0.00432535,-8.151342e-09,9.414783e-06,-2.889331e-08,375.745190763945,4.635109261176141,19.0,-22.0
52,8.699112,-375.6817,-5.152814,-2.693538,-4.133163,0.8655999,-1.903821,0.00432308,-5.384115e-09,7.980439e-06,-2.267455e-08,375.72669103214645,4.632152196494628,20.0,-22.0
53,8.69696,-375.6657,-5.152862,-2.728968,-4.13035,0.8653927,-1.903926,0.004321194,-3.388083e-09,6.710312e-06,-1.742566e-08,375.7109492809946,4.62964683979127,21.0,-22.0
54,8.695221,-375.6522,-5.152887,-2.758812,-4.128027,0.865225,-1.903916,0.004319644,-2.000791e-09,5.596347e-06,-1.307533e-08,375.697669214125,4.627539016411423,22.0,-22.0
55,8.693829,-375.6409,-5.152894,-2.783769,-4.126126,0.8650908,-1.903809,0.004318383,-1.080423e-09,4.626554e-06,-9.557696e-09,375.68655477569405,4.625774158841052,23.0,-22.0
56,8.692734,-375.6315,-5.152887,-2.804476,-4.124587,0.8649851,-1.903625,0.004317371,-5.34214e-10,3.787478e-06,-6.765209e-09,375.67730983161516,4.624305924613553,24.0,-22.0
57,8.691887,-375.6238,-5.152871,-2.821509,-4.123355,0.8649031,-1.903367,0.004316572,-2.876695e-10,3.065132e-06,-4.596829e-09,375.6697380932083,4.623085524312049,25.0,-22.0
58,8.691246,-375.6175,-5.152849,-2.835376,-4.122382,0.864841,-1.903037,0.004315954,-2.564466e-10,2.446021e-06,-2.955642e-09,375.6635429691417,4.622070221510487,26.0,-22.0
59,8.690773,-375.6124,-5.152824,-2.846526,-4.121628,0.8647953,-1.902625,0.004315485,-3.60345e-10,1.914633e-06,-1.728829e-09,375.65852757418355,4.621219554610135,27.0,-22.0
60,8.69044,-375.6084,-5.152798,-2.855341,-4.121057,0.8647631,-1.902077,0.004315141,-4.384652e-10,1.46311e-06,-8.446987e-10,375.65459460788594,4.620478647315624,28.0,-22.0
61,8.69022,-375.6053,-5.152772,-2.862151,-4.120639,0.8647421,-1.901428,0.0043149,-4.25002e-10,1.090618e-06,-2.73745e-10,375.65154645724647,4.619834748886308,29.0,-22.0
62,8.69009,-375.603,-5.152749,-2.867261,-4.120347,0.8647295,-1.900769,0.00431474,-3.56236e-10,7.879374e-07,3.783992e-11,375.64928539383527,4.619300737118146,30.0,-22.0
63,8.690025,-375.6014,-5.152728,-2.870902,-4.120156,0.8647235,-1.90013,0.004314645,-2.15278e-10,5.464048e-07,1.462171e-10,375.6477131117606,4.618866334143936,31.0,-22.0
64,8.690006,-375.6007,-5.15272,-2.872376,-4.120083,0.8647219,-1.89982,0.004314611,-1.255634e-10,4.406288e-07,1.524542e-10,375.64702435634143,4.61867339434481,32.0,-22.0
65,2.237887,-245.6272,-0.7025394,-9.060435,-12.28233,0.4650465,-1.852518,0.02831163,2.823846e-06,-6.887788e-05,-3.219603e-06,245.7952530539143,12.429952591075569,-32.0,-21.3125
66,2.291151,-246.6224,-0.7132933,-9.787403,-12.27551,0.4697319,-1.864521,0.02918813,3.381265e-06,-6.979751e-05,-2.797979e-06,246.81756466381447,12.425185406158679,-31.0,-21.3125
67,2.394549,-248.0624,-0.6440185,-11.59545,-12.27363,0.4805661,-1.940808,0.03088635,4.855027e-06,-6.989037e-05,-1.666797e-06,248.33409656003914,12.43542009126484,-30.0,-21.3125
68,2.50111,-249.0085,-0.4416143,-14.33254,-12.29243,0.50164,-2.086318,0.03266836,7.289878e-06,-7.103012e-05,-2.133201e-08,249.4210291821673,12.478309212053691,-29.0,-21.3125
69,2.625761,-250.0708,-0.1226462,-17.85311,-12.31928,0.5362503,-2.261661,0.03480381,1.070144e-05,-7.733873e-05,1.604051e-06,250.7073066175026,12.53663968460333,-28.0,-21.3125
70,2.776204,-251.2545,0.2730343,-21.68954,-12.33893,0.5800047,-2.450733,0.03741803,1.440195e-05,-8.801463e-05,2.791956e-06,252.1890847427592,12.593319309626477,-27.0,-21.3125
71,2.957369,-252.6158,0.6524553,-25.72342,-12.34094,0.6304197,-2.642823,0.04060521,1.785592e-05,-0.0001017117,3.648343e-06,253.92294587936496,12.636484578041358,-26.0,-21.3125
72,3.175171,-254.2469,0.983746,-29.96637,-12.3186,0.6857406,-2.838352,0.04446732,2.102347e-05,-0.000117774,4.342151e-06,256.00866635092535,12.659952140762316,-25.0,-21.3125
73,3.436856,-256.219,1.253137,-34.44558,-12.26722,0.7467853,-3.03386,0.04913953,2.403729e-05,-0.0001368342,4.985665e-06,258.527066851572,12.658857820210166,-24.0,-21.3125
74,3.75066,-258.5831,1.453003,-39.13606,-12.17945,0.814521,-3.223387,0.05477976,2.71147e-05,-0.0001595012,5.691761e-06,261.5319521887366,12.625081010184052,-23.0,-21.3125
75,4.12571,-261.3521,1.57701,-44.00861,-12.04153,0.8905695,-3.401629,0.0615571,3.056565e-05,-0.0001856235,6.680858e-06,265.0361577013261,12.544426596256653,-22.0,-21.3125
76,4.572395,-264.5151,1.632212,-49.03684,-11.83656,0.9773616,-3.568403,0.06965261,3.460454e-05,-0.0002145549,8.162636e-06,269.0269761960844,12.401326070270212,-21.0,-21.3125
77,5.1011,-268.0363,1.629859,-54.18528,-11.5524,1.078246,-3.715967,0.079232,3.940821e-05,-0.0002452941,1.025907e-05,273.4632683318333,12.183142900811966,-20.0,-21.3125
78,5.7223,-271.7961,1.561462,-59.40514,-11.18629,1.196879,-3.830154,0.09044585,4.504782e-05,-0.0002744281,1.289889e-05,278.2166939585169,11.884261986697238,-19.0,-21.3125
79,6.446022,-275.6182,1.418486,-64.66001,-10.74831,1.33607,-3.904701,0.1033749,5.11286e-05,-0.0002969717,1.592339e-05,283.10478831516133,11.513380945682332,-18.0,-21.3125
80,7.279507,-279.2915,1.195649,-69.90233,-10.26072,1.497599,-3.944615,0.1179349,5.670148e-05,-0.0003077366,1.902621e-05,287.90885239639664,11.094375384915816,-17.0,-21.3125
81,8.222341,-282.6132,0.8751791,-75.11077,-9.754524,1.679629,-3.962393,0.1339594,6.021711e-05,-0.0003002602,2.162163e-05,292.4253999273832,10.661728299420597,-16.0,-21.3125
82,9.265182,-285.338,0.4427568,-80.35659,-9.272049,1.875416,-3.972974,0.1513236,6.0613e-05,-0.0002705695,2.32561e-05,296.4374332536498,10.260243673331205,-15.0,-21.3125
83,10.4035,-287.2447,-0.1034153,-85.71961,-8.861448,2.075971,-3.996703,0.1701549,5.757923e-05,-0.0002233881,2.407741e-05,299.76220560865636,9.940249047169491,-14.0,-21.3125
84,11.65692,-288.0333,-0.7410267,-91.27443,-8.561429,2.275615,-4.057178,0.1911078,5.13583e-05,-0.0001684588,2.438336e-05,302.1502152924684,9.743571392151342,-13.0,-21.3125
85,13.06616,-287.6364,-1.411442,-97.01096,-8.382059,2.471719,-4.172486,0.2153088,4.30927e-05,-0.0001167365,2.387963e-05,303.5585892930736,9.683901451101102,-12.0,-21.3125
86,14.64263,-286.1343,-2.041865,-102.774,-8.326225,2.656664,-4.344333,0.2431996,3.351495e-05,-7.023858e-05,2.228971e-05,304.03865202498224,9.759975183083716,-11.0,-21.3125
87,16.37897,-283.6418,-2.585578,-108.3918,-8.389949,2.824298,-4.574661,0.2749026,2.356697e-05,-2.605841e-05,2.005542e-05,303.65792963147544,9.964709061499287,-10.0,-21.3125
88,18.26598,-280.4265,-3.017687,-113.7844,-8.565502,2.972133,-4.911994,0.3107244,1.510746e-05,2.181811e-05,1.77242e-05,302.6466884346167,10.311599494633652,-9.0,-21.3125
89,20.2908,-276.5529,-3.336754,-119.0484,-8.868093,3.100618,-5.396501,0.3510643,9.166896e-06,8.203021e-05,1.557549e-05,301.10656247950914,10.834164872364367,-8.0,-21.3125
90,22.42577,-272.1632,-3.567943,-124.1754,-9.367719,3.211669,-6.043231,0.3960202,5.041504e-06,0.0001419805,1.315229e-05,299.1739755002952,11.601276565442399,-7.0,-21.3125
91,24.49526,-267.9016,-3.741721,-128.6912,-10.0187,3.29729,-6.797059,0.4413338,1.045379e-06,0.0001525894,8.914e-06,297.2317155285449,12.54776801202433,-6.0,-21.3125
92,26.14959,-264.8857,-3.901613,-131.6482,-10.55253,3.334477,-7.456186,0.477387,-5.19846e-06,9.336119e-05,-6.076844e-07,295.8224217528681,13.34426228500568,-5.0,-21.3125
93,27.14376,-264.2543,-4.079106,-131.2121,-10.75674,3.261421,-7.85177,0.4970168,-2.124025e-05,-9.22284e-06,-2.155651e-05,295.06539844695317,13.711112810408242,-4.0,-21.3125
94,26.89878,-268.3843,-4.285924,-124.5015,-10.4147,2.958656,-7.714738,0.4784675,-5.399099e-05,-0.0001821955,-5.445856e-05,295.8870141342363,13.294239497804302,-3.0,-21.3125
95,23.68534,-286.0855,-4.534893,-103.2017,-9.186837,2.356633,-6.5843,0.3680577,-8.857265e-05,-0.0004404876,-8.173926e-05,304.1645433768727,11.545765442414721,-2.0,-21.3125
96,17.10977,-323.8207,-4.811508,-60.28893,-7.008844,1.61939,-4.495638,0.1799387,-8.745684e-05,-0.0005523136,-7.749542e-05,329.42032638905107,8.48275186572612,-1.0,-21.3125
97,11.3155,-360.0425,-5.024684,-19.27915,-5.015255,1.096841,-2.6595,0.04370082,-4.674911e-05,-0.0003454534,-4.384054e-05,360.59330953343044,5.781762978911017,0.0,-21.3125
98,9.199974,-374.2648,-5.114066,-3.364605,-4.248124,0.9129878,-1.945352,0.00686723,-1.155675e-05,-7.765862e-05,-1.32467e-05,374.31486045426834,4.760724592562442,1.0,-21.3125
99,8.923413,-376.0861,-5.133545,-1.497141,-4.209993,0.8867677,-1.877378,0.004600001,-9.846615e-07,1.883951e-05,-1.977548e-06,376.1241142610387,4.694139555732902,2.0,-21.3125
100,8.887542,-376.1287,-5.137569,-1.551344,-4.239001,0.8837254,-1.899581,0.004513081,2.303033e-07,2.057049e-05,-4.070028e-07,376.16698452565726,4.728478406016798,3.0,-21.3125
101,8.868991,-376.0847,-5.139354,-1.669025,-4.227256,0.8821845,-1.895204,0.004489546,2.372259e-07,2.012347e-05,-3.139527e-07,376.12351718295673,4.715902987042063,4.0,-21.3125
102,8.849385,-376.0488,-5.141032,-1.768638,-4.213608,0.8802462,-1.895342,0.004466652,2.1123e-07,2.091149e-05,-3.108338e-07,376.0880990829677,4.703365502195469,5.0,-21.3125
103,8.830319,-376.0105,-5.14273,-1.873467,-4.198807,0.8784283,-1.894314,0.004444839,2.249402e-07,2.090409e-05,-2.793307e-07,376.05033394574053,4.689354116729286,6.0,-21.3125
104,8.812624,-375.9718,-5.144218,-1.977364,-4.186455,0.8767093,-1.893511,0.004425344,2.154531e-07,2.04807e-05,-2.511264e-07,376.0121904173587,4.677649898277177,7.0,-21.3125
105,8.796109,-375.9332,-5.145571,-2.07866,-4.178463,0.8751064,-1.892804,0.004408094,2.055244e-07,1.957954e-05,-2.234813e-07,375.97415947183345,4.669911266406029,8.0,-21.3125
106,8.781058,-375.896,-5.146773,-2.174476,-4.179525,0.8736411,-1.892262,0.004393203,1.899286e-07,1.812872e-05,-1.979281e-07,375.93752198229447,4.6703675951554615,9.0,-21.3125
107,8.767452,-375.8611,-5.147823,-2.26249,-4.173254,0.8723149,-1.891979,0.004380324,1.725491e-07,1.69709e-05,-1.703619e-07,375.90315965132487,4.664393505024957,10.0,-21.3125
108,8.755385,-375.8277,-5.148718,-2.345129,-4.161211,0.871138,-1.892002,0.004369566,1.554358e-07,1.589988e-05,-1.44042e-07,375.8702821644193,4.6534105739305875,11.0,-21.3125
109,8.744788,-375.7961,-5.149481,-2.421503,-4.15542,0.8701026,-1.8923,0.004360605,1.3843e-07,1.44101e-05,-1.232917e-07,375.839180510173,4.648160195273691,12.0,-21.3125
110,8.735527,-375.7676,-5.15014,-2.489287,-4.149007,0.8691955,-1.89284,0.004352972,1.21352e-07,1.299116e-05,-1.041835e-07,375.81113568060744,4.6424781279904,13.0,-21.3125
111,8.727527,-375.7418,-5.150696,-2.549823,-4.143792,0.8684105,-1.893612,0.004346512,1.053764e-07,1.155778e-05,-8.728554e-08,375.78575216984444,4.637986130026507,14.0,-21.3125
112,8.720677,-375.719,-5.151163,-2.602841,-4.13925,0.8677372,-1.894318,0.004340974,9.025738e-08,1.016507e-05,-7.242146e-08,375.76332474381246,4.634090967588771,15.0,-21.3125
113,8.714854,-375.6991,-5.151553,-2.648899,-4.13541,0.8671646,-1.894818,0.004336265,7.64824e-08,8.858668e-06,-5.957214e-08,375.7437543127417,4.630758638140965,16.0,-21.3125
114,8.709943,-375.6818,-5.15187,-2.688581,-4.132179,0.8666811,-1.89532,0.004332249,6.40042e-08,7.666238e-06,-4.854447e-08,375.7267425716866,4.627988474438783,17.0,-21.3125
115,8.705829,-375.6669,-5.152123,-2.722558,-4.129495,0.8662759,-1.895836,0.004328845,5.281433e-08,6.579808e-06,-3.911699e-08,375.7120924978068,4.625727729648797,18.0,-21.3125
116,8.702411,-375.6543,-5.152323,-2.751381,-4.127291,0.8659393,-1.896329,0.004325972,4.293939e-08,5.601095e-06,-3.110042e-08,375.6997067315777,4.623899387552295,19.0,-21.3125
117,8.699597,-375.6436,-5.152478,-2.775658,-4.125503,0.8656622,-1.896793,0.004323563,3.437712e-08,4.730461e-06,-2.4338e-08,375.6891887289724,4.62244196636008,20.0,-21.3125
118,8.697304,-375.6346,-5.152593,-2.795979,-4.124068,0.8654365,-1.89722,0.004321564,2.708932e-08,3.96353e-06,-1.866794e-08,375.6803420866629,4.621294291922584,21.0,-21.3125
119,8.695457,-375.6271,-5.152674,-2.812879,-4.12293,0.8652549,-1.897607,0.004319923,2.096216e-08,3.293894e-06,-1.397773e-08,375.6729702707249,4.620403678611103,22.0,-21.3125
120,8.693989,-375.621,-5.152726,-2.826822,-4.122043,0.8651107,-1.897953,0.00431859,1.585744e-08,2.713734e-06,-1.016654e-08,375.6669763884639,4.619727330407335,23.0,-21.3125
121,8.69284,-375.6159,-5.152757,-2.838223,-4.121366,0.864998,-1.89826,0.004317524,1.16566e-08,2.214763e-06,-7.13777e-09,375.66196340235035,4.619228320137466,24.0,-21.3125
122,8.69196,-375.6118,-5.15277,-2.84745,-4.120864,0.8649117,-1.898529,0.004316687,8.24712e-09,1.78847e-06,-4.789048e-09,375.65793390984754,4.6188748325900635,25.0,-21.3125
123,8.691299,-375.6085,-5.152772,-2.854831,-4.120504,0.8648471,-1.898762,0.004316044,5.532047e-09,1.425622e-06,-3.010097e-09,375.65469036280183,4.618637337249853,26.0,-21.3125
124,8.690816,-375.6059,-5.152766,-2.860652,-4.120258,0.8648002,-1.898946,0.004315558,3.425775e-09,1.116166e-06,-1.730527e-09,375.6521348829604,4.618484738894353,27.0,-21.3125
125,8.690476,-375.6039,-5.152755,-2.86516,-4.120103,0.8647673,-1.899046,0.0043152,1.881256e-09,8.566684e-07,-8.737836e-10,375.6501693346159,4.6183814181890925,28.0,-21.3125
126,8.690247,-375.6024,-5.152742,-2.86854,-4.120018,0.8647454,-1.899104,0.004314944,8.38275e-10,6.470207e-07,-3.423839e-10,375.648695136307,4.618325338254242,29.0,-21.3125
127,8.690107,-375.6013,-5.152729,-2.870972,-4.11998,0.8647319,-1.89918,0.00431477,2.216696e-10,4.781682e-07,-6.065547e-11,375.6476136727907,4.618320163401148,30.0,-21.3125
128,8.690034,-375.6006,-5.152719,-2.872627,-4.119975,0.8647249,-1.89926,0.00431466,-3.6644e-11,3.399338e-07,2.972817e-11,375.6469262743062,4.618347291066904,31.0,-21.3125
129,8.690011,-375.6003,-5.152714,-2.873276,-4.119979,0.8647227,-1.899299,0.00431462,-8.571251e-11,2.777563e-07,3.604093e-11,375.64663120628137,4.618366486078957,32.0,-21.3125
130,1.84997,-227.1352,-0.7825619,-6.305103,-12.86278,0.453907,-1.909331,0.02213325,1.712439e-06,-0.0001059908,-2.851393e-06,227.22404319527442,13.011636551971854,-32.0,-20.625
131,1.877459,-227.2912,-0.7853319,-6.777504,-12.88616,0.4548752,-1.923762,0.02256432,2.145913e-06,-0.0001082497,-2.695658e-06,227.3935814927571,13.036904971112547,-31.0,-20.625
132,1.933979,-227.1447,-0.7314286,-7.95374,-12.94075,0.4573449,-1.997318,0.02345318,3.357106e-06,-0.0001110329,-2.075529e-06,227.28508905309758,13.10196375026202,-30.0,-20.625
133,1.99533,-226.5578,-0.5751157,-9.903387,-13.01353,0.4658928,-2.134958,0.02444248,5.558761e-06,-0.000113416,-9.646839e-07,226.7748764148713,13.195721459009196,-29.0,-20.625
134,2.067757,-226.1106,-0.291335,-12.63632,-13.10474,0.4832705,-2.311879,0.02564002,8.919708e-06,-0.0001191021,2.382074e-07,226.4636061083207,13.31587568860611,-28.0,-20.625
135,2.157348,-225.9042,0.1029858,-15.75157,-13.20681,0.5083033,-2.513618,0.02714386,1.282478e-05,-0.0001290348,1.246414e-06,226.45271060682825,13.453493154969637,-27.0,-20.625
136,2.267067,-225.974,0.5285062,-19.08907,-13.30834,0.5401561,-2.725238,0.02902105,1.660883e-05,-0.0001426311,1.987316e-06,226.77945362900127,13.59524197374255,-26.0,-20.625
137,2.40087,-226.3398,0.9381947,-22.60445,-13.40117,0.5768691,-2.946229,0.03135179,2.008e-05,-0.000158911,2.503827e-06,227.4676821729575,13.733331738797977,-25.0,-20.625
138,2.565012,-227.0995,1.299382,-26.3336,-13.48106,0.6183615,-3.175938,0.0342675,2.336417e-05,-0.0001781012,2.88448e-06,228.62486693881732,13.863907524508601,-24.0,-20.625
