Rho,Ux,Uy,Uz,Bx,By,Bz,P,Jx,Jy,Jz,U_total,B_total,X,Y
83,23.15376,-287.917,-14.70972,-65.57494,3.476327,-21.8522,6.101554,0.2256002,-0.0001732014,-0.0001905059,-0.0001173382,295.65629962421224,22.952831099144284,-14.0,-21.3125
84,24.40862,-278.822,-14.39829,-69.73098,4.184463,-22.26194,6.259677,0.2386457,-0.0001533769,-0.000174951,-0.0001128155,287.76974825489305,23.50079273782691,-13.0,-21.3125
85,25.72364,-269.4125,-14.08294,-73.99211,4.903525,-22.56286,6.454206,0.2531806,-0.0001301681,-0.0001571569,-0.0001078963,279.74319776814184,23.974652946302704,-12.0,-21.3125
86,27.02321,-259.8722,-13.87239,-78.33743,5.612675,-22.76831,6.695443,0.2687706,-0.0001057203,-0.0001383093,-0.0001037824,271.7770344899602,24.387025605390544,-11.0,-21.3125
87,28.22996,-250.435,-13.80144,-82.79531,6.280836,-22.90276,7.001876,0.2850071,-8.268337e-05,-0.0001221835,-0.0001011535,264.1273032631608,24.759070741767996,-10.0,-21.3125
88,29.31444,-241.384,-13.9344,-87.36571,6.875989,-22.99008,7.415365,0.3022548,-6.232721e-05,-0.0001127196,-9.947765e-05,257.08591996288726,25.115943964297777,-9.0,-21.3125
89,30.3191,-233.0625,-14.39922,-92.06178,7.389101,-23.03915,8.011895,0.322268,-4.407618e-05,-0.0001092069,-9.527226e-05,250.9996768516382,25.487089041350444,-8.0,-21.3125
90,31.30739,-225.9883,-15.17172,-96.89786,7.810895,-23.02045,8.885577,0.3476475,-2.289176e-05,-0.0001090216,-8.225347e-05,246.35358348769358,25.882516831375845,-7.0,-21.3125
91,32.26492,-220.5615,-15.92548,-101.7909,8.133738,-22.85026,10.09312,0.3807656,5.847587e-06,-0.0001080372,-5.996833e-05,243.4386647972963,26.270956344500366,-6.0,-21.3125
92,33.12173,-216.7096,-16.36442,-106.4961,8.332829,-22.49551,11.58712,0.4237704,3.311229e-05,-9.057366e-05,-4.142232e-05,242.01707437556217,26.641046510933855,-5.0,-21.3125
93,33.87572,-214.0801,-16.38811,-110.6098,8.32232,-22.07904,13.19065,0.4782218,4.083872e-05,-3.546929e-05,-3.664109e-05,241.52305732874055,27.032170925149536,-4.0,-21.3125
94,34.64795,-212.307,-15.58502,-113.7884,7.931521,-21.76602,14.63899,0.5422134,2.84798e-05,7.07282e-05,-3.702064e-05,241.38134781287553,27.40380776888389,-3.0,-21.3125
95,35.59065,-211.5392,-13.57334,-115.467,6.919601,-21.60044,15.70979,0.6058603,1.761921e-05,0.0002230078,-2.290307e-05,241.38288419934747,27.590893208392167,-2.0,-21.3125
96,36.62104,-213.8025,-11.02518,-113.2051,5.102973,-21.40211,16.31502,0.6535776,4.223847e-05,0.0004082663,7.660691e-05,242.1744376813796,27.391066490577344,-1.0,-21.3125
97,36.3502,-224.5149,-8.902245,-103.5082,2.352459,-20.02331,16.38054,0.6399041,0.000219086,0.0006404567,0.0003433538,247.38661595828106,25.976702973903,0.0,-21.3125
98,31.94455,-253.5912,-7.265051,-80.07315,-1.056017,-16.01379,15.39012,0.4793031,0.0005160757,0.0007910979,0.0006272052,266.03192859954817,22.235387014459384,1.0,-21.3125
99,23.50701,-298.8804,-5.535358,-41.5458,-4.125154,-10.57142,13.54562,0.2172121,0.0005522572,0.0006327118,0.0006083565,301.8048826476937,17.670756563444478,2.0,-21.3125
100,16.80325,-333.7984,-3.957196,-10.09226,-5.807798,-6.916778,12.2045,0.04891304,0.0002725412,0.0002935898,0.0003208615,333.97437769183733,15.182956094255426,3.0,-21.3125
101,14.65698,-345.5714,-3.143123,0.01924135,-6.238131,-5.716443,11.73776,0.01137955,5.732004e-05,8.298455e-05,9.630995e-05,345.58569427912187,14.469519990760233,4.0,-21.3125
102,14.35958,-347.186,-2.776329,0.8541072,-6.280225,-5.423721,11.60279,0.008830466,6.06098e-06,2.73444e-05,2.700333e-05,347.19815105761336,14.264736636915734,5.0,-21.3125
103,14.24847,-347.337,-2.235647,0.8851935,-6.344755,-5.290662,11.54358,0.008272371,2.184148e-07,1.983318e-05,1.407572e-05,347.34532277553564,14.195113934895662,6.0,-21.3125
104,14.11308,-347.278,-1.398343,1.116969,-6.513843,-5.202728,11.50898,0.007758148,-6.878272e-08,1.856314e-05,9.813201e-06,347.2826115239469,14.21109249533733,7.0,-21.3125
105,13.96842,-347.087,-0.6744496,1.599726,-6.772095,-5.139192,11.50496,0.007376216,-1.349216e-07,1.57517e-05,6.811224e-06,347.09134183171153,14.305127392074809,8.0,-21.3125
106,13.83919,-346.8136,-0.2808668,2.057063,-7.049719,-5.098266,11.53878,0.007177863,-4.270492e-07,1.440372e-05,4.313601e-06,346.81981422534864,14.451100237494618,9.0,-21.3125
107,13.71524,-346.5895,-0.1302694,2.311527,-7.270898,-5.073354,11.5749,0.007105071,-5.378406e-07,1.712346e-05,3.122642e-06,346.5972325876799,14.580232801492574,10.0,-21.3125
108,13.58039,-346.4785,-0.1287058,2.397543,-7.415376,-5.051075,11.57288,0.0070993,-4.405359e-07,2.09672e-05,4.304873e-06,346.48681899874606,14.643521139787419,11.0,-21.3125
109,13.44032,-346.4843,-0.369767,2.273886,-7.499451,-5.007324,11.54058,0.00717999,-3.276372e-07,2.201312e-05,1.001525e-05,346.4919586825433,14.645820075324462,12.0,-21.3125
110,13.30367,-346.5492,-1.264113,1.696171,-7.541851,-4.893421,11.50417,0.007482989,-3.521556e-07,2.08535e-05,2.225122e-05,346.55565642242516,14.60037715192118,13.0,-21.3125
111,13.16388,-346.5585,-3.051732,0.745535,-7.557973,-4.653048,11.46437,0.008034135,-5.081028e-07,1.932218e-05,3.882255e-05,346.5727381270576,14.498468576230147,14.0,-21.3125
112,13.00992,-346.3638,-4.963762,-0.0773315,-7.486049,-4.272547,11.4248,0.008562956,-7.187211e-07,1.679228e-05,5.543521e-05,346.399374802833,14.311591195167992,15.0,-21.3125
113,12.83525,-345.8324,-6.101495,-0.5568455,-7.256502,-3.764249,11.41761,0.008854099,-8.122482e-07,1.169774e-05,6.858729e-05,345.88666815577886,14.04237194786212,16.0,-21.3125
114,12.61818,-345.0155,-6.470155,-0.7774334,-6.961224,-3.172386,11.45834,0.008952017,-7.005175e-07,5.385603e-06,7.163597e-05,345.0770385706146,13.777381030760962,17.0,-21.3125
115,12.27816,-344.0737,-6.159364,-0.8434166,-6.734668,-2.616115,11.53539,0.008929613,-5.313947e-07,3.229224e-07,6.196666e-05,344.1298594253856,13.611209836585028,18.0,-21.3125
116,11.60281,-343.1724,-4.996035,-0.7850673,-6.608039,-2.179787,11.63869,0.008687969,-4.031088e-07,-3.172523e-06,4.82498e-05,343.2096630605653,13.560116360377961,19.0,-21.3125
117,10.49761,-342.538,-3.637672,-0.5335416,-6.563612,-1.843369,11.75751,0.008162302,-2.857224e-07,-4.917878e-06,3.798189e-05,342.5577305626287,13.591101984637044,20.0,-21.3125
118,9.375891,-342.2658,-2.915901,-0.1403809,-6.582876,-1.571395,11.87526,0.007649491,-1.90882e-07,-4.471758e-06,3.217502e-05,342.2782494332336,13.668406591296625,21.0,-21.3125
119,8.666232,-342.224,-2.763731,0.3006432,-6.645578,-1.32783,11.97154,0.007398938,-1.489123e-07,-1.996537e-06,3.390871e-05,342.2352915340177,13.756620567369879,22.0,-21.3125
120,8.360008,-342.3952,-3.272761,0.8956073,-6.732577,-1.027924,12.03026,0.007349778,-1.608e-07,2.800117e-06,4.797666e-05,342.41201214332267,13.824303833405319,23.0,-21.3125
121,8.284771,-343.0411,-4.596102,1.787767,-6.851563,-0.5587694,12.02819,0.007500102,-1.796847e-07,1.567039e-05,7.609862e-05,343.07654620164675,13.854006404699161,24.0,-21.3125
122,8.354449,-344.1848,-5.89741,2.761121,-7.038967,0.1919804,11.86827,0.007869786,-1.644026e-07,4.288718e-05,0.0001117012,344.2463940042433,13.799990786010445,25.0,-21.3125
123,8.665204,-345.6918,-6.365626,3.348145,-7.275973,1.231761,11.42607,0.008251633,-1.100193e-07,7.018935e-05,0.0001258149,345.7666147223484,13.601915082176847,26.0,-21.3125
124,9.299787,-347.6271,-5.33856,3.122683,-7.48901,2.208613,10.82078,0.008495746,-2.891752e-08,7.18546e-05,9.509653e-05,347.68211346918906,13.343632263078483,27.0,-21.3125
125,10.17558,-349.5034,-2.831029,1.963747,-7.646786,2.755963,10.3411,0.008687133,4.35101e-08,4.887551e-05,4.323418e-05,349.5203822941358,13.153213196674226,28.0,-21.3125
126,11.20635,-350.7819,-0.5372292,0.7462873,-7.759866,2.901531,10.09432,0.009090504,7.699053e-08,2.2616e-05,-1.549453e-05,350.7831052481825,13.058702031378042,29.0,-21.3125
127,12.36589,-351.5656,0.6232549,0.1728,-7.843237,2.507536,10.02624,0.009937916,6.438443e-08,4.203646e-06,-8.970553e-05,351.56619491906554,12.97418945318223,30.0,-21.3125
128,13.54609,-352.1208,0.8713397,0.0005093584,-7.910578,1.463557,10.0651,0.01091571,2.726335e-08,-6.14229e-06,-0.0001319323,352.12187808452376,12.885087558737542,31.0,-21.3125
129,14.11807,-352.3802,0.7805816,-0.02683034,-7.941751,0.8085948,10.1027,0.01134957,8.561964e-09,-9.514637e-06,-0.0001336098,352.3810655803478,12.875938093458979,32.0,-21.3125
130,10.06374,-386.1406,-1.586756,-14.26605,-4.640714,-12.84481,4.667887,0.1215524,-0.0003256345,-0.0003470427,7.553928e-05,386.4072992912608,14.433105674478554,-32.0,-20.625
131,10.22048,-385.2072,-2.102677,-15.35011,-4.543245,-13.00419,4.631347,0.1231876,-0.0003284726,-0.0003481409,6.245762e-05,385.51865591618053,14.532701322208958,-31.0,-20.625
132,10.52778,-383.035,-3.077452,-17.25621,-4.373663,-13.32388,4.57475,0.1265959,-0.0003338482,-0.0003521192,4.829775e-05,383.4358599810096,14.750696385407336,-30.0,-20.625
133,10.82257,-380.7523,-3.931335,-18.91043,-4.220853,-13.62583,4.542107,0.1298952,-0.0003372171,-0.0003566808,4.562009e-05,381.2418834715791,14.970289884833829,-29.0,-20.625
134,11.12411,-378.5184,-4.751482,-20.61254,-4.046124,-13.91747,4.519364,0.1329925,-0.0003393743,-0.0003597769,4.013899e-05,379.1089982116066,15.181954471963483,-28.0,-20.625
135,11.45692,-375.9602,-5.625292,-22.41676,-3.84621,-14.2326,4.504342,0.1363087,-0.0003417966,-0.0003625804,3.194161e-05,376.66991786313764,15.41587918274738,-27.0,-20.625
136,11.82534,-373.041,-6.54129,-24.36473,-3.621434,-14.57595,4.499283,0.1399492,-0.0003436045,-0.0003653583,2.308647e-05,373.8930545274103,15.678541071571201,-26.0,-20.625
137,12.23058,-369.7452,-7.486184,-26.48361,-3.370521,-14.94723,4.506082,0.143925,-0.0003446178,-0.0003681358,1.358538e-05,370.76803728551624,15.971376630555833,-25.0,-20.625
138,12.67675,-366.0416,-8.447727,-28.78799,-3.092289,-15.3493,4.525655,0.1482887,-0.0003446608,-0.0003707358,3.282141e-06,367.26906402563594,16.298613895928266,-24.0,-20.625
139,13.16778,-361.9005,-9.412311,-31.28279,-2.784368,-15.78406,4.556589,0.1530821,-0.0003433543,-0.0003729088,-7.848005e-06,363.37195330514277,16.662885661191613,-23.0,-20.625
140,13.70835,-357.2954,-10.36787,-33.96963,-2.443813,-16.25284,4.599354,0.158353,-0.000340674,-0.0003742393,-1.992542e-05,359.056306659323,17.066958934206323,-22.0,-20.625
141,14.30399,-352.1912,-11.30394,-36.85251,-2.06578,-16.75748,4.655079,0.1641523,-0.0003369181,-0.0003742461,-3.299507e-05,354.2944085224373,17.514289693134604,-21.0,-20.625
