Rho,Ux,Uy,Uz,Bx,By,Bz,P,Jx,Jy,Jz,U_total,B_total,X,Y
714,13.95809,-433.9064,30.79238,-15.30732,-2.438777,-0.5640614,1.323953,0.03090787,5.366065e-10,-9.171093e-07,4.018173e-06,435.2668706352539,2.8317221023447834,32.0,-15.125
715,0.3176624,-216.3727,20.96948,-24.26987,-19.89419,-0.1989136,-3.57466,0.002461304,5.59592e-06,-3.813747e-06,-8.207608e-07,218.73703615660816,20.213771456409734,-32.0,-14.4375
716,0.3206076,-216.7932,20.16846,-24.5574,-20.0584,-0.1769655,-3.572031,0.002496521,5.68303e-06,-3.941042e-06,6.613268e-08,219.10984514569765,20.374742521395238,-31.0,-14.4375
717,0.3281474,-217.5691,18.97311,-25.08851,-20.46284,-0.1390689,-3.580852,0.002584231,5.857026e-06,-4.259774e-06,5.736064e-07,219.83112953333566,20.774254789774076,-30.0,-14.4375
718,0.3373206,-218.0581,18.16356,-25.63003,-20.92686,-0.103578,-3.619043,0.00269858,6.052067e-06,-4.927726e-06,2.911844e-07,220.30921071367965,21.23774164306396,-29.0,-14.4375
719,0.3464072,-218.2333,17.38785,-26.3141,-21.35019,-0.06333573,-3.685906,0.002833862,6.334907e-06,-5.548734e-06,4.694642e-07,220.5006630722967,21.66611472995633,-28.0,-14.4375
720,0.3559249,-218.2808,16.69617,-27.17466,-21.75583,-0.02047713,-3.776579,0.002991667,6.717238e-06,-5.812109e-06,6.851989e-07,220.59857634949617,22.081193519486078,-27.0,-14.4375
721,0.366747,-218.2603,16.07656,-28.2042,-22.18631,0.02507735,-3.886159,0.003171473,7.184168e-06,-6.212807e-06,9.466808e-07,220.6614856180471,22.524102913609322,-26.0,-14.4375
722,0.3794163,-218.1733,15.54095,-29.39474,-22.65163,0.07327478,-4.013897,0.003379599,7.727283e-06,-6.898572e-06,1.210184e-06,220.69245727813197,23.004631707047455,-25.0,-14.4375
723,0.3944589,-218.0142,15.09381,-30.75918,-23.14779,0.1244775,-4.162313,0.003630203,8.319322e-06,-7.827368e-06,1.487755e-06,220.69014852554812,23.519364915789613,-24.0,-14.4375
724,0.4124507,-217.757,14.73944,-32.31261,-23.67252,0.1787858,-4.334016,0.003938257,8.982959e-06,-8.992018e-06,1.769162e-06,220.6342378361203,24.066654570191876,-23.0,-14.4375
725,0.4339891,-217.3448,14.4699,-34.05646,-24.22665,0.2360434,-4.531956,0.004317605,9.713393e-06,-1.038845e-05,2.059346e-06,220.4721809226316,24.648020445770477,-22.0,-14.4375
726,0.4596782,-216.7135,14.27183,-35.99177,-24.81139,0.2962715,-4.760436,0.004782943,1.048106e-05,-1.202643e-05,2.362406e-06,220.14502883674618,25.265680308353232,-21.0,-14.4375
727,0.4901539,-215.8119,14.12644,-38.12706,-25.42744,0.359289,-5.02596,0.005351794,1.122682e-05,-1.393051e-05,2.665262e-06,219.608754818489,25.92188394890929,-20.0,-14.4375
728,0.5261659,-214.6,14.00424,-40.48285,-26.07574,0.4247528,-5.33779,0.006046511,1.180331e-05,-1.618025e-05,2.932413e-06,218.83358947405696,26.619854123807816,-19.0,-14.4375
729,0.5687966,-213.0354,13.87792,-43.07653,-26.75844,0.4920116,-5.707645,0.006898804,1.205205e-05,-1.891302e-05,3.081259e-06,217.7894987218789,27.364820446956337,-18.0,-14.4375
730,0.6197648,-211.0565,13.72179,-45.90773,-27.47833,0.5594983,-6.148547,0.007958096,1.184201e-05,-2.230055e-05,3.061957e-06,216.42701630528245,28.163385594558974,-17.0,-14.4375
731,0.6818413,-208.5845,13.51131,-48.96902,-28.23735,0.6256384,-6.674635,0.009303019,1.107742e-05,-2.669056e-05,2.8477e-06,214.68119167250424,29.022234766007934,-16.0,-14.4375
732,0.7592368,-205.5553,13.22949,-52.24438,-29.03625,0.68873,-7.30019,0.01105491,9.779431e-06,-3.268916e-05,2.423243e-06,212.50288469885413,29.947803544024726,-15.0,-14.4375
733,0.8581427,-201.9386,12.8606,-55.71266,-29.87326,0.7472685,-8.03678,0.01340228,8.0053e-06,-4.093311e-05,1.88669e-06,209.87733009211738,30.944464868649646,-14.0,-14.4375
734,0.9874879,-197.7061,12.37723,-59.40118,-30.73992,0.8008142,-8.891924,0.0166532,5.746314e-06,-5.299355e-05,1.226918e-06,206.80763521948433,32.010159284375604,-13.0,-14.4375
735,1.160687,-192.819,11.73371,-63.28746,-31.61876,0.8480541,-9.867473,0.0213256,2.950863e-06,-7.141245e-05,4.053033e-07,203.27850182598183,33.13355101856509,-12.0,-14.4375
736,1.399066,-187.2735,10.88705,-67.18699,-32.46247,0.8867813,-10.96442,0.02828545,-3.874581e-07,-9.948392e-05,-4.644257e-07,199.25858396870285,34.27560131509482,-11.0,-14.4375
737,1.736766,-181.1654,9.829817,-70.85578,-33.18735,0.9143414,-12.18285,0.03896467,-4.383059e-06,-0.0001450111,-1.405741e-06,194.7769725065617,35.364644128574994,-10.0,-14.4375
738,2.232663,-174.7532,8.67451,-74.51783,-33.70897,0.9299413,-13.49579,0.0558691,-9.350716e-06,-0.0002195112,-2.567222e-06,190.17580030563562,36.322111681542495,-9.0,-14.4375
739,2.988063,-168.8177,7.572156,-78.36298,-33.87972,0.9336514,-14.83258,0.08349041,-1.574537e-05,-0.0003469608,-3.531352e-06,186.27267651016004,36.99611549435321,-8.0,-14.4375
740,4.172203,-164.7029,6.654465,-82.70546,-33.41458,0.9191621,-16.02748,0.1299316,-2.4585e-05,-0.0005717424,-4.056011e-06,184.42212526336917,37.07100120974448,-7.0,-14.4375
741,6.068093,-164.2671,6.026925,-88.72854,-31.83907,0.874213,-16.75512,0.2094547,-3.718701e-05,-0.0009484133,-4.213893e-06,186.79603255395236,35.98922995909567,-6.0,-14.4375
742,9.107732,-169.6431,5.731344,-97.69062,-28.43982,0.7804229,-16.43524,0.3425099,-5.466149e-05,-0.001499761,-5.145312e-06,195.84454783741296,32.85649913476548,-5.0,-14.4375
743,13.7491,-182.4182,5.836904,-109.6921,-22.46056,0.6029599,-14.19204,0.5395464,-7.625679e-05,-0.002070338,-1.114997e-05,212.9385496850094,26.575445725635685,-4.0,-14.4375
744,19.83222,-201.8728,6.446225,-123.684,-14.45201,0.2963555,-9.736926,0.7774447,-9.375592e-05,-0.002259651,-2.456842e-05,236.8373134719076,17.428601422717666,-3.0,-14.4375
745,26.28961,-222.8849,7.664891,-138.3805,-6.790492,-0.1400378,-4.413698,1.005461,-9.366847e-05,-0.001836758,-3.932863e-05,262.4606484452515,8.100069272709762,-2.0,-14.4375
746,32.15151,-239.0181,9.58168,-152.1192,-1.486103,-0.6054739,-0.1028978,1.202714,-7.336109e-05,-0.001091855,-4.300979e-05,283.4814133728566,1.6080076888606751,-1.0,-14.4375
747,36.97421,-248.9406,12.24205,-162.3392,1.148938,-0.9738006,2.57268,1.370636,-4.616698e-05,-0.0004080467,-3.305316e-05,297.4479886857575,2.981111960125678,0.0,-14.4375
748,40.38132,-256.7572,15.63447,-167.1611,1.372295,-1.195537,3.729066,1.485211,-2.343748e-05,0.0001002994,-1.985827e-05,306.7760253951258,4.149510274448058,1.0,-14.4375
749,42.10601,-269.4852,19.41705,-165.3341,0.05446608,-1.276411,3.251369,1.499405,-1.910106e-06,0.0003274915,-1.538217e-06,316.75646713611474,3.4933639903326084,2.0,-14.4375
750,39.84825,-296.9738,22.97714,-146.2122,-1.186377,-1.142822,2.020114,1.222365,2.536276e-05,0.0002406711,2.520058e-05,331.81228771379097,2.606605663081587,3.0,-14.4375
751,29.81746,-351.9086,25.92766,-92.93907,-1.609816,-0.7885482,1.465571,0.6248876,3.708465e-05,6.555213e-05,3.747043e-05,364.8966662488169,2.315429587273221,4.0,-14.4375
752,18.75158,-408.5983,27.70879,-35.48776,-1.593383,-0.4833504,1.563665,0.1596077,2.031304e-05,-7.180479e-06,2.213387e-05,411.0714401609186,2.2841946559113913,5.0,-14.4375
753,14.55726,-432.3521,27.88983,-12.82051,-1.563089,-0.3983533,1.632122,0.03248686,2.555775e-06,-3.658716e-06,2.613779e-06,433.44036091312375,2.2947232505088473,6.0,-14.4375
754,14.00693,-435.8798,27.27455,-10.88128,-1.616524,-0.4155004,1.596469,0.02441153,-1.709163e-06,-7.176664e-07,-3.321421e-06,436.867832851288,2.3096544531460026,7.0,-14.4375
755,13.84053,-436.4515,26.8084,-11.24129,-1.684608,-0.4286998,1.5624,0.02354448,-9.602721e-07,1.760536e-06,-2.074569e-06,437.4185281440123,2.337259376317494,8.0,-14.4375
756,13.57469,-436.7669,26.58253,-11.39415,-1.796263,-0.4293199,1.5138,0.02264464,-6.462178e-07,5.971412e-06,-5.988259e-07,437.7234086624034,2.3879838319605535,9.0,-14.4375
757,13.25108,-436.9444,26.47995,-11.42003,-1.980733,-0.4226261,1.467016,0.0217285,-4.964661e-07,5.570237e-06,1.356611e-07,437.89498002210917,2.500810265083341,10.0,-14.4375
758,12.9714,-437.0083,26.44512,-11.31206,-2.181061,-0.4141298,1.423938,0.02094154,-3.642506e-07,5.058125e-06,2.101104e-07,437.9538347156559,2.637447630724265,11.0,-14.4375
759,12.69956,-437.0089,26.44538,-10.84912,-2.394277,-0.4085261,1.3913,0.02010884,-2.615764e-07,3.254298e-06,-1.851656e-07,437.94273621939294,2.799137655977321,12.0,-14.4375
760,12.39316,-437.0091,26.49496,-9.820638,-2.598071,-0.4081771,1.376708,0.01911846,-1.834887e-07,7.652181e-07,-7.614995e-07,437.92166116662764,2.9684855369816794,13.0,-14.4375
761,12.07189,-437.1462,26.61635,-8.51038,-2.767078,-0.4132195,1.384015,0.01807943,-1.200356e-07,-1.28668e-06,-1.326475e-06,438.03841935326506,3.1213728603755833,14.0,-14.4375
762,11.78547,-437.6517,26.75392,-7.448511,-2.863732,-0.4230963,1.402436,0.0171854,-5.281339e-08,-1.267855e-06,-1.839063e-06,438.53194075731074,3.216643931334908,15.0,-14.4375
763,11.55926,-438.4295,26.84655,-6.79071,-2.858165,-0.4374547,1.411883,0.01651132,3.012266e-08,5.711195e-07,-2.399942e-06,439.30317260345004,3.217745699626695,16.0,-14.4375
764,11.39559,-439.0833,26.89592,-6.4303,-2.764761,-0.4573178,1.404874,0.01603467,5.021533e-08,2.128031e-06,-3.252804e-06,439.9532743481135,3.134758988055356,17.0,-14.4375
765,11.2922,-439.4829,26.9175,-6.261961,-2.668831,-0.4861036,1.392647,0.01573733,-5.658536e-09,2.006257e-06,-4.14375e-06,440.35097746482353,3.0493312845774825,18.0,-14.4375
766,11.23811,-439.7146,26.92338,-6.201373,-2.652581,-0.5207751,1.387739,0.01558581,-1.981178e-08,7.561706e-07,-4.274369e-06,440.58172326013425,3.0386201142067777,19.0,-14.4375
767,11.2165,-439.8547,26.92283,-6.190017,-2.717876,-0.5520819,1.392654,0.0155305,1.870271e-09,-6.771999e-07,-3.656376e-06,440.72135437003635,3.1034061189924222,20.0,-14.4375
768,11.2125,-439.9609,26.92526,-6.216045,-2.828576,-0.5772614,1.406328,0.01553525,1.04703e-08,-1.894285e-06,-3.123927e-06,440.82786024742086,3.211204035138527,21.0,-14.4375
769,11.22788,-440.0839,26.95515,-6.329625,-2.955276,-0.6004463,1.425871,0.01565455,1.343686e-08,-2.633771e-06,-3.207839e-06,440.9540603094308,3.335760798378788,22.0,-14.4375
770,11.29315,-440.226,27.0766,-6.655633,-3.070014,-0.6273553,1.446535,0.01609422,1.251029e-08,-2.630472e-06,-3.605592e-06,441.10811689901004,3.4512351613384866,23.0,-14.4375
771,11.4742,-440.3243,27.42548,-7.470419,-3.131469,-0.65723,1.462606,0.01728757,8.239184e-09,-1.265408e-06,-3.315066e-06,441.24081099072873,3.518133835159913,24.0,-14.4375
772,11.85938,-440.1937,28.14383,-9.096101,-3.078056,-0.6797034,1.464889,0.01974909,3.91663e-09,2.157861e-06,-1.999735e-06,441.18625062456454,3.4759639286719533,25.0,-14.4375
773,12.44016,-439.094,29.10229,-11.2931,-2.881136,-0.6885929,1.433587,0.02323596,2.954318e-09,5.592384e-06,-5.888816e-07,440.20224695797964,3.290938546827548,26.0,-14.4375
774,13.06252,-437.0555,29.92138,-13.21783,-2.641982,-0.6885127,1.381164,0.02658977,3.336847e-09,5.747024e-06,3.471224e-07,438.27789140140675,3.0596948575440153,27.0,-14.4375
775,13.53949,-435.3361,30.41641,-14.40678,-2.486415,-0.6825249,1.343632,0.02892459,2.856659e-09,3.554239e-06,1.586649e-06,436.6351260153797,2.9074811680850163,28.0,-14.4375
776,13.80319,-434.4327,30.65747,-14.9943,-2.424146,-0.6627094,1.324898,0.03018205,2.961977e-09,1.734224e-06,3.566753e-06,435.7711329684206,2.8409544678801804,29.0,-14.4375
777,13.91524,-434.0523,30.75279,-15.22527,-2.414492,-0.625087,1.316165,0.03070976,2.741357e-09,3.911719e-07,4.940776e-06,435.4066399064753,2.8200701556624437,30.0,-14.4375
778,13.95111,-433.9302,30.78473,-15.2946,-2.428498,-0.5833398,1.318855,0.03087611,1.2904e-09,-6.880022e-07,4.609672e-06,435.2896080339765,2.824405489531034,31.0,-14.4375
779,13.95809,-433.9065,30.79238,-15.30756,-2.438774,-0.5640629,1.324082,0.03090788,4.090788e-10,-1.052542e-06,4.018488e-06,435.2669787629978,2.831780132876917,32.0,-14.4375
780,0.2931983,-216.6872,20.88158,-23.70146,-19.90513,-0.1742749,-3.65249,0.002246367,6.241598e-06,-2.209297e-06,-6.338949e-07,218.97749252667043,20.23821274860431,-32.0,-13.75
781,0.2953489,-217.0162,20.06001,-23.95749,-20.07423,-0.1524677,-3.64789,0.002265526,6.22228e-06,-2.263397e-06,2.283529e-07,219.2541821510828,20.403555032016925,-31.0,-13.75
782,0.3008664,-217.6705,18.8425,-24.42783,-20.49403,-0.1145704,-3.651449,0.002310383,6.208948e-06,-2.382552e-06,6.978639e-07,219.84586704099968,20.817095662389054,-30.0,-13.75
783,0.307543,-218.135,18.02123,-24.91142,-20.98054,-0.07897048,-3.682241,0.002369052,6.216845e-06,-2.817082e-06,3.830337e-07,220.2912204381493,21.301366008084845,-29.0,-13.75
784,0.3141025,-218.3199,17.22278,-25.52553,-21.42465,-0.03924005,-3.740711,0.002448408,6.268643e-06,-3.265214e-06,5.032612e-07,220.48073740968687,21.74879505144009,-28.0,-13.75
785,0.321036,-218.3667,16.49997,-26.30167,-21.84588,0.002212311,-3.823357,0.002552822,6.396216e-06,-3.362781e-06,6.276671e-07,220.56301259204773,22.17792904259027,-27.0,-13.75
786,0.3291067,-218.3233,15.83482,-27.24091,-22.29042,0.04547432,-3.925763,0.002675949,6.601821e-06,-3.5253e-06,7.91974e-07,220.5852942173401,22.63352616854803,-26.0,-13.75
787,0.3387841,-218.1922,15.23791,-28.33071,-22.77165,0.0907162,-4.046786,0.002816264,6.891417e-06,-3.901677e-06,9.713734e-07,220.55080859319517,23.128613232989967,-25.0,-13.75
788,0.3504482,-217.9816,14.71546,-29.58012,-23.28655,0.1384679,-4.188578,0.002983026,7.263187e-06,-4.45286e-06,1.170275e-06,220.47110060229207,23.660658695900974,-24.0,-13.75
789,0.3644686,-217.6736,14.27465,-31.00154,-23.83296,0.1888258,-4.353521,0.003187599,7.720237e-06,-5.166449e-06,1.379893e-06,220.33305982524297,24.228057756283036,-23.0,-13.75
790,0.3812456,-217.2081,13.92042,-32.59429,-24.41232,0.2417414,-4.544692,0.003439826,8.239928e-06,-6.03022e-06,1.604375e-06,220.08072277959852,24.83292234236112,-22.0,-13.75
791,0.4012093,-216.512,13.65617,-34.35836,-25.02713,0.2970555,-4.766723,0.003749652,8.828876e-06,-7.033709e-06,1.841203e-06,219.6461564083435,25.478758332495506,-21.0,-13.75
792,0.424807,-215.5326,13.47328,-36.30554,-25.67985,0.3545519,-5.026579,0.004128645,9.477946e-06,-8.179764e-06,2.099078e-06,218.98384226104446,26.16957965874757,-20.0,-13.75
793,0.4525334,-214.2353,13.35537,-38.46029,-26.37346,0.414303,-5.333831,0.004591205,1.014766e-05,-9.504208e-06,2.381426e-06,218.06953840647026,26.910607434317978,-19.0,-13.75
794,0.4850697,-212.5815,13.28026,-40.84643,-27.11189,0.4761506,-5.700358,0.005156951,1.079475e-05,-1.105937e-05,2.652394e-06,216.8771317858628,27.708759988388948,-18.0,-13.75
795,0.5235015,-210.5064,13.21455,-43.48143,-27.89973,0.5394867,-6.140076,0.005855106,1.13048e-05,-1.294553e-05,2.882265e-06,215.35599255072378,28.572478248450082,-17.0,-13.75
796,0.5695726,-207.9251,13.12495,-46.3748,-28.74121,0.6038255,-6.668795,0.006731221,1.153045e-05,-1.538639e-05,3.017228e-06,213.437891663014,29.51092313450352,-16.0,-13.75
797,0.6259426,-204.7612,12.9855,-49.52624,-29.63909,0.668003,-7.303505,0.007855688,1.12816e-05,-1.867293e-05,2.983093e-06,211.06544170997677,30.53298330201512,-15.0,-13.75
798,0.6965721,-200.961,12.77391,-52.92987,-30.59263,0.7303762,-8.061342,0.009334067,1.045506e-05,-2.31071e-05,2.738964e-06,208.20679008117148,31.645342383222694,-14.0,-13.75
799,0.7871021,-196.4741,12.47062,-56.60349,-31.59568,0.7892349,-8.958581,0.01133153,9.099439e-06,-2.936492e-05,2.261065e-06,204.84516936987922,32.850663005841135,-13.0,-13.75
800,0.9056356,-191.2222,12.0536,-60.56997,-32.63443,0.8433195,-10.00689,0.01412198,7.153983e-06,-3.819427e-05,1.571544e-06,200.94760588671093,34.14461973248612,-12.0,-13.75
801,1.064335,-185.1061,11.48332,-64.72658,-33.67921,0.8917627,-11.21727,0.01816373,4.632102e-06,-5.168805e-05,6.822329e-07,196.4323421790027,35.50931670970467,-11.0,-13.75
802,1.282104,-178.1278,10.69968,-68.56907,-34.67348,0.9318789,-12.59875,0.02421979,1.510587e-06,-7.443261e-05,-2.560766e-07,191.16933238782653,36.90321280264315,-10.0,-13.75
803,1.590882,-170.0995,9.701879,-72.29892,-35.53974,0.9622436,-14.1432,0.03359886,-2.212378e-06,-0.0001105935,-1.430222e-06,185.0813339846756,38.26263370774862,-9.0,-13.75
804,2.047811,-161.0826,8.546736,-75.9337,-36.17163,0.9839895,-15.82585,0.04865625,-6.421813e-06,-0.0001685293,-2.833366e-06,178.28790624914438,39.49446265510534,-8.0,-13.75
805,2.753439,-152.0472,7.343838,-79.03559,-36.40714,0.996405,-17.5755,0.07388358,-1.182611e-05,-0.0002709556,-4.149745e-06,171.519408438399,40.439718917836515,-7.0,-13.75
806,3.877914,-144.8565,6.299141,-82.24035,-35.99074,0.9928878,-19.20694,0.1179969,-1.988038e-05,-0.0004652563,-5.560539e-06,166.69301106438263,40.807177507083104,-6.0,-13.75
807,5.735765,-141.856,5.555088,-86.77514,-34.43744,0.9595652,-20.34033,0.1976698,-3.242982e-05,-0.0008320192,-7.011183e-06,166.38482100452356,40.0073376224356,-5.0,-13.75
808,8.85741,-145.1291,5.170051,-94.07121,-30.88586,0.8704427,-20.16043,0.3405563,-5.204918e-05,-0.001446044,-1.032184e-05,173.02767884074703,36.89358963584979,-4.0,-13.75
809,13.90772,-157.6836,5.243387,-105.2218,-24.39213,0.6732717,-17.44206,0.5710803,-7.906259e-05,-0.002151373,-1.922659e-05,189.63975851975707,29.994245410787066,-3.0,-13.75
810,20.7747,-180.2066,5.972373,-120.0862,-15.39424,0.3006383,-11.79504,0.8618605,-0.0001027652,-0.0024359,-3.51928e-05,216.63513877774108,19.395772146698025,-2.0,-13.75
811,28.05104,-206.1549,7.592314,-136.8428,-6.628796,-0.2306627,-5.108755,1.132514,-0.0001020159,-0.001972398,-4.860165e-05,247.55491903358453,8.37218724950728,-1.0,-13.75
812,34.27555,-226.965,10.1546,-152.1871,-0.7027587,-0.7485809,0.1281611,1.344158,-7.386712e-05,-0.001117778,-4.477119e-05,273.4540921847212,1.0347310867194963,0.0,-13.75
813,38.88412,-240.9704,13.54557,-162.3841,1.815218,-1.098296,3.282029,1.498042,-4.134523e-05,-0.0003276253,-2.975466e-05,290.89312827152673,3.908066638119289,1.0,-13.75
814,41.69724,-253.6956,17.45091,-165.8747,1.42411,-1.268548,4.318199,1.580514,-1.644992e-05,0.0002178839,-1.347381e-05,303.61226559425774,4.720608639148663,2.0,-13.75
815,42.27994,-272.7103,21.23244,-160.4814,-0.197665,-1.263589,3.251775,1.491806,1.072752e-05,0.0003711225,1.021799e-05,317.1372005621599,3.494248025508636,3.0,-13.75
816,36.81943,-313.1999,24.44232,-128.8718,-1.25133,-1.015873,1.847273,1.034297,3.4726e-05,0.0002071466,3.350864e-05,339.5578672365469,2.451579543387895,4.0,-13.75
817,24.9513,-376.2715,26.73106,-67.87064,-1.530523,-0.645936,1.518967,0.4053132,3.206632e-05,3.435895e-05,3.286924e-05,383.27694302551413,2.250998604334085,5.0,-13.75
818,16.2799,-422.3073,27.62136,-22.45261,-1.556433,-0.4356053,1.623446,0.07602057,1.08029e-05,-9.614041e-06,1.252232e-05,423.80480749674336,2.290810462651393,6.0,-13.75
819,14.14334,-434.9716,27.32345,-11.49264,-1.62632,-0.4107644,1.613322,0.02606144,-7.368169e-07,-2.577048e-08,-1.114932e-06,435.9804405023603,2.3273272246058054,7.0,-13.75
820,13.82952,-436.434,26.81723,-11.20771,-1.69219,-0.4273798,1.567623,0.02352589,-1.218209e-06,4.867953e-06,-2.454805e-06,437.4007463920438,2.3459757798572944,8.0,-13.75
821,13.57129,-436.7764,26.58332,-11.39688,-1.794574,-0.4288971,1.52113,0.0226347,-6.994637e-07,5.208364e-06,-8.034754e-07,437.7330069493467,2.3912935915032287,9.0,-13.75
822,13.25507,-436.9465,26.48029,-11.43077,-1.980008,-0.4221853,1.470888,0.02174172,-5.093245e-07,6.202972e-06,3.148359e-08,437.8973762464523,2.502435536860858,10.0,-13.75
823,12.97128,-437.0087,26.44544,-11.32183,-2.180532,-0.4137911,1.427781,0.02094722,-3.59102e-07,5.185842e-06,1.167157e-07,437.95450563618186,2.6390341910297805,11.0,-13.75
824,12.69964,-437.0089,26.44568,-10.85647,-2.394729,-0.4083035,1.396311,0.02011724,-2.421122e-07,3.357971e-06,-2.583994e-07,437.9429364777257,2.8019855710324864,12.0,-13.75
825,12.39317,-437.0081,26.49529,-9.825653,-2.599012,-0.4080485,1.384604,0.01912639,-1.587781e-07,8.229269e-07,-8.185432e-07,437.9207957093046,2.9729606777272135,13.0,-13.75
826,12.07177,-437.1441,26.61671,-8.512514,-2.768022,-0.413188,1.393089,0.01808641,-9.685659e-08,-8.536606e-07,-1.375902e-06,438.0363869710304,3.126238487023823,14.0,-13.75
827,11.78529,-437.649,26.75416,-7.449939,-2.863774,-0.4232274,1.407996,0.01719147,-3.686995e-08,-6.065815e-07,-1.891821e-06,438.5292850761615,3.2191265416573422,15.0,-13.75
828,11.55898,-438.4275,26.84655,-6.792371,-2.856659,-0.4378842,1.413838,0.01651663,3.916298e-08,9.678344e-07,-2.437925e-06,439.3012022598552,3.217325147561968,16.0,-13.75
829,11.39532,-439.0816,26.89571,-6.431602,-2.761913,-0.4577757,1.406395,0.01603897,6.669932e-08,2.150248e-06,-3.244598e-06,439.9515839035592,3.132996793344112,17.0,-13.75
830,11.29207,-439.4812,26.91727,-6.261872,-2.665712,-0.486189,1.395503,0.01574053,1.095361e-08,1.925178e-06,-4.121906e-06,440.3492654911977,3.0479220517713377,18.0,-13.75
831,11.23817,-439.7133,26.92328,-6.199834,-2.650219,-0.5207243,1.390695,0.01558813,-1.214376e-08,7.634622e-07,-4.279052e-06,440.5803980483879,3.037901763980608,19.0,-13.75
832,11.21669,-439.8541,26.92278,-6.187829,-2.716732,-0.5521305,1.394689,0.01553235,1.014553e-08,-6.113759e-07,-3.668924e-06,440.72072177000217,3.103326965624997,20.0,-13.75
833,11.21278,-439.9612,26.92522,-6.21392,-2.828798,-0.5773361,1.407409,0.01553686,1.789821e-08,-1.812649e-06,-3.128194e-06,440.8281272551183,3.2118865469453013,21.0,-13.75
834,11.22828,-440.0849,26.95512,-6.328669,-2.956833,-0.6005143,1.426152,0.01565606,1.836623e-08,-2.520511e-06,-3.207904e-06,440.95504278048116,3.3372725902295564,22.0,-13.75
835,11.29367,-440.2267,27.07659,-6.657941,-3.072454,-0.627402,1.44613,0.01609564,1.47919e-08,-2.488518e-06,-3.603492e-06,441.1088497154388,3.453244681255587,23.0,-13.75
836,11.47432,-440.3243,27.4255,-7.475213,-3.132556,-0.6572473,1.461638,0.01728778,8.620648e-09,-1.180241e-06,-3.313066e-06,441.24089342459564,3.5187024241241676,24.0,-13.75
837,11.85876,-440.1934,28.14387,-9.098064,-3.076603,-0.679701,1.463955,0.01974753,4.792885e-09,2.054601e-06,-1.999962e-06,441.1859943274321,3.4742831938451704,25.0,-13.75
838,12.43967,-439.0938,29.10231,-11.29202,-2.879566,-0.6885929,1.434045,0.02323488,5.368927e-09,5.37418e-06,-5.904209e-07,440.2020210783414,3.289763759346773,26.0,-13.75
839,13.06256,-437.0553,29.92137,-13.21691,-2.641565,-0.6885197,1.3832,0.02658995,5.754414e-09,5.664657e-06,3.463937e-07,438.27766353159615,3.0602560785844526,27.0,-13.75
840,13.53957,-435.3357,30.4164,-14.40586,-2.486382,-0.6825305,1.345356,0.02892484,4.379835e-09,3.734973e-06,1.58666e-06,436.6346961543363,2.90825138185994,28.0,-13.75
841,13.80323,-434.4322,30.65746,-14.99352,-2.424175,-0.6627139,1.324133,0.03018223,3.695688e-09,1.969811e-06,3.566747e-06,435.77060696251874,2.8406235839278686,29.0,-13.75
842,13.91526,-434.0522,30.75279,-15.22519,-2.414538,-0.6250913,1.314176,0.03070987,2.829755e-09,3.822595e-07,4.940895e-06,435.4065374200992,2.8191827620350707,30.0,-13.75
843,13.95111,-433.9303,30.78473,-15.29486,-2.428529,-0.5833417,1.318195,0.03087614,1.092554e-09,-8.217708e-07,4.609916e-06,435.2897168572702,2.8241244131278793,31.0,-13.75
844,13.95809,-433.9066,30.79238,-15.30775,-2.438785,-0.5640634,1.324266,0.03090788,3.036416e-10,-1.149559e-06,4.018687e-06,435.26708513243557,2.8318757448377854,32.0,-13.75
845,0.2751823,-217.5711,20.79959,-23.27594,-19.90654,-0.1523575,-3.741149,0.002138622,7.266959e-06,-1.083262e-06,-3.879514e-07,219.79894422462928,20.255610171495878,-32.0,-13.0625
846,0.2767242,-217.7899,19.95017,-23.50514,-20.07966,-0.1303157,-3.734143,0.002148064,7.199498e-06,-1.120255e-06,4.622843e-07,219.96122710936692,20.424337243634504,-31.0,-13.0625
847,0.2806956,-218.2751,18.69755,-23.92951,-20.51242,-0.09164558,-3.731603,0.00216681,7.093362e-06,-1.156462e-06,8.974078e-07,220.37749228279327,20.849283779505292,-30.0,-13.0625
848,0.285491,-218.6752,17.85389,-24.3685,-21.0189,-0.05498319,-3.753827,0.002190204,6.995137e-06,-1.442215e-06,5.485806e-07,220.75196097752357,21.351543211372604,-29.0,-13.0625
849,0.2902067,-218.8582,17.02667,-24.91857,-21.48271,-0.0145103,-3.80206,0.002232705,6.896772e-06,-1.77018e-06,6.354543e-07,220.92929712777752,21.81656938513721,-28.0,-13.0625
850,0.295331,-218.8976,16.27457,-25.61234,-21.9195,0.02704784,-3.874582,0.002302505,6.829436e-06,-1.783627e-06,7.093518e-07,220.9909791704641,22.259326079429552,-27.0,-13.0625
851,0.3015598,-218.8078,15.57606,-26.45656,-22.37799,0.06971952,-3.968238,0.002391609,6.797266e-06,-1.82297e-06,8.025411e-07,220.9511632759538,22.72721298523453,-26.0,-13.0625
852,0.3093084,-218.597,14.9384,-27.43777,-22.87434,0.1136453,-4.081748,0.002492621,6.822143e-06,-2.018989e-06,8.89384e-07,220.81810484227262,23.235942253872903,-25.0,-13.0625
853,0.3188013,-218.3066,14.36051,-28.56759,-23.40651,0.1592989,-4.216609,0.002609629,6.926242e-06,-2.339059e-06,9.921376e-07,220.63567945694595,23.783815463010185,-24.0,-13.0625
